wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,242,-,-,0.06,5,4,1,590,0,0,1871,251,1618,2,t00,2024-11-13
dolnośląskie,-,-,7,-,-,0.02,0,0,0,26,0,0,80,7,73,0,t02,2024-11-13
kujawsko-pomorskie,-,-,21,-,-,0.1,0,0,0,49,0,0,138,21,116,1,t04,2024-11-13
lubelskie,-,-,34,-,-,0.16,1,1,0,50,0,0,124,36,88,0,t06,2024-11-13
lubuskie,-,-,4,-,-,0.04,0,0,0,11,0,0,22,4,18,0,t08,2024-11-13
łódzkie,-,-,6,-,-,0.02,0,0,0,23,0,0,49,6,43,0,t10,2024-11-13
małopolskie,-,-,19,-,-,0.06,1,0,1,61,0,0,133,20,113,0,t12,2024-11-13
mazowieckie,-,-,31,-,-,0.06,0,0,0,60,0,0,473,33,440,0,t14,2024-11-13
opolskie,-,-,4,-,-,0.04,0,0,0,2,0,0,44,4,40,0,t16,2024-11-13
podkarpackie,-,-,23,-,-,0.11,0,0,0,42,0,0,98,24,74,0,t18,2024-11-13
podlaskie,-,-,12,-,-,0.1,0,0,0,56,0,0,74,12,62,0,t20,2024-11-13
pomorskie,-,-,5,-,-,0.02,0,0,0,21,0,0,65,6,58,1,t22,2024-11-13
śląskie,-,-,24,-,-,0.05,3,3,0,85,0,0,189,24,165,0,t24,2024-11-13
świętokrzyskie,-,-,10,-,-,0.08,0,0,0,14,0,0,31,10,21,0,t26,2024-11-13
warmińsko-mazurskie,-,-,14,-,-,0.1,0,0,0,27,0,0,78,14,64,0,t28,2024-11-13
wielkopolskie,-,-,21,-,-,0.06,0,0,0,35,0,0,105,21,84,0,t30,2024-11-13
zachodniopomorskie,-,-,6,-,-,0.04,0,0,0,27,0,0,91,7,84,0,t32,2024-11-13
