wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,642,-,-,0.17,10,3,7,1430,0,0,3890,671,3209,10,t00,2024-01-19
dolnośląskie,-,-,34,-,-,0.12,0,0,0,69,0,0,206,34,172,0,t02,2024-01-19
kujawsko-pomorskie,-,-,42,-,-,0.2,0,0,0,90,0,0,314,43,266,5,t04,2024-01-19
lubelskie,-,-,69,-,-,0.33,1,1,0,136,0,0,306,77,228,1,t06,2024-01-19
lubuskie,-,-,29,-,-,0.29,0,0,0,26,0,0,95,29,66,0,t08,2024-01-19
łódzkie,-,-,21,-,-,0.09,0,0,0,66,0,0,147,21,126,0,t10,2024-01-19
małopolskie,-,-,58,-,-,0.17,2,1,1,201,0,0,319,58,260,1,t12,2024-01-19
mazowieckie,-,-,82,-,-,0.15,1,1,0,140,0,0,609,83,526,0,t14,2024-01-19
opolskie,-,-,20,-,-,0.2,0,0,0,21,0,0,91,20,71,0,t16,2024-01-19
podkarpackie,-,-,60,-,-,0.28,0,0,0,146,0,0,261,66,195,0,t18,2024-01-19
podlaskie,-,-,34,-,-,0.29,0,0,0,85,0,0,196,39,157,0,t20,2024-01-19
pomorskie,-,-,29,-,-,0.12,1,0,1,76,0,0,237,29,207,1,t22,2024-01-19
śląskie,-,-,63,-,-,0.14,2,0,2,184,0,0,407,67,340,0,t24,2024-01-19
świętokrzyskie,-,-,16,-,-,0.13,0,0,0,29,0,0,59,16,43,0,t26,2024-01-19
warmińsko-mazurskie,-,-,24,-,-,0.17,1,0,1,59,0,0,220,25,195,0,t28,2024-01-19
wielkopolskie,-,-,33,-,-,0.09,1,0,1,40,0,0,136,35,101,0,t30,2024-01-19
zachodniopomorskie,-,-,22,-,-,0.13,1,0,1,60,0,0,160,23,135,2,t32,2024-01-19
