wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,560,-,-,0.15,5,1,4,510,0,0,1398,569,827,2,t00,2024-08-06
dolnośląskie,-,-,33,-,-,0.11,0,0,0,21,0,0,73,35,38,0,t02,2024-08-06
kujawsko-pomorskie,-,-,38,-,-,0.18,0,0,0,31,0,0,87,38,49,0,t04,2024-08-06
lubelskie,-,-,56,-,-,0.27,1,1,0,64,0,0,102,56,46,0,t06,2024-08-06
lubuskie,-,-,10,-,-,0.1,0,0,0,2,0,0,19,10,9,0,t08,2024-08-06
łódzkie,-,-,22,-,-,0.09,0,0,0,28,0,0,43,23,20,0,t10,2024-08-06
małopolskie,-,-,38,-,-,0.11,0,0,0,43,0,0,91,38,53,0,t12,2024-08-06
mazowieckie,-,-,105,-,-,0.19,0,0,0,69,0,0,444,107,336,1,t14,2024-08-06
opolskie,-,-,12,-,-,0.12,0,0,0,6,0,0,37,12,24,1,t16,2024-08-06
podkarpackie,-,-,21,-,-,0.1,0,0,0,21,0,0,39,21,18,0,t18,2024-08-06
podlaskie,-,-,38,-,-,0.32,0,0,0,38,0,0,55,38,17,0,t20,2024-08-06
pomorskie,-,-,33,-,-,0.14,0,0,0,35,0,0,58,34,24,0,t22,2024-08-06
śląskie,-,-,51,-,-,0.11,0,0,0,48,0,0,112,52,60,0,t24,2024-08-06
świętokrzyskie,-,-,15,-,-,0.12,0,0,0,16,0,0,22,15,7,0,t26,2024-08-06
warmińsko-mazurskie,-,-,23,-,-,0.16,0,0,0,14,0,0,49,23,26,0,t28,2024-08-06
wielkopolskie,-,-,38,-,-,0.11,2,0,2,36,0,0,67,38,29,0,t30,2024-08-06
zachodniopomorskie,-,-,26,-,-,0.15,2,0,2,38,0,0,69,26,43,0,t32,2024-08-06
