wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1091,-,-,0.28,2,0,2,1043,0,0,2709,1135,1569,5,t00,2023-11-02
dolnośląskie,-,-,68,-,-,0.23,0,0,0,59,0,0,147,70,77,0,t02,2023-11-02
kujawsko-pomorskie,-,-,77,-,-,0.37,0,0,0,64,0,0,159,78,81,0,t04,2023-11-02
lubelskie,-,-,93,-,-,0.44,0,0,0,89,0,0,160,97,63,0,t06,2023-11-02
lubuskie,-,-,23,-,-,0.23,0,0,0,29,0,0,55,23,32,0,t08,2023-11-02
łódzkie,-,-,42,-,-,0.17,0,0,0,49,0,0,80,44,35,1,t10,2023-11-02
małopolskie,-,-,65,-,-,0.19,0,0,0,82,0,0,148,65,82,1,t12,2023-11-02
mazowieckie,-,-,167,-,-,0.31,1,0,1,142,0,0,618,170,448,0,t14,2023-11-02
opolskie,-,-,41,-,-,0.42,0,0,0,21,0,0,104,43,61,0,t16,2023-11-02
podkarpackie,-,-,46,-,-,0.22,0,0,0,45,0,0,112,53,59,0,t18,2023-11-02
podlaskie,-,-,73,-,-,0.62,0,0,0,74,0,0,126,74,51,1,t20,2023-11-02
pomorskie,-,-,53,-,-,0.23,0,0,0,44,0,0,124,54,70,0,t22,2023-11-02
śląskie,-,-,98,-,-,0.22,0,0,0,116,0,0,232,102,129,1,t24,2023-11-02
świętokrzyskie,-,-,33,-,-,0.27,0,0,0,22,0,0,44,36,8,0,t26,2023-11-02
warmińsko-mazurskie,-,-,44,-,-,0.31,1,0,1,49,0,0,175,50,124,1,t28,2023-11-02
wielkopolskie,-,-,89,-,-,0.25,0,0,0,84,0,0,149,89,60,0,t30,2023-11-02
zachodniopomorskie,-,-,69,-,-,0.41,0,0,0,74,0,0,143,71,72,0,t32,2023-11-02
