wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,286,-,-,0.07,5,2,3,470,0,0,4051,337,3708,6,t00,2023-04-27
dolnośląskie,-,-,16,-,-,0.06,0,0,0,17,0,0,157,18,139,0,t02,2023-04-27
kujawsko-pomorskie,-,-,7,-,-,0.03,2,1,1,18,0,0,229,8,221,0,t04,2023-04-27
lubelskie,-,-,25,-,-,0.12,1,0,1,32,0,0,438,27,411,0,t06,2023-04-27
lubuskie,-,-,1,-,-,0.01,0,0,0,11,0,0,87,2,84,1,t08,2023-04-27
łódzkie,-,-,8,-,-,0.03,0,0,0,53,0,0,149,11,138,0,t10,2023-04-27
małopolskie,-,-,22,-,-,0.06,0,0,0,51,0,0,219,23,196,0,t12,2023-04-27
mazowieckie,-,-,53,-,-,0.1,1,1,0,49,0,0,711,56,653,2,t14,2023-04-27
opolskie,-,-,10,-,-,0.1,0,0,0,3,0,0,153,12,141,0,t16,2023-04-27
podkarpackie,-,-,14,-,-,0.07,0,0,0,30,0,0,189,19,170,0,t18,2023-04-27
podlaskie,-,-,19,-,-,0.16,1,0,1,30,0,0,128,19,109,0,t20,2023-04-27
pomorskie,-,-,19,-,-,0.08,0,0,0,28,0,0,213,23,190,0,t22,2023-04-27
śląskie,-,-,23,-,-,0.05,0,0,0,66,0,0,325,32,290,3,t24,2023-04-27
świętokrzyskie,-,-,7,-,-,0.06,0,0,0,10,0,0,89,9,80,0,t26,2023-04-27
warmińsko-mazurskie,-,-,14,-,-,0.1,0,0,0,22,0,0,311,17,294,0,t28,2023-04-27
wielkopolskie,-,-,19,-,-,0.05,0,0,0,11,0,0,137,22,115,0,t30,2023-04-27
zachodniopomorskie,-,-,25,-,-,0.15,0,0,0,39,0,0,234,27,207,0,t32,2023-04-27
