wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,95,-,-,0.02,1,0,1,134,0,0,750,102,648,0,t00,2023-09-07
dolnośląskie,-,-,2,-,-,0.01,0,0,0,4,0,0,14,2,12,0,t02,2023-09-07
kujawsko-pomorskie,-,-,3,-,-,0.01,0,0,0,4,0,0,9,3,6,0,t04,2023-09-07
lubelskie,-,-,11,-,-,0.05,0,0,0,10,0,0,19,11,8,0,t06,2023-09-07
lubuskie,-,-,1,-,-,0.01,0,0,0,2,0,0,3,1,2,0,t08,2023-09-07
łódzkie,-,-,2,-,-,0.01,0,0,0,2,0,0,9,2,7,0,t10,2023-09-07
małopolskie,-,-,11,-,-,0.03,0,0,0,22,0,0,34,11,23,0,t12,2023-09-07
mazowieckie,-,-,18,-,-,0.03,1,0,1,23,0,0,331,19,312,0,t14,2023-09-07
opolskie,-,-,1,-,-,0.01,0,0,0,1,0,0,32,1,31,0,t16,2023-09-07
podkarpackie,-,-,4,-,-,0.02,0,0,0,8,0,0,14,4,10,0,t18,2023-09-07
podlaskie,-,-,7,-,-,0.06,0,0,0,5,0,0,10,7,3,0,t20,2023-09-07
pomorskie,-,-,7,-,-,0.03,0,0,0,6,0,0,133,10,123,0,t22,2023-09-07
śląskie,-,-,6,-,-,0.01,0,0,0,16,0,0,30,6,24,0,t24,2023-09-07
świętokrzyskie,-,-,1,-,-,0.01,0,0,0,2,0,0,2,1,1,0,t26,2023-09-07
warmińsko-mazurskie,-,-,2,-,-,0.01,0,0,0,6,0,0,20,3,17,0,t28,2023-09-07
wielkopolskie,-,-,10,-,-,0.03,0,0,0,13,0,0,29,10,19,0,t30,2023-09-07
zachodniopomorskie,-,-,6,-,-,0.04,0,0,0,9,0,0,21,6,15,0,t32,2023-09-07
