wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,6,-,-,0.0,0,0,0,1,0,0,346,7,339,0,t00,2024-06-08
dolnośląskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t02,2024-06-08
kujawsko-pomorskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t04,2024-06-08
lubelskie,-,-,1,-,-,0.0,0,0,0,0,0,0,2,1,1,0,t06,2024-06-08
lubuskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t08,2024-06-08
łódzkie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t10,2024-06-08
małopolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,7,0,7,0,t12,2024-06-08
mazowieckie,-,-,4,-,-,0.01,0,0,0,1,0,0,296,4,292,0,t14,2024-06-08
opolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t16,2024-06-08
podkarpackie,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t18,2024-06-08
podlaskie,-,-,1,-,-,0.01,0,0,0,0,0,0,5,2,3,0,t20,2024-06-08
pomorskie,-,-,0,-,-,0.0,0,0,0,0,0,0,6,0,6,0,t22,2024-06-08
śląskie,-,-,0,-,-,0.0,0,0,0,0,0,0,5,0,5,0,t24,2024-06-08
świętokrzyskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t26,2024-06-08
warmińsko-mazurskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t28,2024-06-08
wielkopolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t30,2024-06-08
zachodniopomorskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t32,2024-06-08
