wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1124,-,-,0.29,3,1,2,980,0,0,10743,1239,9473,31,t00,2023-02-02
dolnośląskie,-,-,76,-,-,0.26,0,0,0,50,0,0,573,83,489,1,t02,2023-02-02
kujawsko-pomorskie,-,-,86,-,-,0.42,2,0,2,79,0,0,475,94,378,3,t04,2023-02-02
lubelskie,-,-,38,-,-,0.18,0,0,0,37,0,0,498,46,451,1,t06,2023-02-02
lubuskie,-,-,30,-,-,0.3,0,0,0,38,0,0,289,32,254,3,t08,2023-02-02
łódzkie,-,-,79,-,-,0.32,0,0,0,74,0,0,776,83,686,7,t10,2023-02-02
małopolskie,-,-,94,-,-,0.28,0,0,0,127,0,0,667,96,568,3,t12,2023-02-02
mazowieckie,-,-,212,-,-,0.39,1,1,0,144,0,0,2976,232,2738,6,t14,2023-02-02
opolskie,-,-,35,-,-,0.36,0,0,0,22,0,0,290,39,251,0,t16,2023-02-02
podkarpackie,-,-,39,-,-,0.18,0,0,0,22,0,0,360,43,317,0,t18,2023-02-02
podlaskie,-,-,20,-,-,0.17,0,0,0,23,0,0,215,22,193,0,t20,2023-02-02
pomorskie,-,-,45,-,-,0.19,0,0,0,37,0,0,312,50,261,1,t22,2023-02-02
śląskie,-,-,155,-,-,0.34,0,0,0,128,0,0,869,174,694,1,t24,2023-02-02
świętokrzyskie,-,-,31,-,-,0.25,0,0,0,21,0,0,485,37,448,0,t26,2023-02-02
warmińsko-mazurskie,-,-,35,-,-,0.25,0,0,0,34,0,0,446,45,401,0,t28,2023-02-02
wielkopolskie,-,-,70,-,-,0.2,0,0,0,57,0,0,412,75,336,1,t30,2023-02-02
zachodniopomorskie,-,-,37,-,-,0.22,0,0,0,87,0,0,400,43,355,2,t32,2023-02-02
