wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,125,-,-,0.03,0,0,0,157,0,0,706,130,574,2,t00,2023-09-08
dolnośląskie,-,-,3,-,-,0.01,0,0,0,1,0,0,15,3,12,0,t02,2023-09-08
kujawsko-pomorskie,-,-,3,-,-,0.01,0,0,0,5,0,0,18,3,15,0,t04,2023-09-08
lubelskie,-,-,14,-,-,0.07,0,0,0,14,0,0,25,14,11,0,t06,2023-09-08
lubuskie,-,-,3,-,-,0.03,0,0,0,0,0,0,6,3,3,0,t08,2023-09-08
łódzkie,-,-,7,-,-,0.03,0,0,0,6,0,0,12,7,5,0,t10,2023-09-08
małopolskie,-,-,13,-,-,0.04,0,0,0,16,0,0,30,13,17,0,t12,2023-09-08
mazowieckie,-,-,19,-,-,0.04,0,0,0,18,0,0,332,19,313,0,t14,2023-09-08
opolskie,-,-,3,-,-,0.03,0,0,0,3,0,0,29,3,26,0,t16,2023-09-08
podkarpackie,-,-,8,-,-,0.04,0,0,0,12,0,0,22,8,14,0,t18,2023-09-08
podlaskie,-,-,4,-,-,0.03,0,0,0,6,0,0,19,5,14,0,t20,2023-09-08
pomorskie,-,-,7,-,-,0.03,0,0,0,9,0,0,22,7,15,0,t22,2023-09-08
śląskie,-,-,9,-,-,0.02,0,0,0,21,0,0,32,9,23,0,t24,2023-09-08
świętokrzyskie,-,-,4,-,-,0.03,0,0,0,4,0,0,4,4,0,0,t26,2023-09-08
warmińsko-mazurskie,-,-,5,-,-,0.04,0,0,0,3,0,0,12,9,3,0,t28,2023-09-08
wielkopolskie,-,-,12,-,-,0.03,0,0,0,12,0,0,38,12,25,1,t30,2023-09-08
zachodniopomorskie,-,-,8,-,-,0.05,0,0,0,27,0,0,32,8,24,0,t32,2023-09-08
