wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,3025,-,-,0.79,4,1,3,2090,0,0,8262,3125,5115,22,t00,2024-09-10
dolnośląskie,-,-,133,-,-,0.46,0,0,0,62,0,0,296,135,161,0,t02,2024-09-10
kujawsko-pomorskie,-,-,229,-,-,1.11,0,0,0,180,0,0,534,237,296,1,t04,2024-09-10
lubelskie,-,-,366,-,-,1.74,0,0,0,278,0,0,547,375,172,0,t06,2024-09-10
lubuskie,-,-,64,-,-,0.63,0,0,0,25,0,0,195,66,128,1,t08,2024-09-10
łódzkie,-,-,133,-,-,0.54,0,0,0,71,0,0,556,144,412,0,t10,2024-09-10
małopolskie,-,-,379,-,-,1.11,0,0,0,187,0,0,1721,392,1323,6,t12,2024-09-10
mazowieckie,-,-,492,-,-,0.91,0,0,0,356,0,0,1175,505,667,3,t14,2024-09-10
opolskie,-,-,37,-,-,0.38,1,0,1,26,0,0,115,37,78,0,t16,2024-09-10
podkarpackie,-,-,186,-,-,0.87,2,0,2,182,0,0,312,191,120,1,t18,2024-09-10
podlaskie,-,-,148,-,-,1.26,0,0,0,135,0,0,328,150,176,2,t20,2024-09-10
pomorskie,-,-,115,-,-,0.49,0,0,0,67,0,0,307,121,186,0,t22,2024-09-10
śląskie,-,-,140,-,-,0.31,1,1,0,123,0,0,500,145,353,2,t24,2024-09-10
świętokrzyskie,-,-,135,-,-,1.1,0,0,0,72,0,0,452,150,300,2,t26,2024-09-10
warmińsko-mazurskie,-,-,155,-,-,1.09,0,0,0,126,0,0,420,160,260,0,t28,2024-09-10
wielkopolskie,-,-,202,-,-,0.58,0,0,0,107,0,0,380,204,175,1,t30,2024-09-10
zachodniopomorskie,-,-,89,-,-,0.53,0,0,0,91,0,0,233,89,143,1,t32,2024-09-10
