wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,3162,-,-,0.82,6,1,5,2825,0,0,6159,3251,2901,7,t00,2023-11-27
dolnośląskie,-,-,186,-,-,0.64,0,0,0,123,0,0,308,187,121,0,t02,2023-11-27
kujawsko-pomorskie,-,-,242,-,-,1.17,1,0,1,244,0,0,450,249,201,0,t04,2023-11-27
lubelskie,-,-,278,-,-,1.32,1,0,1,297,0,0,508,291,217,0,t06,2023-11-27
lubuskie,-,-,63,-,-,0.62,1,0,1,81,0,0,138,63,75,0,t08,2023-11-27
łódzkie,-,-,134,-,-,0.55,0,0,0,154,0,0,244,136,108,0,t10,2023-11-27
małopolskie,-,-,176,-,-,0.52,0,0,0,206,0,0,357,180,175,2,t12,2023-11-27
mazowieckie,-,-,503,-,-,0.93,2,1,1,344,0,0,1099,518,581,0,t14,2023-11-27
opolskie,-,-,81,-,-,0.83,0,0,0,59,0,0,156,81,74,1,t16,2023-11-27
podkarpackie,-,-,151,-,-,0.71,0,0,0,154,0,0,323,158,165,0,t18,2023-11-27
podlaskie,-,-,161,-,-,1.37,0,0,0,135,0,0,327,167,160,0,t20,2023-11-27
pomorskie,-,-,149,-,-,0.63,0,0,0,105,0,0,279,153,126,0,t22,2023-11-27
śląskie,-,-,288,-,-,0.64,0,0,0,311,0,0,508,295,212,1,t24,2023-11-27
świętokrzyskie,-,-,97,-,-,0.79,0,0,0,65,0,0,117,98,19,0,t26,2023-11-27
warmińsko-mazurskie,-,-,148,-,-,1.04,1,0,1,152,0,0,261,149,112,0,t28,2023-11-27
wielkopolskie,-,-,274,-,-,0.78,0,0,0,224,0,0,422,280,141,1,t30,2023-11-27
zachodniopomorskie,-,-,165,-,-,0.97,0,0,0,170,0,0,359,173,185,1,t32,2023-11-27
