wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,511,-,-,0.13,8,5,3,795,0,0,5252,567,4677,8,t00,2023-04-19
dolnośląskie,-,-,34,-,-,0.12,0,0,0,33,0,0,185,35,150,0,t02,2023-04-19
kujawsko-pomorskie,-,-,16,-,-,0.08,0,0,0,30,0,0,193,18,175,0,t04,2023-04-19
lubelskie,-,-,56,-,-,0.27,2,0,2,57,0,0,576,61,514,1,t06,2023-04-19
lubuskie,-,-,16,-,-,0.16,1,1,0,18,0,0,107,18,88,1,t08,2023-04-19
łódzkie,-,-,20,-,-,0.08,0,0,0,67,0,0,255,21,234,0,t10,2023-04-19
małopolskie,-,-,45,-,-,0.13,0,0,0,124,0,0,316,46,269,1,t12,2023-04-19
mazowieckie,-,-,63,-,-,0.12,0,0,0,67,0,0,748,74,672,2,t14,2023-04-19
opolskie,-,-,5,-,-,0.05,0,0,0,9,0,0,208,6,202,0,t16,2023-04-19
podkarpackie,-,-,31,-,-,0.15,0,0,0,55,0,0,307,36,271,0,t18,2023-04-19
podlaskie,-,-,26,-,-,0.22,0,0,0,58,0,0,182,28,154,0,t20,2023-04-19
pomorskie,-,-,27,-,-,0.12,0,0,0,34,0,0,432,32,400,0,t22,2023-04-19
śląskie,-,-,43,-,-,0.1,3,3,0,84,0,0,536,47,488,1,t24,2023-04-19
świętokrzyskie,-,-,18,-,-,0.15,1,1,0,14,0,0,156,18,138,0,t26,2023-04-19
warmińsko-mazurskie,-,-,23,-,-,0.16,0,0,0,46,0,0,237,25,212,0,t28,2023-04-19
wielkopolskie,-,-,37,-,-,0.11,1,0,1,41,0,0,220,38,181,1,t30,2023-04-19
zachodniopomorskie,-,-,41,-,-,0.24,0,0,0,57,0,0,297,47,250,0,t32,2023-04-19
