wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,753,-,-,0.2,2,1,1,720,0,0,2135,785,1348,2,t00,2023-10-25
dolnośląskie,-,-,64,-,-,0.22,0,0,0,29,0,0,126,65,61,0,t02,2023-10-25
kujawsko-pomorskie,-,-,34,-,-,0.16,0,0,0,37,0,0,93,34,59,0,t04,2023-10-25
lubelskie,-,-,76,-,-,0.36,0,0,0,60,0,0,142,80,62,0,t06,2023-10-25
lubuskie,-,-,11,-,-,0.11,0,0,0,5,0,0,31,12,19,0,t08,2023-10-25
łódzkie,-,-,27,-,-,0.11,0,0,0,28,0,0,59,27,32,0,t10,2023-10-25
małopolskie,-,-,47,-,-,0.14,0,0,0,70,0,0,140,49,91,0,t12,2023-10-25
mazowieckie,-,-,147,-,-,0.27,0,0,0,111,0,0,584,154,430,0,t14,2023-10-25
opolskie,-,-,12,-,-,0.12,0,0,0,9,0,0,63,12,51,0,t16,2023-10-25
podkarpackie,-,-,20,-,-,0.09,0,0,0,41,0,0,86,20,66,0,t18,2023-10-25
podlaskie,-,-,68,-,-,0.58,0,0,0,65,0,0,123,69,54,0,t20,2023-10-25
pomorskie,-,-,39,-,-,0.17,1,0,1,34,0,0,91,40,51,0,t22,2023-10-25
śląskie,-,-,65,-,-,0.14,1,1,0,86,0,0,158,70,87,1,t24,2023-10-25
świętokrzyskie,-,-,15,-,-,0.12,0,0,0,7,0,0,16,15,1,0,t26,2023-10-25
warmińsko-mazurskie,-,-,36,-,-,0.25,0,0,0,36,0,0,77,39,38,0,t28,2023-10-25
wielkopolskie,-,-,46,-,-,0.13,0,0,0,61,0,0,123,47,75,1,t30,2023-10-25
zachodniopomorskie,-,-,43,-,-,0.25,0,0,0,40,0,0,130,46,84,0,t32,2023-10-25
