wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1523,-,-,0.4,3,1,2,1217,0,0,2834,1575,1255,4,t00,2024-08-30
dolnośląskie,-,-,58,-,-,0.2,0,0,0,32,0,0,113,60,53,0,t02,2024-08-30
kujawsko-pomorskie,-,-,148,-,-,0.72,0,0,0,117,0,0,227,153,74,0,t04,2024-08-30
lubelskie,-,-,145,-,-,0.69,0,0,0,142,0,0,206,146,60,0,t06,2024-08-30
lubuskie,-,-,23,-,-,0.23,0,0,0,18,0,0,41,24,16,1,t08,2024-08-30
łódzkie,-,-,84,-,-,0.34,0,0,0,69,0,0,127,87,40,0,t10,2024-08-30
małopolskie,-,-,91,-,-,0.27,0,0,0,74,0,0,153,92,61,0,t12,2024-08-30
mazowieckie,-,-,295,-,-,0.54,1,0,1,176,0,0,706,301,404,1,t14,2024-08-30
opolskie,-,-,12,-,-,0.12,0,0,0,8,0,0,43,12,31,0,t16,2024-08-30
podkarpackie,-,-,102,-,-,0.48,1,1,0,77,0,0,149,107,40,2,t18,2024-08-30
podlaskie,-,-,90,-,-,0.76,0,0,0,87,0,0,148,94,54,0,t20,2024-08-30
pomorskie,-,-,73,-,-,0.31,0,0,0,51,0,0,136,79,57,0,t22,2024-08-30
śląskie,-,-,75,-,-,0.17,0,0,0,95,0,0,205,79,126,0,t24,2024-08-30
świętokrzyskie,-,-,77,-,-,0.63,0,0,0,57,0,0,90,81,9,0,t26,2024-08-30
warmińsko-mazurskie,-,-,65,-,-,0.46,0,0,0,58,0,0,118,71,47,0,t28,2024-08-30
wielkopolskie,-,-,125,-,-,0.36,1,0,1,91,0,0,187,125,62,0,t30,2024-08-30
zachodniopomorskie,-,-,54,-,-,0.32,0,0,0,64,0,0,139,57,82,0,t32,2024-08-30
