wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,34,-,-,0.01,0,0,0,0,0,0,497,35,462,0,t00,2023-10-14
dolnośląskie,-,-,1,-,-,0.0,0,0,0,0,0,0,2,1,1,0,t02,2023-10-14
kujawsko-pomorskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t04,2023-10-14
lubelskie,-,-,3,-,-,0.01,0,0,0,0,0,0,17,3,14,0,t06,2023-10-14
lubuskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t08,2023-10-14
łódzkie,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t10,2023-10-14
małopolskie,-,-,1,-,-,0.0,0,0,0,0,0,0,5,1,4,0,t12,2023-10-14
mazowieckie,-,-,19,-,-,0.04,0,0,0,0,0,0,330,19,311,0,t14,2023-10-14
opolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t16,2023-10-14
podkarpackie,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t18,2023-10-14
podlaskie,-,-,1,-,-,0.01,0,0,0,0,0,0,12,1,11,0,t20,2023-10-14
pomorskie,-,-,1,-,-,0.0,0,0,0,0,0,0,6,1,5,0,t22,2023-10-14
śląskie,-,-,2,-,-,0.0,0,0,0,0,0,0,20,2,18,0,t24,2023-10-14
świętokrzyskie,-,-,0,-,-,0.0,0,0,0,0,0,0,6,0,6,0,t26,2023-10-14
warmińsko-mazurskie,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t28,2023-10-14
wielkopolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,3,0,3,0,t30,2023-10-14
zachodniopomorskie,-,-,3,-,-,0.02,0,0,0,0,0,0,8,3,5,0,t32,2023-10-14
