wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,254,-,-,0.07,1,0,1,927,0,0,2248,263,1984,1,t00,2024-12-02
dolnośląskie,-,-,19,-,-,0.07,0,0,0,28,0,0,76,19,57,0,t02,2024-12-02
kujawsko-pomorskie,-,-,16,-,-,0.08,0,0,0,47,0,0,162,16,145,1,t04,2024-12-02
lubelskie,-,-,33,-,-,0.16,0,0,0,66,0,0,133,34,99,0,t06,2024-12-02
lubuskie,-,-,4,-,-,0.04,0,0,0,9,0,0,40,4,36,0,t08,2024-12-02
łódzkie,-,-,9,-,-,0.04,0,0,0,46,0,0,65,10,55,0,t10,2024-12-02
małopolskie,-,-,16,-,-,0.05,1,0,1,129,0,0,192,16,176,0,t12,2024-12-02
mazowieckie,-,-,48,-,-,0.09,0,0,0,84,0,0,518,50,468,0,t14,2024-12-02
opolskie,-,-,2,-,-,0.02,0,0,0,4,0,0,41,2,39,0,t16,2024-12-02
podkarpackie,-,-,22,-,-,0.1,0,0,0,190,0,0,305,22,283,0,t18,2024-12-02
podlaskie,-,-,16,-,-,0.14,0,0,0,79,0,0,100,18,82,0,t20,2024-12-02
pomorskie,-,-,5,-,-,0.02,0,0,0,40,0,0,90,5,85,0,t22,2024-12-02
śląskie,-,-,17,-,-,0.04,0,0,0,100,0,0,204,18,186,0,t24,2024-12-02
świętokrzyskie,-,-,17,-,-,0.14,0,0,0,18,0,0,36,17,19,0,t26,2024-12-02
warmińsko-mazurskie,-,-,7,-,-,0.05,0,0,0,28,0,0,67,7,60,0,t28,2024-12-02
wielkopolskie,-,-,16,-,-,0.05,0,0,0,25,0,0,94,17,77,0,t30,2024-12-02
zachodniopomorskie,-,-,6,-,-,0.04,0,0,0,32,0,0,65,6,59,0,t32,2024-12-02
