wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,685,-,-,0.18,6,1,5,991,0,0,2567,706,1855,6,t00,2024-10-17
dolnośląskie,-,-,40,-,-,0.14,1,0,1,60,0,0,140,41,99,0,t02,2024-10-17
kujawsko-pomorskie,-,-,47,-,-,0.23,0,0,0,68,0,0,162,50,112,0,t04,2024-10-17
lubelskie,-,-,83,-,-,0.39,0,0,0,112,0,0,203,85,115,3,t06,2024-10-17
lubuskie,-,-,9,-,-,0.09,1,0,1,10,0,0,49,9,40,0,t08,2024-10-17
łódzkie,-,-,30,-,-,0.12,1,0,1,49,0,0,103,30,73,0,t10,2024-10-17
małopolskie,-,-,37,-,-,0.11,0,0,0,73,0,0,165,40,124,1,t12,2024-10-17
mazowieckie,-,-,117,-,-,0.22,0,0,0,131,0,0,609,122,487,0,t14,2024-10-17
opolskie,-,-,17,-,-,0.17,0,0,0,14,0,0,66,17,49,0,t16,2024-10-17
podkarpackie,-,-,33,-,-,0.16,0,0,0,64,0,0,122,34,88,0,t18,2024-10-17
podlaskie,-,-,36,-,-,0.31,0,0,0,90,0,0,130,36,92,2,t20,2024-10-17
pomorskie,-,-,32,-,-,0.14,0,0,0,43,0,0,111,33,78,0,t22,2024-10-17
śląskie,-,-,61,-,-,0.14,0,0,0,113,0,0,261,61,200,0,t24,2024-10-17
świętokrzyskie,-,-,24,-,-,0.2,1,1,0,21,0,0,50,24,26,0,t26,2024-10-17
warmińsko-mazurskie,-,-,39,-,-,0.27,0,0,0,45,0,0,108,42,66,0,t28,2024-10-17
wielkopolskie,-,-,43,-,-,0.12,1,0,1,38,0,0,113,43,70,0,t30,2024-10-17
zachodniopomorskie,-,-,32,-,-,0.19,1,0,1,59,0,0,122,33,89,0,t32,2024-10-17
