wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,45,-,-,0.01,0,0,0,3,0,0,1518,59,1452,7,t00,2023-04-29
dolnośląskie,-,-,1,-,-,0.0,0,0,0,0,0,0,35,1,34,0,t02,2023-04-29
kujawsko-pomorskie,-,-,0,-,-,0.0,0,0,0,0,0,0,23,0,23,0,t04,2023-04-29
lubelskie,-,-,2,-,-,0.01,0,0,0,0,0,0,177,5,172,0,t06,2023-04-29
lubuskie,-,-,1,-,-,0.01,0,0,0,0,0,0,17,1,16,0,t08,2023-04-29
łódzkie,-,-,3,-,-,0.01,0,0,0,0,0,0,67,3,63,1,t10,2023-04-29
małopolskie,-,-,8,-,-,0.02,0,0,0,0,0,0,66,9,57,0,t12,2023-04-29
mazowieckie,-,-,9,-,-,0.02,0,0,0,2,0,0,427,10,417,0,t14,2023-04-29
opolskie,-,-,1,-,-,0.01,0,0,0,0,0,0,59,1,58,0,t16,2023-04-29
podkarpackie,-,-,2,-,-,0.01,0,0,0,0,0,0,68,2,66,0,t18,2023-04-29
podlaskie,-,-,1,-,-,0.01,0,0,0,0,0,0,34,1,33,0,t20,2023-04-29
pomorskie,-,-,2,-,-,0.01,0,0,0,0,0,0,44,3,41,0,t22,2023-04-29
śląskie,-,-,3,-,-,0.01,0,0,0,0,0,0,138,6,130,2,t24,2023-04-29
świętokrzyskie,-,-,2,-,-,0.02,0,0,0,0,0,0,43,3,40,0,t26,2023-04-29
warmińsko-mazurskie,-,-,1,-,-,0.01,0,0,0,0,0,0,59,2,57,0,t28,2023-04-29
wielkopolskie,-,-,4,-,-,0.01,0,0,0,0,0,0,47,5,42,0,t30,2023-04-29
zachodniopomorskie,-,-,1,-,-,0.01,0,0,0,1,0,0,49,1,47,1,t32,2023-04-29
