wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1443,-,-,0.38,5,0,5,1273,0,0,3389,1494,1889,6,t00,2023-11-14
dolnośląskie,-,-,97,-,-,0.33,0,0,0,81,0,0,210,97,113,0,t02,2023-11-14
kujawsko-pomorskie,-,-,100,-,-,0.48,0,0,0,93,0,0,217,101,115,1,t04,2023-11-14
lubelskie,-,-,131,-,-,0.62,0,0,0,114,0,0,232,141,90,1,t06,2023-11-14
lubuskie,-,-,50,-,-,0.49,0,0,0,44,0,0,102,50,52,0,t08,2023-11-14
łódzkie,-,-,53,-,-,0.22,0,0,0,48,0,0,110,54,56,0,t10,2023-11-14
małopolskie,-,-,83,-,-,0.24,0,0,0,104,0,0,215,84,131,0,t12,2023-11-14
mazowieckie,-,-,197,-,-,0.36,0,0,0,163,0,0,658,203,455,0,t14,2023-11-14
opolskie,-,-,38,-,-,0.39,0,0,0,32,0,0,122,39,83,0,t16,2023-11-14
podkarpackie,-,-,61,-,-,0.29,0,0,0,62,0,0,129,62,67,0,t18,2023-11-14
podlaskie,-,-,113,-,-,0.96,0,0,0,101,0,0,225,113,112,0,t20,2023-11-14
pomorskie,-,-,47,-,-,0.2,0,0,0,38,0,0,129,49,80,0,t22,2023-11-14
śląskie,-,-,126,-,-,0.28,1,0,1,116,0,0,305,128,176,1,t24,2023-11-14
świętokrzyskie,-,-,43,-,-,0.35,1,0,1,31,0,0,55,44,11,0,t26,2023-11-14
warmińsko-mazurskie,-,-,79,-,-,0.56,0,0,0,53,0,0,178,88,90,0,t28,2023-11-14
wielkopolskie,-,-,111,-,-,0.32,1,0,1,92,0,0,197,119,76,2,t30,2023-11-14
zachodniopomorskie,-,-,98,-,-,0.58,2,0,2,101,0,0,202,103,99,0,t32,2023-11-14
