wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,28,-,-,0.01,0,0,0,85,0,0,618,29,589,0,t00,2024-05-17
dolnośląskie,-,-,1,-,-,0.0,0,0,0,1,0,0,22,1,21,0,t02,2024-05-17
kujawsko-pomorskie,-,-,3,-,-,0.01,0,0,0,1,0,0,19,3,16,0,t04,2024-05-17
lubelskie,-,-,5,-,-,0.02,0,0,0,14,0,0,23,6,17,0,t06,2024-05-17
lubuskie,-,-,0,-,-,0.0,0,0,0,1,0,0,4,0,4,0,t08,2024-05-17
łódzkie,-,-,0,-,-,0.0,0,0,0,4,0,0,5,0,5,0,t10,2024-05-17
małopolskie,-,-,2,-,-,0.01,0,0,0,7,0,0,19,2,17,0,t12,2024-05-17
mazowieckie,-,-,7,-,-,0.01,0,0,0,13,0,0,331,7,324,0,t14,2024-05-17
opolskie,-,-,1,-,-,0.01,0,0,0,0,0,0,28,1,27,0,t16,2024-05-17
podkarpackie,-,-,1,-,-,0.0,0,0,0,5,0,0,12,1,11,0,t18,2024-05-17
podlaskie,-,-,4,-,-,0.03,0,0,0,6,0,0,15,4,11,0,t20,2024-05-17
pomorskie,-,-,0,-,-,0.0,0,0,0,8,0,0,25,0,25,0,t22,2024-05-17
śląskie,-,-,1,-,-,0.0,0,0,0,11,0,0,24,1,23,0,t24,2024-05-17
świętokrzyskie,-,-,1,-,-,0.01,0,0,0,3,0,0,9,1,8,0,t26,2024-05-17
warmińsko-mazurskie,-,-,0,-,-,0.0,0,0,0,3,0,0,20,0,20,0,t28,2024-05-17
wielkopolskie,-,-,1,-,-,0.0,0,0,0,1,0,0,9,1,8,0,t30,2024-05-17
zachodniopomorskie,-,-,0,-,-,0.0,0,0,0,7,0,0,17,0,17,0,t32,2024-05-17
