wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,279,-,-,0.07,0,0,0,415,0,0,1330,282,1048,0,t00,2023-09-26
dolnośląskie,-,-,16,-,-,0.06,0,0,0,27,0,0,86,16,70,0,t02,2023-09-26
kujawsko-pomorskie,-,-,9,-,-,0.04,0,0,0,20,0,0,43,9,34,0,t04,2023-09-26
lubelskie,-,-,16,-,-,0.08,0,0,0,26,0,0,42,16,26,0,t06,2023-09-26
lubuskie,-,-,5,-,-,0.05,0,0,0,8,0,0,11,5,6,0,t08,2023-09-26
łódzkie,-,-,10,-,-,0.04,0,0,0,23,0,0,33,10,23,0,t10,2023-09-26
małopolskie,-,-,25,-,-,0.07,0,0,0,46,0,0,89,26,63,0,t12,2023-09-26
mazowieckie,-,-,72,-,-,0.13,0,0,0,87,0,0,451,72,379,0,t14,2023-09-26
opolskie,-,-,11,-,-,0.11,0,0,0,8,0,0,53,11,42,0,t16,2023-09-26
podkarpackie,-,-,9,-,-,0.04,0,0,0,22,0,0,57,9,48,0,t18,2023-09-26
podlaskie,-,-,19,-,-,0.16,0,0,0,21,0,0,40,20,20,0,t20,2023-09-26
pomorskie,-,-,21,-,-,0.09,0,0,0,28,0,0,164,22,142,0,t22,2023-09-26
śląskie,-,-,21,-,-,0.05,0,0,0,32,0,0,62,21,41,0,t24,2023-09-26
świętokrzyskie,-,-,8,-,-,0.07,0,0,0,6,0,0,17,8,9,0,t26,2023-09-26
warmińsko-mazurskie,-,-,3,-,-,0.02,0,0,0,15,0,0,22,3,19,0,t28,2023-09-26
wielkopolskie,-,-,13,-,-,0.04,0,0,0,16,0,0,39,13,26,0,t30,2023-09-26
zachodniopomorskie,-,-,17,-,-,0.1,0,0,0,30,0,0,68,17,51,0,t32,2023-09-26
