wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,390,-,-,0.1,3,3,0,1738,0,0,4358,414,3943,1,t00,2024-02-12
dolnośląskie,-,-,24,-,-,0.08,0,0,0,73,0,0,294,24,270,0,t02,2024-02-12
kujawsko-pomorskie,-,-,25,-,-,0.12,0,0,0,103,0,0,353,27,326,0,t04,2024-02-12
lubelskie,-,-,45,-,-,0.21,0,0,0,134,0,0,287,50,237,0,t06,2024-02-12
lubuskie,-,-,9,-,-,0.09,0,0,0,24,0,0,107,10,97,0,t08,2024-02-12
łódzkie,-,-,12,-,-,0.05,0,0,0,107,0,0,154,14,140,0,t10,2024-02-12
małopolskie,-,-,28,-,-,0.08,0,0,0,185,0,0,305,28,277,0,t12,2024-02-12
mazowieckie,-,-,64,-,-,0.12,2,2,0,257,0,0,807,64,743,0,t14,2024-02-12
opolskie,-,-,14,-,-,0.14,0,0,0,7,0,0,99,15,84,0,t16,2024-02-12
podkarpackie,-,-,12,-,-,0.06,0,0,0,139,0,0,263,12,251,0,t18,2024-02-12
podlaskie,-,-,24,-,-,0.2,0,0,0,97,0,0,149,29,120,0,t20,2024-02-12
pomorskie,-,-,14,-,-,0.06,0,0,0,80,0,0,200,14,186,0,t22,2024-02-12
śląskie,-,-,36,-,-,0.08,0,0,0,229,0,0,456,39,417,0,t24,2024-02-12
świętokrzyskie,-,-,21,-,-,0.17,0,0,0,46,0,0,93,21,71,1,t26,2024-02-12
warmińsko-mazurskie,-,-,11,-,-,0.08,0,0,0,66,0,0,194,11,183,0,t28,2024-02-12
wielkopolskie,-,-,25,-,-,0.07,1,1,0,73,0,0,223,27,196,0,t30,2024-02-12
zachodniopomorskie,-,-,22,-,-,0.13,0,0,0,117,0,0,209,23,186,0,t32,2024-02-12
