wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,20,-,-,0.01,0,0,0,59,0,0,805,25,779,1,t00,2023-07-10
dolnośląskie,-,-,3,-,-,0.01,0,0,0,1,0,0,59,3,56,0,t02,2023-07-10
kujawsko-pomorskie,-,-,1,-,-,0.0,0,0,0,3,0,0,19,1,18,0,t04,2023-07-10
lubelskie,-,-,1,-,-,0.0,0,0,0,1,0,0,14,1,13,0,t06,2023-07-10
lubuskie,-,-,1,-,-,0.01,0,0,0,4,0,0,13,1,12,0,t08,2023-07-10
łódzkie,-,-,2,-,-,0.01,0,0,0,7,0,0,24,2,22,0,t10,2023-07-10
małopolskie,-,-,1,-,-,0.0,0,0,0,10,0,0,30,1,29,0,t12,2023-07-10
mazowieckie,-,-,2,-,-,0.0,0,0,0,5,0,0,337,2,335,0,t14,2023-07-10
opolskie,-,-,2,-,-,0.02,0,0,0,0,0,0,37,7,30,0,t16,2023-07-10
podkarpackie,-,-,1,-,-,0.0,0,0,0,5,0,0,29,1,28,0,t18,2023-07-10
podlaskie,-,-,0,-,-,0.0,0,0,0,1,0,0,11,0,11,0,t20,2023-07-10
pomorskie,-,-,0,-,-,0.0,0,0,0,1,0,0,29,0,29,0,t22,2023-07-10
śląskie,-,-,2,-,-,0.0,0,0,0,11,0,0,52,2,50,0,t24,2023-07-10
świętokrzyskie,-,-,0,-,-,0.0,0,0,0,0,0,0,11,0,11,0,t26,2023-07-10
warmińsko-mazurskie,-,-,0,-,-,0.0,0,0,0,0,0,0,17,0,17,0,t28,2023-07-10
wielkopolskie,-,-,2,-,-,0.01,0,0,0,3,0,0,17,2,14,1,t30,2023-07-10
zachodniopomorskie,-,-,2,-,-,0.01,0,0,0,7,0,0,27,2,25,0,t32,2023-07-10
