wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,304,-,-,0.08,1,1,0,425,0,0,1488,318,1168,2,t00,2023-10-10
dolnośląskie,-,-,20,-,-,0.07,0,0,0,37,0,0,84,20,64,0,t02,2023-10-10
kujawsko-pomorskie,-,-,6,-,-,0.03,0,0,0,24,0,0,75,6,69,0,t04,2023-10-10
lubelskie,-,-,25,-,-,0.12,0,0,0,45,0,0,79,28,49,2,t06,2023-10-10
lubuskie,-,-,5,-,-,0.05,0,0,0,9,0,0,19,6,13,0,t08,2023-10-10
łódzkie,-,-,13,-,-,0.05,0,0,0,12,0,0,42,13,29,0,t10,2023-10-10
małopolskie,-,-,33,-,-,0.1,0,0,0,50,0,0,102,33,69,0,t12,2023-10-10
mazowieckie,-,-,55,-,-,0.1,1,1,0,56,0,0,451,58,393,0,t14,2023-10-10
opolskie,-,-,9,-,-,0.09,0,0,0,6,0,0,53,12,41,0,t16,2023-10-10
podkarpackie,-,-,12,-,-,0.06,0,0,0,30,0,0,53,12,41,0,t18,2023-10-10
podlaskie,-,-,19,-,-,0.16,0,0,0,28,0,0,59,19,40,0,t20,2023-10-10
pomorskie,-,-,14,-,-,0.06,0,0,0,20,0,0,111,16,95,0,t22,2023-10-10
śląskie,-,-,15,-,-,0.03,0,0,0,34,0,0,90,15,75,0,t24,2023-10-10
świętokrzyskie,-,-,9,-,-,0.07,0,0,0,8,0,0,13,9,4,0,t26,2023-10-10
warmińsko-mazurskie,-,-,14,-,-,0.1,0,0,0,23,0,0,37,14,23,0,t28,2023-10-10
wielkopolskie,-,-,20,-,-,0.06,0,0,0,12,0,0,51,21,30,0,t30,2023-10-10
zachodniopomorskie,-,-,31,-,-,0.18,0,0,0,30,0,0,103,32,71,0,t32,2023-10-10
