wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,66,-,-,0.02,1,0,1,226,0,0,2392,83,2306,3,t00,2023-05-26
dolnośląskie,-,-,4,-,-,0.01,0,0,0,7,0,0,63,5,58,0,t02,2023-05-26
kujawsko-pomorskie,-,-,3,-,-,0.01,0,0,0,13,0,0,81,3,78,0,t04,2023-05-26
lubelskie,-,-,9,-,-,0.04,0,0,0,9,0,0,254,13,241,0,t06,2023-05-26
lubuskie,-,-,1,-,-,0.01,0,0,0,6,0,0,39,1,38,0,t08,2023-05-26
łódzkie,-,-,3,-,-,0.01,0,0,0,15,0,0,100,3,97,0,t10,2023-05-26
małopolskie,-,-,2,-,-,0.01,0,0,0,17,0,0,123,2,119,2,t12,2023-05-26
mazowieckie,-,-,13,-,-,0.02,0,0,0,36,0,0,525,14,511,0,t14,2023-05-26
opolskie,-,-,0,-,-,0.0,0,0,0,0,0,0,113,2,111,0,t16,2023-05-26
podkarpackie,-,-,1,-,-,0.0,0,0,0,12,0,0,106,2,104,0,t18,2023-05-26
podlaskie,-,-,6,-,-,0.05,0,0,0,17,0,0,90,9,81,0,t20,2023-05-26
pomorskie,-,-,2,-,-,0.01,1,0,1,11,0,0,103,2,101,0,t22,2023-05-26
śląskie,-,-,8,-,-,0.02,0,0,0,41,0,0,237,10,227,0,t24,2023-05-26
świętokrzyskie,-,-,3,-,-,0.02,0,0,0,1,0,0,59,3,56,0,t26,2023-05-26
warmińsko-mazurskie,-,-,3,-,-,0.02,0,0,0,17,0,0,181,3,178,0,t28,2023-05-26
wielkopolskie,-,-,0,-,-,0.0,0,0,0,10,0,0,89,0,88,1,t30,2023-05-26
zachodniopomorskie,-,-,6,-,-,0.04,0,0,0,14,0,0,69,7,62,0,t32,2023-05-26
