wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,544,-,-,0.14,0,0,0,522,0,0,1410,549,860,1,t00,2024-07-29
dolnośląskie,-,-,32,-,-,0.11,0,0,0,28,0,0,56,32,24,0,t02,2024-07-29
kujawsko-pomorskie,-,-,49,-,-,0.24,0,0,0,42,0,0,160,51,108,1,t04,2024-07-29
lubelskie,-,-,56,-,-,0.27,0,0,0,62,0,0,90,56,34,0,t06,2024-07-29
lubuskie,-,-,9,-,-,0.09,0,0,0,6,0,0,17,9,8,0,t08,2024-07-29
łódzkie,-,-,18,-,-,0.07,0,0,0,23,0,0,38,18,20,0,t10,2024-07-29
małopolskie,-,-,27,-,-,0.08,0,0,0,49,0,0,82,27,55,0,t12,2024-07-29
mazowieckie,-,-,97,-,-,0.18,0,0,0,84,0,0,447,97,350,0,t14,2024-07-29
opolskie,-,-,3,-,-,0.03,0,0,0,3,0,0,31,3,28,0,t16,2024-07-29
podkarpackie,-,-,25,-,-,0.12,0,0,0,17,0,0,48,25,23,0,t18,2024-07-29
podlaskie,-,-,31,-,-,0.26,0,0,0,32,0,0,54,31,23,0,t20,2024-07-29
pomorskie,-,-,29,-,-,0.12,0,0,0,31,0,0,57,30,27,0,t22,2024-07-29
śląskie,-,-,46,-,-,0.1,0,0,0,57,0,0,104,47,57,0,t24,2024-07-29
świętokrzyskie,-,-,17,-,-,0.14,0,0,0,14,0,0,20,17,3,0,t26,2024-07-29
warmińsko-mazurskie,-,-,25,-,-,0.18,0,0,0,15,0,0,44,25,19,0,t28,2024-07-29
wielkopolskie,-,-,58,-,-,0.17,0,0,0,43,0,0,89,58,31,0,t30,2024-07-29
zachodniopomorskie,-,-,20,-,-,0.12,0,0,0,16,0,0,41,21,20,0,t32,2024-07-29
