wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,90,-,-,0.02,0,0,0,0,0,0,887,98,788,1,t00,2024-01-07
dolnośląskie,-,-,2,-,-,0.01,0,0,0,0,0,0,5,2,3,0,t02,2024-01-07
kujawsko-pomorskie,-,-,3,-,-,0.01,0,0,0,0,0,0,6,3,3,0,t04,2024-01-07
lubelskie,-,-,8,-,-,0.04,0,0,0,0,0,0,33,9,24,0,t06,2024-01-07
lubuskie,-,-,1,-,-,0.01,0,0,0,0,0,0,16,2,14,0,t08,2024-01-07
łódzkie,-,-,2,-,-,0.01,0,0,0,0,0,0,17,2,15,0,t10,2024-01-07
małopolskie,-,-,6,-,-,0.02,0,0,0,0,0,0,31,7,24,0,t12,2024-01-07
mazowieckie,-,-,11,-,-,0.02,0,0,0,0,0,0,373,12,361,0,t14,2024-01-07
opolskie,-,-,7,-,-,0.07,0,0,0,0,0,0,52,8,43,1,t16,2024-01-07
podkarpackie,-,-,4,-,-,0.02,0,0,0,0,0,0,15,4,11,0,t18,2024-01-07
podlaskie,-,-,5,-,-,0.04,0,0,0,0,0,0,44,5,39,0,t20,2024-01-07
pomorskie,-,-,7,-,-,0.03,0,0,0,0,0,0,78,9,69,0,t22,2024-01-07
śląskie,-,-,12,-,-,0.03,0,0,0,0,0,0,61,12,49,0,t24,2024-01-07
świętokrzyskie,-,-,10,-,-,0.08,0,0,0,0,0,0,37,10,27,0,t26,2024-01-07
warmińsko-mazurskie,-,-,2,-,-,0.01,0,0,0,0,0,0,25,2,23,0,t28,2024-01-07
wielkopolskie,-,-,3,-,-,0.01,0,0,0,0,0,0,28,4,24,0,t30,2024-01-07
zachodniopomorskie,-,-,2,-,-,0.01,0,0,0,0,0,0,10,2,8,0,t32,2024-01-07
