wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,34,-,-,0.01,0,0,0,411,0,0,1567,34,1533,0,t00,2024-03-26
dolnośląskie,-,-,1,-,-,0.0,0,0,0,16,0,0,69,1,68,0,t02,2024-03-26
kujawsko-pomorskie,-,-,1,-,-,0.0,0,0,0,18,0,0,87,1,86,0,t04,2024-03-26
lubelskie,-,-,7,-,-,0.03,0,0,0,48,0,0,87,7,80,0,t06,2024-03-26
lubuskie,-,-,0,-,-,0.0,0,0,0,7,0,0,29,0,29,0,t08,2024-03-26
łódzkie,-,-,2,-,-,0.01,0,0,0,29,0,0,60,2,58,0,t10,2024-03-26
małopolskie,-,-,2,-,-,0.01,0,0,0,45,0,0,96,2,94,0,t12,2024-03-26
mazowieckie,-,-,5,-,-,0.01,0,0,0,42,0,0,412,5,407,0,t14,2024-03-26
opolskie,-,-,1,-,-,0.01,0,0,0,4,0,0,33,1,32,0,t16,2024-03-26
podkarpackie,-,-,1,-,-,0.0,0,0,0,48,0,0,76,1,75,0,t18,2024-03-26
podlaskie,-,-,6,-,-,0.05,0,0,0,23,0,0,55,6,49,0,t20,2024-03-26
pomorskie,-,-,3,-,-,0.01,0,0,0,18,0,0,82,3,79,0,t22,2024-03-26
śląskie,-,-,2,-,-,0.0,0,0,0,39,0,0,175,2,173,0,t24,2024-03-26
świętokrzyskie,-,-,0,-,-,0.0,0,0,0,9,0,0,14,0,14,0,t26,2024-03-26
warmińsko-mazurskie,-,-,0,-,-,0.0,0,0,0,22,0,0,55,0,55,0,t28,2024-03-26
wielkopolskie,-,-,0,-,-,0.0,0,0,0,16,0,0,55,0,55,0,t30,2024-03-26
zachodniopomorskie,-,-,3,-,-,0.02,0,0,0,27,0,0,106,3,103,0,t32,2024-03-26
