wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,447,-,-,0.12,0,0,0,580,0,0,1614,463,1148,3,t00,2023-10-19
dolnośląskie,-,-,28,-,-,0.1,0,0,0,30,0,0,77,29,48,0,t02,2023-10-19
kujawsko-pomorskie,-,-,33,-,-,0.16,0,0,0,49,0,0,113,33,80,0,t04,2023-10-19
lubelskie,-,-,47,-,-,0.22,0,0,0,51,0,0,92,47,45,0,t06,2023-10-19
lubuskie,-,-,7,-,-,0.07,0,0,0,8,0,0,18,7,11,0,t08,2023-10-19
łódzkie,-,-,15,-,-,0.06,0,0,0,28,0,0,50,15,35,0,t10,2023-10-19
małopolskie,-,-,22,-,-,0.06,0,0,0,41,0,0,79,23,56,0,t12,2023-10-19
mazowieckie,-,-,94,-,-,0.17,0,0,0,87,0,0,507,102,404,1,t14,2023-10-19
opolskie,-,-,10,-,-,0.1,0,0,0,5,0,0,49,11,38,0,t16,2023-10-19
podkarpackie,-,-,17,-,-,0.08,0,0,0,41,0,0,62,18,44,0,t18,2023-10-19
podlaskie,-,-,39,-,-,0.33,0,0,0,36,0,0,99,40,59,0,t20,2023-10-19
pomorskie,-,-,15,-,-,0.06,0,0,0,22,0,0,55,15,40,0,t22,2023-10-19
śląskie,-,-,39,-,-,0.09,0,0,0,69,0,0,137,39,96,2,t24,2023-10-19
świętokrzyskie,-,-,16,-,-,0.13,0,0,0,12,0,0,22,17,5,0,t26,2023-10-19
warmińsko-mazurskie,-,-,13,-,-,0.09,0,0,0,24,0,0,47,13,34,0,t28,2023-10-19
wielkopolskie,-,-,19,-,-,0.05,0,0,0,41,0,0,72,19,53,0,t30,2023-10-19
zachodniopomorskie,-,-,30,-,-,0.18,0,0,0,36,0,0,76,30,46,0,t32,2023-10-19
