wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,2228,-,-,0.58,3,2,1,1886,0,0,3849,2279,1566,4,t00,2024-09-02
dolnośląskie,-,-,119,-,-,0.41,1,1,0,73,0,0,196,122,74,0,t02,2024-09-02
kujawsko-pomorskie,-,-,186,-,-,0.9,0,0,0,177,0,0,325,191,132,2,t04,2024-09-02
lubelskie,-,-,242,-,-,1.15,0,0,0,239,0,0,320,243,77,0,t06,2024-09-02
lubuskie,-,-,32,-,-,0.32,0,0,0,16,0,0,53,32,21,0,t08,2024-09-02
łódzkie,-,-,87,-,-,0.36,0,0,0,81,0,0,130,89,41,0,t10,2024-09-02
małopolskie,-,-,142,-,-,0.42,0,0,0,129,0,0,240,143,97,0,t12,2024-09-02
mazowieckie,-,-,438,-,-,0.81,0,0,0,309,0,0,901,452,449,0,t14,2024-09-02
opolskie,-,-,26,-,-,0.27,0,0,0,22,0,0,65,26,39,0,t16,2024-09-02
podkarpackie,-,-,140,-,-,0.66,0,0,0,114,0,0,207,143,64,0,t18,2024-09-02
podlaskie,-,-,137,-,-,1.16,0,0,0,118,0,0,200,138,62,0,t20,2024-09-02
pomorskie,-,-,97,-,-,0.41,0,0,0,96,0,0,178,102,76,0,t22,2024-09-02
śląskie,-,-,125,-,-,0.28,1,1,0,155,0,0,269,125,144,0,t24,2024-09-02
świętokrzyskie,-,-,75,-,-,0.61,0,0,0,60,0,0,96,76,18,2,t26,2024-09-02
warmińsko-mazurskie,-,-,99,-,-,0.7,0,0,0,83,0,0,179,103,76,0,t28,2024-09-02
wielkopolskie,-,-,190,-,-,0.54,1,0,1,133,0,0,264,192,72,0,t30,2024-09-02
zachodniopomorskie,-,-,77,-,-,0.45,0,0,0,76,0,0,142,77,65,0,t32,2024-09-02
