wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,162,-,-,0.04,0,0,0,166,0,0,747,164,582,1,t00,2024-07-17
dolnośląskie,-,-,4,-,-,0.01,0,0,0,7,0,0,22,5,17,0,t02,2024-07-17
kujawsko-pomorskie,-,-,11,-,-,0.05,0,0,0,7,0,0,21,11,10,0,t04,2024-07-17
lubelskie,-,-,13,-,-,0.06,0,0,0,9,0,0,26,13,13,0,t06,2024-07-17
lubuskie,-,-,7,-,-,0.07,0,0,0,5,0,0,13,7,6,0,t08,2024-07-17
łódzkie,-,-,9,-,-,0.04,0,0,0,13,0,0,19,9,10,0,t10,2024-07-17
małopolskie,-,-,7,-,-,0.02,0,0,0,10,0,0,29,7,21,1,t12,2024-07-17
mazowieckie,-,-,26,-,-,0.05,0,0,0,24,0,0,351,26,325,0,t14,2024-07-17
opolskie,-,-,6,-,-,0.06,0,0,0,5,0,0,32,6,26,0,t16,2024-07-17
podkarpackie,-,-,4,-,-,0.02,0,0,0,5,0,0,13,4,9,0,t18,2024-07-17
podlaskie,-,-,10,-,-,0.08,0,0,0,11,0,0,20,10,10,0,t20,2024-07-17
pomorskie,-,-,11,-,-,0.05,0,0,0,15,0,0,42,11,31,0,t22,2024-07-17
śląskie,-,-,18,-,-,0.04,0,0,0,18,0,0,51,19,32,0,t24,2024-07-17
świętokrzyskie,-,-,3,-,-,0.02,0,0,0,1,0,0,4,3,1,0,t26,2024-07-17
warmińsko-mazurskie,-,-,8,-,-,0.06,0,0,0,5,0,0,18,8,10,0,t28,2024-07-17
wielkopolskie,-,-,10,-,-,0.03,0,0,0,8,0,0,32,10,22,0,t30,2024-07-17
zachodniopomorskie,-,-,13,-,-,0.08,0,0,0,23,0,0,33,13,20,0,t32,2024-07-17
