wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,1144,-,-,0.3,1,0,1,933,0,0,2138,1167,971,0,t00,2024-08-16
dolnośląskie,-,-,62,-,-,0.21,0,0,0,29,0,0,118,64,54,0,t02,2024-08-16
kujawsko-pomorskie,-,-,83,-,-,0.4,0,0,0,79,0,0,148,83,65,0,t04,2024-08-16
lubelskie,-,-,121,-,-,0.58,0,0,0,99,0,0,168,125,43,0,t06,2024-08-16
lubuskie,-,-,17,-,-,0.17,1,0,1,8,0,0,30,18,12,0,t08,2024-08-16
łódzkie,-,-,38,-,-,0.16,0,0,0,40,0,0,67,41,26,0,t10,2024-08-16
małopolskie,-,-,70,-,-,0.21,0,0,0,77,0,0,126,70,56,0,t12,2024-08-16
mazowieckie,-,-,209,-,-,0.39,0,0,0,159,0,0,595,216,379,0,t14,2024-08-16
opolskie,-,-,22,-,-,0.22,0,0,0,9,0,0,47,24,23,0,t16,2024-08-16
podkarpackie,-,-,66,-,-,0.31,0,0,0,64,0,0,118,66,52,0,t18,2024-08-16
podlaskie,-,-,72,-,-,0.61,0,0,0,83,0,0,108,73,35,0,t20,2024-08-16
pomorskie,-,-,57,-,-,0.24,0,0,0,56,0,0,99,57,42,0,t22,2024-08-16
śląskie,-,-,67,-,-,0.15,0,0,0,55,0,0,108,68,40,0,t24,2024-08-16
świętokrzyskie,-,-,28,-,-,0.23,0,0,0,21,0,0,34,28,6,0,t26,2024-08-16
warmińsko-mazurskie,-,-,66,-,-,0.46,0,0,0,51,0,0,113,66,47,0,t28,2024-08-16
wielkopolskie,-,-,100,-,-,0.29,0,0,0,49,0,0,126,100,26,0,t30,2024-08-16
zachodniopomorskie,-,-,59,-,-,0.35,0,0,0,52,0,0,104,59,45,0,t32,2024-08-16
