wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,735,-,-,0.19,9,9,0,684,0,0,2026,801,1220,5,t00,2023-10-27
dolnośląskie,-,-,56,-,-,0.19,0,0,0,40,0,0,111,58,53,0,t02,2023-10-27
kujawsko-pomorskie,-,-,45,-,-,0.22,0,0,0,52,0,0,115,45,70,0,t04,2023-10-27
lubelskie,-,-,69,-,-,0.33,0,0,0,58,0,0,143,72,71,0,t06,2023-10-27
lubuskie,-,-,24,-,-,0.24,0,0,0,13,0,0,40,24,16,0,t08,2023-10-27
łódzkie,-,-,39,-,-,0.16,9,9,0,23,0,0,62,40,22,0,t10,2023-10-27
małopolskie,-,-,42,-,-,0.12,0,0,0,63,0,0,112,44,68,0,t12,2023-10-27
mazowieckie,-,-,113,-,-,0.21,0,0,0,81,0,0,552,123,426,3,t14,2023-10-27
opolskie,-,-,8,-,-,0.08,0,0,0,5,0,0,29,8,21,0,t16,2023-10-27
podkarpackie,-,-,32,-,-,0.15,0,0,0,41,0,0,108,49,58,1,t18,2023-10-27
podlaskie,-,-,81,-,-,0.69,0,0,0,79,0,0,159,85,74,0,t20,2023-10-27
pomorskie,-,-,37,-,-,0.16,0,0,0,29,0,0,74,38,36,0,t22,2023-10-27
śląskie,-,-,44,-,-,0.1,0,0,0,79,0,0,136,47,88,1,t24,2023-10-27
świętokrzyskie,-,-,22,-,-,0.18,0,0,0,14,0,0,29,24,5,0,t26,2023-10-27
warmińsko-mazurskie,-,-,28,-,-,0.2,0,0,0,31,0,0,72,44,28,0,t28,2023-10-27
wielkopolskie,-,-,45,-,-,0.13,0,0,0,35,0,0,84,47,37,0,t30,2023-10-27
zachodniopomorskie,-,-,42,-,-,0.25,0,0,0,40,0,0,109,43,66,0,t32,2023-10-27
