wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,101,-,-,0.03,0,0,0,134,0,0,733,103,630,0,t00,2024-07-02
dolnośląskie,-,-,5,-,-,0.02,0,0,0,6,0,0,17,5,12,0,t02,2024-07-02
kujawsko-pomorskie,-,-,8,-,-,0.04,0,0,0,7,0,0,46,8,38,0,t04,2024-07-02
lubelskie,-,-,8,-,-,0.04,0,0,0,13,0,0,24,8,16,0,t06,2024-07-02
lubuskie,-,-,1,-,-,0.01,0,0,0,2,0,0,4,1,3,0,t08,2024-07-02
łódzkie,-,-,2,-,-,0.01,0,0,0,3,0,0,18,2,16,0,t10,2024-07-02
małopolskie,-,-,11,-,-,0.03,0,0,0,16,0,0,41,11,30,0,t12,2024-07-02
mazowieckie,-,-,13,-,-,0.02,0,0,0,8,0,0,331,13,318,0,t14,2024-07-02
opolskie,-,-,2,-,-,0.02,0,0,0,2,0,0,28,4,24,0,t16,2024-07-02
podkarpackie,-,-,1,-,-,0.0,0,0,0,6,0,0,22,1,21,0,t18,2024-07-02
podlaskie,-,-,7,-,-,0.06,0,0,0,13,0,0,24,7,17,0,t20,2024-07-02
pomorskie,-,-,7,-,-,0.03,0,0,0,17,0,0,24,7,17,0,t22,2024-07-02
śląskie,-,-,9,-,-,0.02,0,0,0,13,0,0,41,9,32,0,t24,2024-07-02
świętokrzyskie,-,-,1,-,-,0.01,0,0,0,5,0,0,7,1,6,0,t26,2024-07-02
warmińsko-mazurskie,-,-,8,-,-,0.06,0,0,0,9,0,0,21,8,13,0,t28,2024-07-02
wielkopolskie,-,-,12,-,-,0.03,0,0,0,9,0,0,42,12,30,0,t30,2024-07-02
zachodniopomorskie,-,-,5,-,-,0.03,0,0,0,5,0,0,22,5,17,0,t32,2024-07-02
