wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,28,-,-,0.01,0,0,0,102,0,0,1820,34,1784,2,t00,2023-06-27
dolnośląskie,-,-,1,-,-,0.0,0,0,0,5,0,0,32,1,31,0,t02,2023-06-27
kujawsko-pomorskie,-,-,1,-,-,0.0,0,0,0,6,0,0,41,1,40,0,t04,2023-06-27
lubelskie,-,-,2,-,-,0.01,0,0,0,11,0,0,282,2,279,1,t06,2023-06-27
lubuskie,-,-,0,-,-,0.0,0,0,0,2,0,0,25,0,25,0,t08,2023-06-27
łódzkie,-,-,2,-,-,0.01,0,0,0,3,0,0,37,2,35,0,t10,2023-06-27
małopolskie,-,-,3,-,-,0.01,0,0,0,12,0,0,80,3,77,0,t12,2023-06-27
mazowieckie,-,-,5,-,-,0.01,0,0,0,21,0,0,528,5,523,0,t14,2023-06-27
opolskie,-,-,1,-,-,0.01,0,0,0,0,0,0,74,2,72,0,t16,2023-06-27
podkarpackie,-,-,0,-,-,0.0,0,0,0,4,0,0,64,0,64,0,t18,2023-06-27
podlaskie,-,-,0,-,-,0.0,0,0,0,1,0,0,35,1,34,0,t20,2023-06-27
pomorskie,-,-,1,-,-,0.0,0,0,0,1,0,0,87,3,83,1,t22,2023-06-27
śląskie,-,-,0,-,-,0.0,0,0,0,9,0,0,72,0,72,0,t24,2023-06-27
świętokrzyskie,-,-,2,-,-,0.02,0,0,0,2,0,0,59,2,57,0,t26,2023-06-27
warmińsko-mazurskie,-,-,8,-,-,0.06,0,0,0,6,0,0,211,10,201,0,t28,2023-06-27
wielkopolskie,-,-,1,-,-,0.0,0,0,0,7,0,0,70,1,69,0,t30,2023-06-27
zachodniopomorskie,-,-,1,-,-,0.01,0,0,0,11,0,0,45,1,44,0,t32,2023-06-27
