wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,99,-,-,0.03,0,0,0,122,0,0,699,103,596,0,t00,2024-06-17
dolnośląskie,-,-,5,-,-,0.02,0,0,0,10,0,0,19,5,14,0,t02,2024-06-17
kujawsko-pomorskie,-,-,18,-,-,0.09,0,0,0,8,0,0,56,18,38,0,t04,2024-06-17
lubelskie,-,-,8,-,-,0.04,0,0,0,17,0,0,31,8,23,0,t06,2024-06-17
lubuskie,-,-,1,-,-,0.01,0,0,0,1,0,0,2,1,1,0,t08,2024-06-17
łódzkie,-,-,2,-,-,0.01,0,0,0,3,0,0,8,2,6,0,t10,2024-06-17
małopolskie,-,-,6,-,-,0.02,0,0,0,11,0,0,18,6,12,0,t12,2024-06-17
mazowieckie,-,-,10,-,-,0.02,0,0,0,9,0,0,337,10,327,0,t14,2024-06-17
opolskie,-,-,4,-,-,0.04,0,0,0,1,0,0,26,4,22,0,t16,2024-06-17
podkarpackie,-,-,3,-,-,0.01,0,0,0,5,0,0,23,3,20,0,t18,2024-06-17
podlaskie,-,-,11,-,-,0.09,0,0,0,9,0,0,26,12,14,0,t20,2024-06-17
pomorskie,-,-,6,-,-,0.03,0,0,0,7,0,0,19,6,13,0,t22,2024-06-17
śląskie,-,-,10,-,-,0.02,0,0,0,15,0,0,50,11,39,0,t24,2024-06-17
świętokrzyskie,-,-,2,-,-,0.02,0,0,0,5,0,0,5,2,3,0,t26,2024-06-17
warmińsko-mazurskie,-,-,2,-,-,0.01,0,0,0,10,0,0,18,2,16,0,t28,2024-06-17
wielkopolskie,-,-,7,-,-,0.02,0,0,0,7,0,0,26,7,19,0,t30,2024-06-17
zachodniopomorskie,-,-,2,-,-,0.01,0,0,0,3,0,0,13,2,11,0,t32,2024-06-17
