wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,642,-,-,0.17,3,2,1,958,0,0,2682,666,2012,4,t00,2024-10-22
dolnośląskie,-,-,29,-,-,0.1,0,0,0,43,0,0,120,29,91,0,t02,2024-10-22
kujawsko-pomorskie,-,-,38,-,-,0.18,0,0,0,68,0,0,225,40,185,0,t04,2024-10-22
lubelskie,-,-,87,-,-,0.41,0,0,0,124,0,0,182,89,93,0,t06,2024-10-22
lubuskie,-,-,15,-,-,0.15,0,0,0,19,0,0,42,15,27,0,t08,2024-10-22
łódzkie,-,-,22,-,-,0.09,1,1,0,55,0,0,116,24,92,0,t10,2024-10-22
małopolskie,-,-,39,-,-,0.11,0,0,0,87,0,0,189,40,148,1,t12,2024-10-22
mazowieckie,-,-,105,-,-,0.19,0,0,0,103,0,0,602,111,491,0,t14,2024-10-22
opolskie,-,-,12,-,-,0.12,0,0,0,8,0,0,75,13,62,0,t16,2024-10-22
podkarpackie,-,-,42,-,-,0.2,0,0,0,94,0,0,131,42,89,0,t18,2024-10-22
podlaskie,-,-,45,-,-,0.38,0,0,0,85,0,0,138,45,93,0,t20,2024-10-22
pomorskie,-,-,30,-,-,0.13,1,0,1,27,0,0,95,30,65,0,t22,2024-10-22
śląskie,-,-,43,-,-,0.1,1,1,0,95,0,0,201,43,157,1,t24,2024-10-22
świętokrzyskie,-,-,34,-,-,0.28,0,0,0,26,0,0,50,35,15,0,t26,2024-10-22
warmińsko-mazurskie,-,-,25,-,-,0.18,0,0,0,30,0,0,135,32,101,2,t28,2024-10-22
wielkopolskie,-,-,38,-,-,0.11,0,0,0,37,0,0,135,38,97,0,t30,2024-10-22
zachodniopomorskie,-,-,30,-,-,0.18,0,0,0,54,0,0,126,30,96,0,t32,2024-10-22
