wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,683,-,-,0.18,8,4,4,1403,0,0,4297,717,3573,7,t00,2024-01-18
dolnośląskie,-,-,32,-,-,0.11,0,0,0,64,0,0,189,35,154,0,t02,2024-01-18
kujawsko-pomorskie,-,-,38,-,-,0.18,0,0,0,72,0,0,233,38,192,3,t04,2024-01-18
lubelskie,-,-,66,-,-,0.31,1,1,0,150,0,0,276,70,206,0,t06,2024-01-18
lubuskie,-,-,16,-,-,0.16,0,0,0,27,0,0,92,16,75,1,t08,2024-01-18
łódzkie,-,-,39,-,-,0.16,0,0,0,104,0,0,225,41,184,0,t10,2024-01-18
małopolskie,-,-,70,-,-,0.21,0,0,0,182,0,0,390,73,317,0,t12,2024-01-18
mazowieckie,-,-,80,-,-,0.15,1,0,1,141,0,0,657,82,575,0,t14,2024-01-18
opolskie,-,-,11,-,-,0.11,1,1,0,5,0,0,68,11,57,0,t16,2024-01-18
podkarpackie,-,-,78,-,-,0.37,1,1,0,155,0,0,278,84,194,0,t18,2024-01-18
podlaskie,-,-,30,-,-,0.25,0,0,0,76,0,0,169,33,135,1,t20,2024-01-18
pomorskie,-,-,55,-,-,0.23,1,0,1,83,0,0,500,57,443,0,t22,2024-01-18
śląskie,-,-,49,-,-,0.11,1,1,0,160,0,0,385,51,334,0,t24,2024-01-18
świętokrzyskie,-,-,15,-,-,0.12,0,0,0,27,0,0,79,15,64,0,t26,2024-01-18
warmińsko-mazurskie,-,-,29,-,-,0.2,0,0,0,51,0,0,119,33,86,0,t28,2024-01-18
wielkopolskie,-,-,45,-,-,0.13,2,0,2,59,0,0,183,45,138,0,t30,2024-01-18
zachodniopomorskie,-,-,15,-,-,0.09,0,0,0,46,0,0,125,15,110,0,t32,2024-01-18
