wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,3386,-,-,0.88,1,1,0,2920,0,0,5971,3477,2494,0,t00,2024-09-16
dolnośląskie,-,-,124,-,-,0.43,0,0,0,89,0,0,212,124,88,0,t02,2024-09-16
kujawsko-pomorskie,-,-,285,-,-,1.38,0,0,0,286,0,0,552,288,264,0,t04,2024-09-16
lubelskie,-,-,439,-,-,2.09,0,0,0,406,0,0,629,445,184,0,t06,2024-09-16
lubuskie,-,-,42,-,-,0.42,0,0,0,36,0,0,81,42,39,0,t08,2024-09-16
łódzkie,-,-,113,-,-,0.46,0,0,0,109,0,0,208,119,89,0,t10,2024-09-16
małopolskie,-,-,272,-,-,0.8,0,0,0,241,0,0,479,277,202,0,t12,2024-09-16
mazowieckie,-,-,649,-,-,1.2,0,0,0,457,0,0,1252,665,587,0,t14,2024-09-16
opolskie,-,-,48,-,-,0.49,0,0,0,21,0,0,89,48,41,0,t16,2024-09-16
podkarpackie,-,-,249,-,-,1.17,0,0,0,214,0,0,414,255,159,0,t18,2024-09-16
podlaskie,-,-,190,-,-,1.61,0,0,0,177,0,0,301,190,111,0,t20,2024-09-16
pomorskie,-,-,118,-,-,0.5,0,0,0,107,0,0,298,131,167,0,t22,2024-09-16
śląskie,-,-,217,-,-,0.48,0,0,0,235,0,0,388,217,171,0,t24,2024-09-16
świętokrzyskie,-,-,122,-,-,0.99,0,0,0,96,0,0,161,122,39,0,t26,2024-09-16
warmińsko-mazurskie,-,-,164,-,-,1.15,0,0,0,136,0,0,269,186,83,0,t28,2024-09-16
wielkopolskie,-,-,244,-,-,0.7,1,1,0,197,0,0,355,249,106,0,t30,2024-09-16
zachodniopomorskie,-,-,99,-,-,0.58,0,0,0,109,0,0,199,100,99,0,t32,2024-09-16
