wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,169,-,-,0.04,0,0,0,178,0,0,739,170,569,0,t00,2024-07-16
dolnośląskie,-,-,10,-,-,0.03,0,0,0,6,0,0,22,10,12,0,t02,2024-07-16
kujawsko-pomorskie,-,-,14,-,-,0.07,0,0,0,20,0,0,30,14,16,0,t04,2024-07-16
lubelskie,-,-,19,-,-,0.09,0,0,0,23,0,0,37,19,18,0,t06,2024-07-16
lubuskie,-,-,1,-,-,0.01,0,0,0,3,0,0,7,1,6,0,t08,2024-07-16
łódzkie,-,-,6,-,-,0.02,0,0,0,5,0,0,12,6,6,0,t10,2024-07-16
małopolskie,-,-,10,-,-,0.03,0,0,0,19,0,0,41,10,31,0,t12,2024-07-16
mazowieckie,-,-,25,-,-,0.05,0,0,0,23,0,0,352,26,326,0,t14,2024-07-16
opolskie,-,-,2,-,-,0.02,0,0,0,0,0,0,21,2,19,0,t16,2024-07-16
podkarpackie,-,-,11,-,-,0.05,0,0,0,13,0,0,39,11,28,0,t18,2024-07-16
podlaskie,-,-,14,-,-,0.12,0,0,0,14,0,0,23,14,9,0,t20,2024-07-16
pomorskie,-,-,7,-,-,0.03,0,0,0,6,0,0,16,7,9,0,t22,2024-07-16
śląskie,-,-,17,-,-,0.04,0,0,0,14,0,0,44,17,27,0,t24,2024-07-16
świętokrzyskie,-,-,2,-,-,0.02,0,0,0,2,0,0,3,2,1,0,t26,2024-07-16
warmińsko-mazurskie,-,-,10,-,-,0.07,0,0,0,12,0,0,18,10,8,0,t28,2024-07-16
wielkopolskie,-,-,7,-,-,0.02,0,0,0,6,0,0,24,7,17,0,t30,2024-07-16
zachodniopomorskie,-,-,12,-,-,0.07,0,0,0,12,0,0,34,12,22,0,t32,2024-07-16
