wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,184,-,-,0.05,0,0,0,218,0,0,838,185,653,0,t00,2024-07-18
dolnośląskie,-,-,15,-,-,0.05,0,0,0,17,0,0,32,15,17,0,t02,2024-07-18
kujawsko-pomorskie,-,-,14,-,-,0.07,0,0,0,10,0,0,26,14,12,0,t04,2024-07-18
lubelskie,-,-,13,-,-,0.06,0,0,0,14,0,0,51,14,37,0,t06,2024-07-18
lubuskie,-,-,2,-,-,0.02,0,0,0,3,0,0,6,2,4,0,t08,2024-07-18
łódzkie,-,-,6,-,-,0.02,0,0,0,15,0,0,21,6,15,0,t10,2024-07-18
małopolskie,-,-,14,-,-,0.04,0,0,0,20,0,0,45,14,31,0,t12,2024-07-18
mazowieckie,-,-,31,-,-,0.06,0,0,0,26,0,0,350,31,319,0,t14,2024-07-18
opolskie,-,-,4,-,-,0.04,0,0,0,2,0,0,20,4,16,0,t16,2024-07-18
podkarpackie,-,-,4,-,-,0.02,0,0,0,9,0,0,23,4,19,0,t18,2024-07-18
podlaskie,-,-,9,-,-,0.08,0,0,0,18,0,0,37,9,28,0,t20,2024-07-18
pomorskie,-,-,10,-,-,0.04,0,0,0,9,0,0,53,10,43,0,t22,2024-07-18
śląskie,-,-,14,-,-,0.03,0,0,0,32,0,0,69,14,55,0,t24,2024-07-18
świętokrzyskie,-,-,5,-,-,0.04,0,0,0,4,0,0,8,5,3,0,t26,2024-07-18
warmińsko-mazurskie,-,-,12,-,-,0.08,0,0,0,12,0,0,22,12,10,0,t28,2024-07-18
wielkopolskie,-,-,20,-,-,0.06,0,0,0,15,0,0,38,20,18,0,t30,2024-07-18
zachodniopomorskie,-,-,8,-,-,0.05,0,0,0,11,0,0,16,8,8,0,t32,2024-07-18
