wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,628,-,-,0.16,11,3,8,2200,0,0,4944,646,4293,5,t00,2024-01-29
dolnośląskie,-,-,42,-,-,0.14,1,0,1,88,0,0,293,43,250,0,t02,2024-01-29
kujawsko-pomorskie,-,-,58,-,-,0.28,0,0,0,177,0,0,464,58,405,1,t04,2024-01-29
lubelskie,-,-,68,-,-,0.32,0,0,0,215,0,0,370,70,300,0,t06,2024-01-29
lubuskie,-,-,9,-,-,0.09,0,0,0,26,0,0,122,9,113,0,t08,2024-01-29
łódzkie,-,-,31,-,-,0.13,2,1,1,180,0,0,233,31,202,0,t10,2024-01-29
małopolskie,-,-,52,-,-,0.15,1,0,1,246,0,0,370,53,317,0,t12,2024-01-29
mazowieckie,-,-,74,-,-,0.14,2,0,2,177,0,0,731,78,653,0,t14,2024-01-29
opolskie,-,-,18,-,-,0.18,1,0,1,26,0,0,101,18,83,0,t16,2024-01-29
podkarpackie,-,-,50,-,-,0.24,0,0,0,204,0,0,378,50,328,0,t18,2024-01-29
podlaskie,-,-,36,-,-,0.31,0,0,0,92,0,0,218,40,178,0,t20,2024-01-29
pomorskie,-,-,26,-,-,0.11,0,0,0,109,0,0,256,27,229,0,t22,2024-01-29
śląskie,-,-,56,-,-,0.12,3,2,1,337,0,0,567,58,508,1,t24,2024-01-29
świętokrzyskie,-,-,21,-,-,0.17,0,0,0,54,0,0,112,21,90,1,t26,2024-01-29
warmińsko-mazurskie,-,-,15,-,-,0.11,0,0,0,69,0,0,137,15,120,2,t28,2024-01-29
wielkopolskie,-,-,41,-,-,0.12,1,0,1,95,0,0,254,41,213,0,t30,2024-01-29
zachodniopomorskie,-,-,26,-,-,0.15,0,0,0,102,0,0,207,27,180,0,t32,2024-01-29
