wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
kujawsko-pomorskie,inowrocławski,-,-,23,-,-,1.44,1,0,1,3,40,898,60,26,34,0,t0407
kujawsko-pomorskie,lipnowski,-,-,17,-,-,2.59,0,0,0,0,4,199,46,19,27,0,t0408
kujawsko-pomorskie,mogileński,-,-,3,-,-,0.66,0,0,0,6,6,192,21,3,18,0,t0409
kujawsko-pomorskie,nakielski,-,-,37,-,-,4.29,0,0,0,1,24,500,93,38,54,1,t0410
kujawsko-pomorskie,radziejowski,-,-,3,-,-,0.75,0,0,0,0,9,204,24,4,20,0,t0411
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,1,0,1,0,1,100,13,0,11,2,t0412
kujawsko-pomorskie,sępoleński,-,-,5,-,-,1.22,0,0,0,0,5,344,30,9,21,0,t0413
kujawsko-pomorskie,świecki,-,-,21,-,-,2.12,0,0,0,0,23,620,52,21,31,0,t0414
kujawsko-pomorskie,toruński,-,-,20,-,-,1.84,0,0,0,0,26,831,77,25,49,3,t0415
kujawsko-pomorskie,tucholski,-,-,10,-,-,2.07,0,0,0,0,25,348,49,10,37,2,t0416
kujawsko-pomorskie,wąbrzeski,-,-,8,-,-,2.35,0,0,0,0,2,185,13,8,5,0,t0417
kujawsko-pomorskie,włocławski,-,-,11,-,-,1.28,0,0,0,0,20,379,62,12,49,1,t0418
kujawsko-pomorskie,żniński,-,-,18,-,-,2.57,0,0,0,0,13,556,51,21,30,0,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,136,-,-,3.92,0,0,0,34,114,2242,341,150,184,7,t0461
kujawsko-pomorskie,Grudziądz,-,-,35,-,-,3.72,0,0,0,0,21,642,127,35,86,6,t0462
kujawsko-pomorskie,Toruń,-,-,57,-,-,2.83,0,0,0,6,33,1260,198,87,106,5,t0463
kujawsko-pomorskie,Włocławek,-,-,13,-,-,1.19,0,0,0,0,23,436,71,14,56,1,t0464
lubelskie,bialski,-,-,3,-,-,0.27,0,0,0,0,2,222,33,3,30,0,t0601
lubelskie,biłgorajski,-,-,3,-,-,0.3,0,0,0,0,2,143,43,5,38,0,t0602
lubelskie,chełmski,-,-,5,-,-,0.64,0,0,0,0,11,234,28,5,21,2,t0603
lubelskie,hrubieszowski,-,-,1,-,-,0.16,0,0,0,0,5,211,21,1,19,1,t0604
lubelskie,janowski,-,-,1,-,-,0.22,0,0,0,0,1,65,12,1,10,1,t0605
lubelskie,krasnostawski,-,-,7,-,-,1.11,0,0,0,1,8,340,43,8,35,0,t0606
lubelskie,kraśnicki,-,-,6,-,-,0.63,0,0,0,0,6,184,47,7,40,0,t0607
lubelskie,lubartowski,-,-,3,-,-,0.34,0,0,0,0,10,164,86,6,80,0,t0608
lubelskie,lubelski,-,-,12,-,-,0.77,0,0,0,1,23,469,116,31,84,1,t0609
lubelskie,łęczyński,-,-,4,-,-,0.7,0,0,0,1,7,239,22,5,17,0,t0610
lubelskie,łukowski,-,-,1,-,-,0.09,0,0,0,0,1,142,54,11,43,0,t0611
lubelskie,opolski,-,-,4,-,-,0.68,0,0,0,1,22,190,22,5,17,0,t0612
lubelskie,parczewski,-,-,2,-,-,0.58,0,0,0,0,2,69,20,4,16,0,t0613
lubelskie,puławski,-,-,11,-,-,0.97,0,0,0,1,14,378,67,15,50,2,t0614
lubelskie,radzyński,-,-,1,-,-,0.17,0,0,0,0,12,162,13,1,12,0,t0615
lubelskie,rycki,-,-,4,-,-,0.72,0,0,0,0,0,176,19,4,15,0,t0616
lubelskie,świdnicki,-,-,6,-,-,0.84,0,0,0,0,23,397,36,7,26,3,t0617
lubelskie,tomaszowski,-,-,4,-,-,0.49,0,0,0,2,3,187,76,24,51,1,t0618
lubelskie,włodawski,-,-,10,-,-,2.62,0,0,0,4,9,168,27,13,12,2,t0619
lubelskie,zamojski,-,-,2,-,-,0.19,0,0,0,0,6,182,41,4,36,1,t0620
lubelskie,Biała Podlaska,-,-,5,-,-,0.87,0,0,0,0,2,127,25,5,20,0,t0661
lubelskie,Chełm,-,-,6,-,-,0.97,0,0,0,0,16,284,16,6,10,0,t0662
lubelskie,Lublin,-,-,37,-,-,1.09,1,0,1,9,71,1064,236,41,191,4,t0663
lubelskie,Zamość,-,-,3,-,-,0.47,0,0,0,0,10,169,52,11,39,2,t0664
lubuskie,gorzowski,-,-,6,-,-,0.83,0,0,0,0,6,302,34,8,26,0,t0801
lubuskie,krośnieński,-,-,2,-,-,0.37,0,0,0,0,5,381,21,3,18,0,t0802
lubuskie,międzyrzecki,-,-,1,-,-,0.17,0,0,0,0,14,253,35,2,32,1,t0803
lubuskie,nowosolski,-,-,2,-,-,0.23,0,0,0,0,7,213,51,8,43,0,t0804
lubuskie,słubicki,-,-,13,-,-,2.77,0,0,0,0,22,361,40,18,19,3,t0805
lubuskie,strzelecko-drezdenecki,-,-,13,-,-,2.66,0,0,0,0,18,232,55,17,38,0,t0806
lubuskie,sulęciński,-,-,5,-,-,1.42,0,0,0,1,3,206,39,9,30,0,t0807
lubuskie,świebodziński,-,-,6,-,-,1.08,0,0,0,0,10,297,36,8,28,0,t0808
lubuskie,zielonogórski,-,-,7,-,-,0.93,0,0,0,1,6,325,37,10,27,0,t0809
lubuskie,żagański,-,-,6,-,-,0.76,0,0,0,0,5,224,39,7,32,0,t0810
lubuskie,żarski,-,-,9,-,-,0.94,1,0,1,0,9,308,50,11,37,2,t0811
lubuskie,wschowski,-,-,0,-,-,0.0,0,0,0,0,2,82,9,0,9,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,13,-,-,1.05,0,0,0,0,19,517,53,14,38,1,t0861
lubuskie,Zielona Góra,-,-,13,-,-,0.92,0,0,0,0,23,625,72,16,56,0,t0862
łódzkie,bełchatowski,-,-,3,-,-,0.27,0,0,0,0,3,289,53,7,46,0,t1001
łódzkie,kutnowski,-,-,16,-,-,1.66,0,0,0,0,13,365,67,18,49,0,t1002
łódzkie,łaski,-,-,1,-,-,0.2,0,0,0,0,4,139,25,1,21,3,t1003
łódzkie,łęczycki,-,-,4,-,-,0.81,0,0,0,0,4,282,42,7,34,1,t1004
łódzkie,łowicki,-,-,5,-,-,0.64,0,0,0,0,3,167,50,15,35,0,t1005
łódzkie,łódzki wschodni,-,-,7,-,-,0.97,0,0,0,3,9,315,35,8,27,0,t1006
łódzkie,opoczyński,-,-,1,-,-,0.13,0,0,0,1,4,112,17,1,16,0,t1007
łódzkie,pabianicki,-,-,14,-,-,1.17,0,0,0,1,19,452,91,15,75,1,t1008
łódzkie,pajęczański,-,-,6,-,-,1.17,0,0,0,1,6,131,23,6,17,0,t1009
łódzkie,piotrkowski,-,-,4,-,-,0.44,0,0,0,0,3,277,46,6,39,1,t1010
łódzkie,poddębicki,-,-,5,-,-,1.22,0,0,0,1,12,162,29,5,24,0,t1011
łódzkie,radomszczański,-,-,19,-,-,1.69,0,0,0,3,15,237,91,21,68,2,t1012
łódzkie,rawski,-,-,3,-,-,0.62,0,0,0,0,1,166,21,3,18,0,t1013
łódzkie,sieradzki,-,-,14,-,-,1.19,0,0,0,1,12,361,87,15,68,4,t1014
łódzkie,skierniewicki,-,-,0,-,-,0.0,0,0,0,0,1,120,12,0,12,0,t1015
łódzkie,tomaszowski,-,-,4,-,-,0.34,0,0,0,0,14,334,48,4,44,0,t1016
łódzkie,wieluński,-,-,3,-,-,0.39,0,0,0,0,10,156,16,3,13,0,t1017
łódzkie,wieruszowski,-,-,2,-,-,0.48,0,0,0,0,1,73,15,3,12,0,t1018
łódzkie,zduńskowolski,-,-,8,-,-,1.21,0,0,0,0,1,166,45,8,36,1,t1019
łódzkie,zgierski,-,-,30,-,-,1.81,0,0,0,4,50,766,143,37,105,1,t1020
łódzkie,brzeziński,-,-,0,-,-,0.0,0,0,0,0,3,81,8,1,7,0,t1021
łódzkie,Łódź,-,-,135,-,-,1.99,0,0,0,7,132,2972,602,148,448,6,t1061
łódzkie,Piotrków Trybunalski,-,-,2,-,-,0.27,0,0,0,1,1,192,42,2,40,0,t1062
łódzkie,Skierniewice,-,-,1,-,-,0.21,0,0,0,0,3,153,20,3,14,3,t1063
małopolskie,bocheński,-,-,17,-,-,1.59,0,0,0,0,7,164,189,17,169,3,t1201
małopolskie,brzeski,-,-,3,-,-,0.32,0,0,0,0,5,152,73,4,69,0,t1202
małopolskie,chrzanowski,-,-,2,-,-,0.16,0,0,0,0,4,185,32,2,30,0,t1203
małopolskie,dąbrowski,-,-,2,-,-,0.34,0,0,0,0,0,55,12,2,10,0,t1204
małopolskie,gorlicki,-,-,1,-,-,0.09,0,0,0,0,1,115,62,1,59,2,t1205
małopolskie,krakowski,-,-,24,-,-,0.86,0,0,0,0,27,553,123,24,92,7,t1206
małopolskie,limanowski,-,-,1,-,-,0.08,0,0,0,0,0,116,47,2,43,2,t1207
małopolskie,miechowski,-,-,0,-,-,0.0,0,0,0,0,2,39,21,1,19,1,t1208
małopolskie,myślenicki,-,-,7,-,-,0.55,0,0,0,0,3,155,44,8,32,4,t1209
małopolskie,nowosądecki,-,-,13,-,-,0.6,0,0,0,0,2,85,164,16,142,6,t1210
małopolskie,nowotarski,-,-,4,-,-,0.21,0,0,0,0,1,108,65,5,59,1,t1211
małopolskie,olkuski,-,-,3,-,-,0.27,0,0,0,0,1,108,42,4,38,0,t1212
małopolskie,oświęcimski,-,-,4,-,-,0.26,0,0,0,0,9,274,38,6,30,2,t1213
małopolskie,proszowicki,-,-,1,-,-,0.23,0,0,0,1,0,35,18,1,17,0,t1214
małopolskie,suski,-,-,1,-,-,0.12,0,0,0,0,2,91,37,2,35,0,t1215
małopolskie,tarnowski,-,-,3,-,-,0.15,0,0,0,0,3,204,51,3,47,1,t1216
małopolskie,tatrzański,-,-,6,-,-,0.88,0,0,0,0,1,55,61,14,46,1,t1217
małopolskie,wadowicki,-,-,2,-,-,0.13,0,0,0,0,4,314,32,4,28,0,t1218
małopolskie,wielicki,-,-,18,-,-,1.38,0,0,0,0,5,298,77,18,59,0,t1219
małopolskie,Kraków,-,-,74,-,-,0.95,0,0,0,2,67,2031,438,76,354,8,t1261
małopolskie,Nowy Sącz,-,-,5,-,-,0.6,0,0,0,0,2,56,41,7,32,2,t1262
małopolskie,Tarnów,-,-,3,-,-,0.28,0,0,0,0,4,156,31,4,27,0,t1263
mazowieckie,białobrzeski,-,-,4,-,-,1.2,0,0,0,0,7,135,24,5,17,2,t1401
mazowieckie,ciechanowski,-,-,6,-,-,0.67,1,0,1,0,31,273,44,6,36,2,t1402
mazowieckie,garwoliński,-,-,0,-,-,0.0,0,0,0,0,9,195,41,1,38,2,t1403
mazowieckie,gostyniński,-,-,4,-,-,0.89,0,0,0,0,6,136,21,5,16,0,t1404
mazowieckie,grodziski,-,-,19,-,-,1.96,0,0,0,0,22,612,118,20,93,5,t1405
mazowieckie,grójecki,-,-,10,-,-,1.02,0,0,0,0,11,675,51,12,35,4,t1406
mazowieckie,kozienicki,-,-,3,-,-,0.5,0,0,0,0,6,239,40,5,34,1,t1407
mazowieckie,legionowski,-,-,30,-,-,2.51,0,0,0,1,35,679,96,30,58,8,t1408
mazowieckie,lipski,-,-,2,-,-,0.59,0,0,0,0,1,95,29,4,25,0,t1409
mazowieckie,łosicki,-,-,2,-,-,0.65,0,0,0,0,0,71,8,2,6,0,t1410
mazowieckie,makowski,-,-,2,-,-,0.45,0,0,0,0,6,184,22,2,19,1,t1411
mazowieckie,miński,-,-,13,-,-,0.84,0,0,0,0,18,436,117,17,89,11,t1412
mazowieckie,mławski,-,-,4,-,-,0.55,0,0,0,0,6,278,34,5,25,4,t1413
mazowieckie,nowodworski,-,-,13,-,-,1.64,0,0,0,2,8,348,44,15,29,0,t1414
mazowieckie,ostrołęcki,-,-,7,-,-,0.79,0,0,0,1,4,171,29,8,19,2,t1415
mazowieckie,ostrowski,-,-,5,-,-,0.69,0,0,0,0,7,195,37,5,29,3,t1416
mazowieckie,otwocki,-,-,25,-,-,2.01,0,0,0,0,25,485,106,29,73,4,t1417
mazowieckie,piaseczyński,-,-,19,-,-,1.0,0,0,0,1,40,1053,136,26,98,12,t1418
mazowieckie,płocki,-,-,9,-,-,0.81,0,0,0,0,16,419,61,11,46,4,t1419
mazowieckie,płoński,-,-,5,-,-,0.58,0,0,0,1,7,290,26,5,19,2,t1420
mazowieckie,pruszkowski,-,-,37,-,-,2.22,0,0,0,0,23,1020,161,39,120,2,t1421
mazowieckie,przasnyski,-,-,2,-,-,0.38,0,0,0,0,12,251,23,3,20,0,t1422
mazowieckie,przysuski,-,-,1,-,-,0.24,0,0,0,0,3,75,16,1,15,0,t1423
mazowieckie,pułtuski,-,-,3,-,-,0.58,0,0,0,0,6,142,26,4,20,2,t1424
mazowieckie,radomski,-,-,6,-,-,0.39,0,0,0,0,7,278,92,6,84,2,t1425
mazowieckie,siedlecki,-,-,4,-,-,0.49,0,0,0,0,1,188,30,5,25,0,t1426
mazowieckie,sierpecki,-,-,7,-,-,1.35,0,0,0,1,7,229,22,9,13,0,t1427
mazowieckie,sochaczewski,-,-,3,-,-,0.35,0,0,0,0,5,435,31,5,26,0,t1428
mazowieckie,sokołowski,-,-,3,-,-,0.56,0,0,0,2,0,122,11,4,7,0,t1429
mazowieckie,szydłowiecki,-,-,2,-,-,0.51,0,0,0,2,2,64,15,2,13,0,t1430
mazowieckie,warszawski zachodni,-,-,27,-,-,2.26,0,0,0,4,21,654,98,28,67,3,t1432
mazowieckie,węgrowski,-,-,9,-,-,1.37,0,0,0,0,4,187,25,10,12,3,t1433
mazowieckie,wołomiński,-,-,36,-,-,1.43,0,0,0,3,38,1077,199,40,143,16,t1434
mazowieckie,wyszkowski,-,-,3,-,-,0.4,0,0,0,0,9,174,22,3,18,1,t1435
mazowieckie,zwoleński,-,-,3,-,-,0.83,0,0,0,0,5,87,14,3,9,2,t1436
mazowieckie,żuromiński,-,-,6,-,-,1.57,0,0,0,0,1,138,14,6,8,0,t1437
mazowieckie,żyrardowski,-,-,5,-,-,0.66,0,0,0,0,26,252,42,6,35,1,t1438
mazowieckie,Ostrołęka,-,-,2,-,-,0.39,0,0,0,0,2,102,18,2,16,0,t1461
mazowieckie,Płock,-,-,14,-,-,1.18,0,0,0,0,27,455,72,16,55,1,t1462
mazowieckie,Radom,-,-,10,-,-,0.47,0,0,0,1,29,465,126,20,104,2,t1463
mazowieckie,Siedlce,-,-,1,-,-,0.13,0,0,0,0,3,210,21,2,19,0,t1464
mazowieckie,Warszawa,-,-,379,-,-,2.11,0,0,0,14,314,7447,1875,423,1380,72,t1465
opolskie,brzeski,-,-,14,-,-,1.56,0,0,0,0,3,321,34,16,17,1,t1601
opolskie,głubczycki,-,-,0,-,-,0.0,0,0,0,0,2,154,16,0,14,2,t1602
opolskie,kędzierzyńsko-kozielski,-,-,14,-,-,1.5,0,0,0,0,9,255,64,14,48,2,t1603
opolskie,kluczborski,-,-,5,-,-,0.77,0,0,0,0,5,131,27,5,22,0,t1604
opolskie,krapkowicki,-,-,6,-,-,0.94,0,0,0,0,3,130,25,8,17,0,t1605
opolskie,namysłowski,-,-,3,-,-,0.7,0,0,0,0,12,163,14,4,10,0,t1606
opolskie,nyski,-,-,12,-,-,0.89,0,0,0,0,8,300,50,12,37,1,t1607
opolskie,oleski,-,-,2,-,-,0.31,0,0,0,0,5,135,34,2,30,2,t1608
opolskie,opolski,-,-,12,-,-,0.97,0,0,0,0,18,326,54,13,40,1,t1609
opolskie,prudnicki,-,-,3,-,-,0.54,0,0,0,0,9,82,30,3,26,1,t1610
opolskie,strzelecki,-,-,3,-,-,0.4,0,0,0,0,3,187,26,4,22,0,t1611
opolskie,Opole,-,-,10,-,-,0.78,0,0,0,1,16,572,76,15,61,0,t1661
podkarpackie,bieszczadzki,-,-,5,-,-,2.32,0,0,0,0,2,44,22,5,15,2,t1801
podkarpackie,brzozowski,-,-,3,-,-,0.46,0,0,0,1,3,78,43,3,40,0,t1802
podkarpackie,dębicki,-,-,3,-,-,0.22,0,0,0,0,1,106,24,4,20,0,t1803
podkarpackie,jarosławski,-,-,2,-,-,0.17,0,0,0,0,3,270,56,2,51,3,t1804
podkarpackie,jasielski,-,-,1,-,-,0.09,0,0,0,0,2,124,29,2,27,0,t1805
podkarpackie,kolbuszowski,-,-,0,-,-,0.0,0,0,0,0,2,46,22,0,21,1,t1806
podkarpackie,krośnieński,-,-,0,-,-,0.0,0,0,0,0,4,88,33,0,32,1,t1807
podkarpackie,leżajski,-,-,3,-,-,0.43,0,0,0,0,2,91,21,4,16,1,t1808
podkarpackie,lubaczowski,-,-,8,-,-,1.46,0,0,0,0,6,229,41,10,30,1,t1809
podkarpackie,łańcucki,-,-,3,-,-,0.37,1,0,1,1,5,169,46,4,42,0,t1810
podkarpackie,mielecki,-,-,5,-,-,0.37,0,0,0,0,5,170,49,9,40,0,t1811
podkarpackie,niżański,-,-,2,-,-,0.3,0,0,0,0,4,131,35,2,33,0,t1812
podkarpackie,przemyski,-,-,6,-,-,0.81,0,0,0,0,9,190,50,7,42,1,t1813
podkarpackie,przeworski,-,-,0,-,-,0.0,1,0,1,0,4,87,16,0,16,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,4,-,-,0.54,0,0,0,0,1,65,23,5,18,0,t1815
podkarpackie,rzeszowski,-,-,42,-,-,2.47,0,0,0,0,8,327,103,44,57,2,t1816
podkarpackie,sanocki,-,-,1,-,-,0.11,0,0,0,0,5,73,37,1,36,0,t1817
podkarpackie,stalowowolski,-,-,8,-,-,0.76,0,0,0,1,10,302,37,9,28,0,t1818
podkarpackie,strzyżowski,-,-,2,-,-,0.33,0,0,0,0,3,84,31,4,27,0,t1819
podkarpackie,tarnobrzeski,-,-,1,-,-,0.19,0,0,0,0,6,102,15,2,13,0,t1820
podkarpackie,leski,-,-,1,-,-,0.38,0,0,0,0,2,40,11,3,8,0,t1821
podkarpackie,Krosno,-,-,2,-,-,0.43,0,0,0,0,1,34,25,2,22,1,t1861
podkarpackie,Przemyśl,-,-,4,-,-,0.66,0,0,0,0,8,150,42,6,35,1,t1862
podkarpackie,Rzeszów,-,-,9,-,-,0.46,0,0,0,1,12,384,90,10,79,1,t1863
podkarpackie,Tarnobrzeg,-,-,1,-,-,0.21,0,0,0,0,2,116,21,5,16,0,t1864
podlaskie,augustowski,-,-,3,-,-,0.52,0,0,0,0,9,238,10,3,6,1,t2001
podlaskie,białostocki,-,-,10,-,-,0.67,3,0,3,0,18,427,44,10,31,3,t2002
podlaskie,bielski,-,-,1,-,-,0.18,0,0,0,0,1,120,20,1,19,0,t2003
podlaskie,grajewski,-,-,1,-,-,0.21,0,0,0,1,5,112,9,1,8,0,t2004
podlaskie,hajnowski,-,-,3,-,-,0.71,0,0,0,0,3,98,17,4,12,1,t2005
podlaskie,kolneński,-,-,2,-,-,0.53,0,0,0,0,1,57,8,2,6,0,t2006
podlaskie,łomżyński,-,-,0,-,-,0.0,0,0,0,0,1,190,12,0,12,0,t2007
podlaskie,moniecki,-,-,1,-,-,0.25,0,0,0,5,1,106,7,3,4,0,t2008
podlaskie,sejneński,-,-,3,-,-,1.51,0,0,0,0,2,46,5,4,1,0,t2009
podlaskie,siemiatycki,-,-,0,-,-,0.0,0,0,0,0,2,70,10,0,10,0,t2010
podlaskie,sokólski,-,-,3,-,-,0.45,0,0,0,0,11,275,24,3,20,1,t2011
podlaskie,suwalski,-,-,0,-,-,0.0,0,0,0,0,7,114,4,0,4,0,t2012
podlaskie,wysokomazowiecki,-,-,5,-,-,0.88,0,0,0,0,5,154,26,5,21,0,t2013
podlaskie,zambrowski,-,-,3,-,-,0.69,0,0,0,0,6,127,21,3,18,0,t2014
podlaskie,Białystok,-,-,36,-,-,1.21,0,0,0,2,47,775,137,39,96,2,t2061
podlaskie,Łomża,-,-,7,-,-,1.11,0,0,0,0,2,196,24,9,15,0,t2062
podlaskie,Suwałki,-,-,2,-,-,0.29,0,0,0,0,5,215,10,2,8,0,t2063
pomorskie,bytowski,-,-,14,-,-,1.77,0,0,0,1,19,240,71,16,55,0,t2201
pomorskie,chojnicki,-,-,9,-,-,0.92,0,0,0,0,24,233,60,9,46,5,t2202
pomorskie,człuchowski,-,-,12,-,-,2.15,0,0,0,0,19,274,34,15,17,2,t2203
pomorskie,gdański,-,-,55,-,-,4.61,0,0,0,0,29,902,161,56,103,2,t2204
pomorskie,kartuski,-,-,35,-,-,2.49,0,0,0,1,17,668,186,37,140,9,t2205
pomorskie,kościerski,-,-,14,-,-,1.92,0,0,0,0,12,295,75,15,59,1,t2206
pomorskie,kwidzyński,-,-,12,-,-,1.45,0,0,0,1,7,499,74,15,58,1,t2207
pomorskie,lęborski,-,-,8,-,-,1.21,1,0,1,1,4,199,82,9,70,3,t2208
pomorskie,malborski,-,-,8,-,-,1.26,0,0,0,2,2,433,39,9,30,0,t2209
pomorskie,nowodworski,-,-,3,-,-,0.85,1,0,1,0,1,241,35,3,30,2,t2210
pomorskie,pucki,-,-,7,-,-,0.8,0,0,0,2,29,586,40,8,28,4,t2211
pomorskie,słupski,-,-,25,-,-,2.53,0,0,0,0,14,470,92,28,62,2,t2212
pomorskie,starogardzki,-,-,30,-,-,2.34,0,0,0,0,7,518,87,35,49,3,t2213
pomorskie,tczewski,-,-,18,-,-,1.56,0,0,0,0,35,547,103,21,79,3,t2214
pomorskie,wejherowski,-,-,37,-,-,1.69,0,0,0,22,59,1133,200,46,147,7,t2215
pomorskie,sztumski,-,-,16,-,-,3.89,0,0,0,2,4,260,49,16,33,0,t2216
pomorskie,Gdańsk,-,-,192,-,-,4.07,0,0,0,13,105,2800,655,197,441,17,t2261
pomorskie,Gdynia,-,-,78,-,-,3.17,0,0,0,0,75,1268,277,82,187,8,t2262
pomorskie,Słupsk,-,-,40,-,-,4.43,0,0,0,1,20,494,107,43,62,2,t2263
pomorskie,Sopot,-,-,7,-,-,1.97,0,0,0,1,7,132,35,7,25,3,t2264
śląskie,będziński,-,-,16,-,-,1.08,0,0,0,4,11,492,76,16,59,1,t2401
śląskie,bielski,-,-,8,-,-,0.48,0,0,0,3,5,362,71,9,54,8,t2402
śląskie,cieszyński,-,-,10,-,-,0.56,0,0,0,0,8,405,46,10,35,1,t2403
śląskie,częstochowski,-,-,7,-,-,0.52,0,0,0,1,9,207,132,13,115,4,t2404
śląskie,gliwicki,-,-,9,-,-,0.78,0,0,0,0,7,415,49,13,35,1,t2405
śląskie,kłobucki,-,-,0,-,-,0.0,0,0,0,0,5,167,53,0,53,0,t2406
śląskie,lubliniecki,-,-,7,-,-,0.92,0,0,0,0,5,193,36,10,25,1,t2407
śląskie,mikołowski,-,-,3,-,-,0.3,0,0,0,0,11,280,32,4,28,0,t2408
