wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,12847,1568,14415,3.35,0.41,3.76,234,43,191,15674,14261,78118,82039,15437,65529,1073,t0000,2022-03-08
dolnośląskie,bolesławiecki,13,2,15,1.44,0.22,1.67,0,0,0,34,32,132,124,18,106,0,t0201,2022-03-08
dolnośląskie,dzierżoniowski,20,4,24,1.99,0.4,2.39,1,0,1,25,17,126,180,25,153,2,t0202,2022-03-08
dolnośląskie,głogowski,24,3,27,2.7,0.34,3.04,0,0,0,25,34,168,199,30,167,2,t0203,2022-03-08
dolnośląskie,górowski,22,2,24,6.34,0.58,6.92,0,0,0,28,18,82,77,25,52,0,t0204,2022-03-08
dolnośląskie,jaworski,8,0,8,1.6,0.0,1.6,0,0,0,14,15,85,76,10,64,2,t0205,2022-03-08
dolnośląskie,jeleniogórski,12,4,16,1.89,0.63,2.52,1,0,1,20,11,84,109,28,80,1,t0206,2022-03-08
dolnośląskie,kamiennogórski,6,0,6,1.39,0.0,1.39,0,0,0,4,3,35,62,8,53,1,t0207,2022-03-08
dolnośląskie,kłodzki,17,1,18,1.08,0.06,1.15,5,0,5,29,23,178,216,18,197,1,t0208,2022-03-08
dolnośląskie,legnicki,4,2,6,0.72,0.36,1.09,0,0,0,12,10,96,75,6,68,1,t0209,2022-03-08
dolnośląskie,lubański,13,4,17,2.4,0.74,3.14,0,0,0,11,19,90,88,20,67,1,t0210,2022-03-08
dolnośląskie,lubiński,26,6,32,2.45,0.57,3.02,2,0,2,37,19,161,181,34,146,1,t0211,2022-03-08
dolnośląskie,lwówecki,16,2,18,3.5,0.44,3.93,0,0,0,29,11,80,93,20,71,2,t0212,2022-03-08
dolnośląskie,milicki,14,3,17,3.79,0.81,4.61,0,0,0,20,7,67,46,19,27,0,t0213,2022-03-08
dolnośląskie,oleśnicki,26,5,31,2.42,0.47,2.89,1,1,0,15,34,111,145,33,110,2,t0214,2022-03-08
dolnośląskie,oławski,31,4,35,4.03,0.52,4.56,1,1,0,24,23,167,252,38,214,0,t0215,2022-03-08
dolnośląskie,polkowicki,21,4,25,3.33,0.63,3.96,0,0,0,17,17,138,119,27,92,0,t0216,2022-03-08
dolnośląskie,strzeliński,15,5,20,3.45,1.15,4.6,0,0,0,25,12,63,74,21,52,1,t0217,2022-03-08
dolnośląskie,średzki,18,3,21,3.25,0.54,3.79,0,0,0,21,26,182,108,22,85,1,t0218,2022-03-08
