wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
łódzkie,pabianicki,-,-,56,-,-,4.7,1.0,,1.0,77,37.0,678,201,60,137,4,t1008
łódzkie,pajęczański,-,-,22,-,-,4.31,1.0,,1.0,7,3.0,134,58,22,32,4,t1009
łódzkie,piotrkowski,-,-,21,-,-,2.3,1.0,1.0,,29,6.0,338,82,22,57,3,t1010
łódzkie,poddębicki,-,-,13,-,-,3.17,1.0,,1.0,19,14.0,301,53,19,30,4,t1011
łódzkie,radomszczański,-,-,62,-,-,5.52,,,,19,10.0,316,186,73,112,1,t1012
łódzkie,rawski,-,-,8,-,-,1.65,,,,9,2.0,281,33,8,25,0,t1013
łódzkie,sieradzki,-,-,28,-,-,2.39,1.0,1.0,,27,14.0,508,127,29,92,6,t1014
łódzkie,skierniewicki,-,-,9,-,-,2.36,,,,16,2.0,237,42,9,31,2,t1015
łódzkie,tomaszowski,-,-,11,-,-,0.95,5.0,1.0,4.0,36,19.0,457,84,12,71,1,t1016
łódzkie,wieluński,-,-,19,-,-,2.5,5.0,1.0,4.0,20,8.0,218,87,24,58,5,t1017
łódzkie,wieruszowski,-,-,22,-,-,5.23,2.0,,2.0,2,5.0,150,74,22,46,6,t1018
łódzkie,zduńskowolski,-,-,12,-,-,1.81,1.0,1.0,,18,20.0,249,63,13,50,0,t1019
łódzkie,zgierski,-,-,88,-,-,5.3,,,,99,70.0,1086,332,94,232,6,t1020
łódzkie,brzeziński,-,-,11,-,-,3.57,,,,10,1.0,144,29,12,17,0,t1021
łódzkie,Łódź,-,-,350,-,-,5.17,24.0,,24.0,496,273.0,4095,1539,393,1114,32,t1061
łódzkie,Piotrków Trybunalski,-,-,23,-,-,3.16,1.0,1.0,,31,9.0,373,74,24,50,0,t1062
łódzkie,Skierniewice,-,-,17,-,-,3.55,,,,27,10.0,285,67,18,49,0,t1063
małopolskie,bocheński,-,-,1,-,-,0.09,,,,9,6.0,179,72,2,69,1,t1201
małopolskie,brzeski,-,-,10,-,-,1.07,1.0,1.0,,6,6.0,132,67,12,54,1,t1202
małopolskie,chrzanowski,-,-,15,-,-,1.21,2.0,,2.0,27,21.0,323,91,16,74,1,t1203
małopolskie,dąbrowski,-,-,2,-,-,0.34,,,,1,2.0,73,28,3,25,0,t1204
małopolskie,gorlicki,-,-,11,-,-,1.01,1.0,1.0,,14,13.0,197,52,11,38,3,t1205
małopolskie,krakowski,-,-,50,-,-,1.78,2.0,2.0,,73,24.0,727,289,54,229,6,t1206
małopolskie,limanowski,-,-,14,-,-,1.06,1.0,,1.0,6,1.0,103,78,15,62,1,t1207
małopolskie,miechowski,-,-,8,-,-,1.64,,,,9,6.0,71,68,14,51,3,t1208
małopolskie,myślenicki,-,-,13,-,-,1.02,2.0,1.0,1.0,14,13.0,223,109,14,90,5,t1209
małopolskie,nowosądecki,-,-,8,-,-,0.37,1.0,1.0,,12,13.0,186,81,10,66,5,t1210
małopolskie,nowotarski,-,-,5,-,-,0.26,1.0,,1.0,7,9.0,80,63,5,57,1,t1211
małopolskie,olkuski,-,-,11,-,-,0.99,,,,20,2.0,193,59,13,46,0,t1212
małopolskie,oświęcimski,-,-,16,-,-,1.04,2.0,1.0,1.0,24,12.0,367,83,18,64,1,t1213
małopolskie,proszowicki,-,-,2,-,-,0.46,,,,4,2.0,62,25,4,21,0,t1214
małopolskie,suski,-,-,4,-,-,0.48,2.0,1.0,1.0,5,10.0,149,42,4,38,0,t1215
małopolskie,tarnowski,-,-,14,-,-,0.69,3.0,2.0,1.0,21,8.0,309,90,20,66,4,t1216
małopolskie,tatrzański,-,-,2,-,-,0.29,,,,1,4.0,142,36,2,34,0,t1217
małopolskie,wadowicki,-,-,16,-,-,1.0,1.0,1.0,,28,6.0,381,99,17,80,2,t1218
małopolskie,wielicki,-,-,19,-,-,1.46,1.0,,1.0,38,15.0,362,131,19,108,4,t1219
małopolskie,Kraków,-,-,166,-,-,2.13,20.0,20.0,,249,97.0,2167,1244,184,1031,29,t1261
małopolskie,Nowy Sącz,-,-,8,-,-,0.96,1.0,,1.0,7,4.0,72,78,8,68,2,t1262
małopolskie,Tarnów,-,-,15,-,-,1.39,2.0,1.0,1.0,9,14.0,180,74,18,54,2,t1263
mazowieckie,białobrzeski,-,-,11,-,-,3.3,,,,13,2.0,196,32,16,13,3,t1401
mazowieckie,ciechanowski,-,-,31,-,-,3.47,1.0,1.0,,54,11.0,463,90,33,54,3,t1402
mazowieckie,garwoliński,-,-,8,-,-,0.73,1.0,,1.0,20,10.0,187,79,12,65,2,t1403
mazowieckie,gostyniński,-,-,13,-,-,2.9,2.0,,2.0,7,5.0,185,63,13,45,5,t1404
mazowieckie,grodziski,-,-,44,-,-,4.55,,,,54,39.0,886,166,47,118,1,t1405
mazowieckie,grójecki,-,-,29,-,-,2.95,,,,37,19.0,908,123,49,66,8,t1406
mazowieckie,kozienicki,-,-,13,-,-,2.17,,,,17,4.0,334,79,15,62,2,t1407
mazowieckie,legionowski,-,-,46,-,-,3.86,1.0,,1.0,68,14.0,814,180,54,122,4,t1408
mazowieckie,lipski,-,-,1,-,-,0.3,2.0,2.0,,6,4.0,100,13,2,11,0,t1409
mazowieckie,łosicki,-,-,11,-,-,3.59,,,,10,5.0,123,27,12,15,0,t1410
mazowieckie,makowski,-,-,9,-,-,2.01,,,,9,,159,36,11,24,1,t1411
mazowieckie,miński,-,-,35,-,-,2.26,,,,48,21.0,548,224,43,169,12,t1412
mazowieckie,mławski,-,-,20,-,-,2.76,,,,24,11.0,497,89,22,64,3,t1413
mazowieckie,nowodworski,-,-,16,-,-,2.01,,,,41,15.0,399,93,17,74,2,t1414
mazowieckie,ostrołęcki,-,-,7,-,-,0.79,4.0,,4.0,14,9.0,256,30,8,22,0,t1415
mazowieckie,ostrowski,-,-,13,-,-,1.8,,,,11,8.0,261,50,15,34,1,t1416
mazowieckie,otwocki,-,-,31,-,-,2.49,2.0,,2.0,45,18.0,807,189,31,148,10,t1417
mazowieckie,piaseczyński,-,-,87,-,-,4.59,3.0,1.0,2.0,148,39.0,1413,402,120,268,14,t1418
mazowieckie,płocki,-,-,40,-,-,3.61,2.0,1.0,1.0,52,14.0,504,156,40,98,18,t1419
mazowieckie,płoński,-,-,22,-,-,2.53,3.0,,3.0,27,3.0,545,84,25,57,2,t1420
mazowieckie,pruszkowski,-,-,64,-,-,3.85,1.0,,1.0,96,38.0,1480,283,75,201,7,t1421
mazowieckie,przasnyski,-,-,27,-,-,5.16,1.0,,1.0,25,25.0,360,57,27,30,0,t1422
mazowieckie,przysuski,-,-,6,-,-,1.45,1.0,,1.0,4,3.0,76,40,14,25,1,t1423
mazowieckie,pułtuski,-,-,4,-,-,0.77,,,,15,6.0,187,32,5,26,1,t1424
mazowieckie,radomski,-,-,30,-,-,1.97,,,,40,11.0,476,122,32,88,2,t1425
mazowieckie,siedlecki,-,-,6,-,-,0.74,,,,16,13.0,293,58,7,49,2,t1426
mazowieckie,sierpecki,-,-,12,-,-,2.32,,,,15,14.0,224,52,14,36,2,t1427
mazowieckie,sochaczewski,-,-,17,-,-,2.0,2.0,,2.0,45,8.0,453,92,18,72,2,t1428
mazowieckie,sokołowski,-,-,14,-,-,2.61,,,,7,5.0,113,23,14,8,1,t1429
mazowieckie,szydłowiecki,-,-,3,-,-,0.76,,,,4,1.0,92,27,3,24,0,t1430
mazowieckie,warszawski zachodni,-,-,50,-,-,4.18,,,,65,35.0,982,196,59,130,7,t1432
mazowieckie,węgrowski,-,-,14,-,-,2.13,2.0,,2.0,14,9.0,286,80,17,54,9,t1433
mazowieckie,wołomiński,-,-,79,-,-,3.14,2.0,,2.0,90,43.0,1452,387,98,278,11,t1434
mazowieckie,wyszkowski,-,-,15,-,-,2.02,1.0,,1.0,25,11.0,258,53,17,33,3,t1435
mazowieckie,zwoleński,-,-,4,-,-,1.11,3.0,,3.0,8,1.0,218,33,7,21,5,t1436
mazowieckie,żuromiński,-,-,10,-,-,2.61,,,,9,7.0,136,24,10,13,1,t1437
mazowieckie,żyrardowski,-,-,34,-,-,4.5,,,,40,15.0,448,96,42,54,0,t1438
mazowieckie,Ostrołęka,-,-,6,-,-,1.16,1.0,,1.0,16,2.0,137,43,7,34,2,t1461
mazowieckie,Płock,-,-,79,-,-,6.64,5.0,5.0,,81,33.0,627,249,79,160,10,t1462
mazowieckie,Radom,-,-,44,-,-,2.09,,,,56,32.0,702,343,58,276,9,t1463
mazowieckie,Siedlce,-,-,12,-,-,1.53,,,,21,7.0,296,91,16,72,3,t1464
mazowieckie,Warszawa,-,-,812,-,-,4.53,13.0,1.0,12.0,934,387.0,9734,5546,1014,4397,135,t1465
opolskie,brzeski,-,-,27,-,-,3.01,1.0,,1.0,20,16.0,379,90,32,58,0,t1601
opolskie,głubczycki,-,-,39,-,-,8.61,3.0,,3.0,15,9.0,193,81,43,35,3,t1602
opolskie,kędzierzyńsko-kozielski,-,-,36,-,-,3.85,1.0,,1.0,27,13.0,402,121,38,83,0,t1603
opolskie,kluczborski,-,-,16,-,-,2.45,4.0,,4.0,16,7.0,248,60,18,41,1,t1604
opolskie,krapkowicki,-,-,8,-,-,1.26,,,,10,6.0,219,46,8,37,1,t1605
opolskie,namysłowski,-,-,5,-,-,1.17,1.0,1.0,,11,4.0,145,29,5,24,0,t1606
opolskie,nyski,-,-,37,-,-,2.73,1.0,1.0,,17,22.0,385,116,37,78,1,t1607
opolskie,oleski,-,-,10,-,-,1.56,,,,11,3.0,259,68,10,53,5,t1608
opolskie,opolski,-,-,19,-,-,1.53,,,,34,10.0,471,165,24,140,1,t1609
opolskie,prudnicki,-,-,3,-,-,0.54,,,,11,8.0,126,23,4,18,1,t1610
opolskie,strzelecki,-,-,25,-,-,3.37,1.0,,1.0,38,23.0,423,98,25,70,3,t1611
opolskie,Opole,-,-,55,-,-,4.3,2.0,1.0,1.0,49,27.0,790,310,60,248,2,t1661
podkarpackie,bieszczadzki,-,-,6,-,-,2.78,,,,6,,31,15,6,9,0,t1801
podkarpackie,brzozowski,-,-,9,-,-,1.37,,,,1,4.0,125,53,9,44,0,t1802
podkarpackie,dębicki,-,-,10,-,-,0.74,1.0,1.0,,15,2.0,186,55,11,42,2,t1803
podkarpackie,jarosławski,-,-,10,-,-,0.83,1.0,,1.0,11,25.0,312,109,24,80,5,t1804
podkarpackie,jasielski,-,-,8,-,-,0.71,1.0,,1.0,20,6.0,179,91,10,77,4,t1805
podkarpackie,kolbuszowski,-,-,4,-,-,0.64,2.0,,2.0,5,2.0,87,37,5,31,1,t1806
podkarpackie,krośnieński,-,-,10,-,-,0.89,,,,9,2.0,148,79,11,68,0,t1807
podkarpackie,leżajski,-,-,9,-,-,1.3,1.0,,1.0,3,6.0,109,36,11,24,1,t1808
podkarpackie,lubaczowski,-,-,15,-,-,2.73,2.0,2.0,,6,4.0,256,51,20,31,0,t1809
podkarpackie,łańcucki,-,-,13,-,-,1.6,,,,12,5.0,247,75,18,55,2,t1810
podkarpackie,mielecki,-,-,17,-,-,1.24,,,,13,7.0,186,101,23,78,0,t1811
podkarpackie,niżański,-,-,13,-,-,1.96,,,,10,1.0,229,56,14,42,0,t1812
podkarpackie,przemyski,-,-,15,-,-,2.03,,,,14,5.0,268,68,22,46,0,t1813
podkarpackie,przeworski,-,-,10,-,-,1.28,,,,9,17.0,139,48,13,32,3,t1814
podkarpackie,ropczycko-sędziszowski,-,-,6,-,-,0.8,,,,2,1.0,80,37,8,29,0,t1815
podkarpackie,rzeszowski,-,-,31,-,-,1.82,,,,39,33.0,463,180,37,140,3,t1816
podkarpackie,sanocki,-,-,8,-,-,0.85,,,,7,6.0,119,61,8,53,0,t1817
podkarpackie,stalowowolski,-,-,27,-,-,2.55,4.0,,4.0,24,12.0,398,111,32,79,0,t1818
podkarpackie,strzyżowski,-,-,6,-,-,0.98,,,,9,2.0,125,49,7,42,0,t1819
podkarpackie,tarnobrzeski,-,-,3,-,-,0.57,1.0,,1.0,11,6.0,139,27,4,23,0,t1820
podkarpackie,leski,-,-,6,-,-,2.27,,,,4,5.0,51,27,6,21,0,t1821
podkarpackie,Krosno,-,-,8,-,-,1.73,,,,4,4.0,86,80,9,71,0,t1861
podkarpackie,Przemyśl,-,-,7,-,-,1.16,1.0,,1.0,6,8.0,190,50,7,41,2,t1862
podkarpackie,Rzeszów,-,-,30,-,-,1.52,5.0,,5.0,40,34.0,514,298,46,247,5,t1863
podkarpackie,Tarnobrzeg,-,-,7,-,-,1.5,2.0,,2.0,6,11.0,131,77,15,60,2,t1864
podlaskie,augustowski,-,-,11,-,-,1.9,1.0,,1.0,30,5.0,219,37,11,24,2,t2001
podlaskie,białostocki,-,-,37,-,-,2.46,1.0,,1.0,51,35.0,592,144,41,98,5,t2002
podlaskie,bielski,-,-,19,-,-,3.51,,,,16,9.0,216,74,20,54,0,t2003
podlaskie,grajewski,-,-,6,-,-,1.28,,,,8,14.0,131,27,6,21,0,t2004
podlaskie,hajnowski,-,-,4,-,-,0.95,,,,17,7.0,185,33,4,29,0,t2005
podlaskie,kolneński,-,-,2,-,-,0.53,2.0,,2.0,7,9.0,111,15,2,13,0,t2006
podlaskie,łomżyński,-,-,5,-,-,0.98,,,,10,4.0,217,22,5,17,0,t2007
podlaskie,moniecki,-,-,5,-,-,1.24,,,,13,3.0,140,20,5,15,0,t2008
podlaskie,sejneński,-,-,2,-,-,1.01,1.0,,1.0,4,1.0,45,13,2,9,2,t2009
podlaskie,siemiatycki,-,-,12,-,-,2.73,1.0,,1.0,6,1.0,157,34,15,19,0,t2010
podlaskie,sokólski,-,-,22,-,-,3.32,1.0,1.0,,28,11.0,406,63,23,40,0,t2011
podlaskie,suwalski,-,-,9,-,-,2.53,2.0,,2.0,10,3.0,134,23,9,13,1,t2012
podlaskie,wysokomazowiecki,-,-,13,-,-,2.29,1.0,1.0,,18,14.0,202,66,14,51,1,t2013
podlaskie,zambrowski,-,-,12,-,-,2.77,,,,13,5.0,275,49,12,37,0,t2014
podlaskie,Białystok,-,-,127,-,-,4.27,,,,147,50.0,1346,536,135,391,10,t2061
podlaskie,Łomża,-,-,19,-,-,3.03,,,,24,7.0,361,61,21,38,2,t2062
podlaskie,Suwałki,-,-,20,-,-,2.87,1.0,,1.0,24,9.0,418,73,22,47,4,t2063
pomorskie,bytowski,-,-,23,-,-,2.91,1.0,,1.0,18,15.0,343,100,24,69,7,t2201
pomorskie,chojnicki,-,-,40,-,-,4.1,,,,40,11.0,370,114,41,67,6,t2202
pomorskie,człuchowski,-,-,24,-,-,4.29,,,,15,19.0,394,67,24,41,2,t2203
pomorskie,gdański,-,-,47,-,-,3.94,2.0,,2.0,60,26.0,1310,178,51,120,7,t2204
pomorskie,kartuski,-,-,32,-,-,2.27,1.0,,1.0,53,12.0,771,175,34,136,5,t2205
pomorskie,kościerski,-,-,28,-,-,3.85,,,,18,15.0,346,76,29,45,2,t2206
pomorskie,kwidzyński,-,-,41,-,-,4.94,1.0,,1.0,33,7.0,496,107,44,62,1,t2207
pomorskie,lęborski,-,-,11,-,-,1.66,1.0,,1.0,15,5.0,228,75,11,63,1,t2208
pomorskie,malborski,-,-,50,-,-,7.89,,,,52,27.0,784,155,50,91,14,t2209
pomorskie,nowodworski,-,-,21,-,-,5.92,1.0,,1.0,23,11.0,352,54,21,33,0,t2210
pomorskie,pucki,-,-,51,-,-,5.85,,,,54,16.0,693,133,54,78,1,t2211
pomorskie,słupski,-,-,54,-,-,5.47,,,,41,43.0,815,214,58,149,7,t2212
pomorskie,starogardzki,-,-,60,-,-,4.68,2.0,1.0,1.0,58,18.0,750,143,63,78,2,t2213
pomorskie,tczewski,-,-,47,-,-,4.06,4.0,,4.0,45,61.0,749,145,48,97,0,t2214
pomorskie,wejherowski,-,-,84,-,-,3.84,,,,96,49.0,1351,276,90,185,1,t2215
