wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,249,75,324,0.06,0.02,0.08,7,1,6,599,0,0,4914,369,4534,11,t0000,2023-01-12
dolnośląskie,bolesławiecki,2,0,2,0.22,0.0,0.22,0,0,0,0,0,0,10,2,8,0,t0201,2023-01-12
dolnośląskie,dzierżoniowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,3,1,2,0,t0202,2023-01-12
dolnośląskie,głogowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0203,2023-01-12
dolnośląskie,górowski,1,1,2,0.29,0.29,0.58,0,0,0,3,0,0,3,2,1,0,t0204,2023-01-12
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,8,1,7,0,t0205,2023-01-12
dolnośląskie,jeleniogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,1,2,0,t0206,2023-01-12
dolnośląskie,kamiennogórski,0,1,1,0.0,0.23,0.23,0,0,0,1,0,0,1,1,0,0,t0207,2023-01-12
dolnośląskie,kłodzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0208,2023-01-12
dolnośląskie,legnicki,0,1,1,0.0,0.18,0.18,0,0,0,0,0,0,20,1,19,0,t0209,2023-01-12
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,2,0,2,0,t0210,2023-01-12
dolnośląskie,lubiński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,10,0,10,0,t0211,2023-01-12
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2023-01-12
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2023-01-12
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0214,2023-01-12
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,8,0,t0215,2023-01-12
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t0216,2023-01-12
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0217,2023-01-12
dolnośląskie,średzki,2,0,2,0.36,0.0,0.36,0,0,0,3,0,0,7,2,5,0,t0218,2023-01-12
dolnośląskie,świdnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,10,2,8,0,t0219,2023-01-12
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0220,2023-01-12
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0221,2023-01-12
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,1,4,0,t0222,2023-01-12
dolnośląskie,wrocławski,2,0,2,0.13,0.0,0.13,0,0,0,2,0,0,5,2,3,0,t0223,2023-01-12
