wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,3036,-,-,0.79,26,4,22,2347,0,0,8516,3200,5283,33,t0000,2023-03-01
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,0,0,0,6,2,4,0,t0201,2023-03-01
dolnośląskie,dzierżoniowski,-,-,2,-,-,0.2,0,0,0,6,0,0,13,3,10,0,t0202,2023-03-01
dolnośląskie,głogowski,-,-,11,-,-,1.24,0,0,0,0,0,0,25,11,14,0,t0203,2023-03-01
dolnośląskie,górowski,-,-,2,-,-,0.58,0,0,0,2,0,0,2,2,0,0,t0204,2023-03-01
dolnośląskie,jaworski,-,-,1,-,-,0.2,0,0,0,0,0,0,1,1,0,0,t0205,2023-03-01
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,6,0,6,0,t0206,2023-03-01
dolnośląskie,kamiennogórski,-,-,3,-,-,0.7,0,0,0,2,0,0,3,3,0,0,t0207,2023-03-01
dolnośląskie,kłodzki,-,-,8,-,-,0.51,0,0,0,4,0,0,16,12,4,0,t0208,2023-03-01
dolnośląskie,legnicki,-,-,1,-,-,0.18,0,0,0,0,0,0,3,1,2,0,t0209,2023-03-01
dolnośląskie,lubański,-,-,1,-,-,0.18,0,0,0,1,0,0,2,1,1,0,t0210,2023-03-01
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,0,0,0,4,1,3,0,t0211,2023-03-01
dolnośląskie,lwówecki,-,-,2,-,-,0.44,0,0,0,2,0,0,2,2,0,0,t0212,2023-03-01
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2023-03-01
dolnośląskie,oleśnicki,-,-,1,-,-,0.09,0,0,0,1,0,0,5,1,4,0,t0214,2023-03-01
dolnośląskie,oławski,-,-,3,-,-,0.39,0,0,0,0,0,0,5,4,1,0,t0215,2023-03-01
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0216,2023-03-01
dolnośląskie,strzeliński,-,-,1,-,-,0.23,0,0,0,0,0,0,3,1,2,0,t0217,2023-03-01
dolnośląskie,średzki,-,-,2,-,-,0.36,0,0,0,4,0,0,5,2,3,0,t0218,2023-03-01
dolnośląskie,świdnicki,-,-,3,-,-,0.19,0,0,0,2,0,0,15,3,12,0,t0219,2023-03-01
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0220,2023-03-01
dolnośląskie,wałbrzyski,-,-,2,-,-,0.36,0,0,0,2,0,0,6,2,4,0,t0221,2023-03-01
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,0,0,0,4,1,3,0,t0222,2023-03-01
dolnośląskie,wrocławski,-,-,9,-,-,0.58,0,0,0,3,0,0,27,9,18,0,t0223,2023-03-01
dolnośląskie,ząbkowicki,-,-,5,-,-,0.78,0,0,0,3,0,0,11,5,6,0,t0224,2023-03-01
dolnośląskie,zgorzelecki,-,-,5,-,-,0.56,0,0,0,3,0,0,5,5,0,0,t0225,2023-03-01
dolnośląskie,złotoryjski,-,-,8,-,-,1.85,0,0,0,3,0,0,14,8,6,0,t0226,2023-03-01
dolnośląskie,Jelenia Góra,-,-,1,-,-,0.13,0,0,0,0,0,0,6,1,5,0,t0261,2023-03-01
dolnośląskie,Legnica,-,-,2,-,-,0.2,0,0,0,1,0,0,12,2,9,1,t0262,2023-03-01
dolnośląskie,Wrocław,-,-,35,-,-,0.54,1,1,0,32,0,0,70,35,35,0,t0264,2023-03-01
dolnośląskie,Wałbrzych,-,-,6,-,-,0.54,0,0,0,1,0,0,15,7,8,0,t0265,2023-03-01
kujawsko-pomorskie,aleksandrowski,-,-,2,-,-,0.36,0,0,0,1,0,0,3,2,1,0,t0401,2023-03-01
kujawsko-pomorskie,brodnicki,-,-,4,-,-,0.51,0,0,0,3,0,0,9,4,5,0,t0402,2023-03-01
kujawsko-pomorskie,bydgoski,-,-,21,-,-,1.76,0,0,0,7,0,0,52,21,31,0,t0403,2023-03-01
kujawsko-pomorskie,chełmiński,-,-,1,-,-,0.19,0,0,0,2,0,0,3,1,2,0,t0404,2023-03-01
kujawsko-pomorskie,golubsko-dobrzyński,-,-,7,-,-,1.56,0,0,0,4,0,0,12,8,4,0,t0405,2023-03-01
kujawsko-pomorskie,grudziądzki,-,-,3,-,-,0.75,0,0,0,5,0,0,5,3,2,0,t0406,2023-03-01
kujawsko-pomorskie,inowrocławski,-,-,30,-,-,1.88,0,0,0,22,0,0,78,32,46,0,t0407,2023-03-01
kujawsko-pomorskie,lipnowski,-,-,4,-,-,0.61,0,0,0,0,0,0,6,4,2,0,t0408,2023-03-01
kujawsko-pomorskie,mogileński,-,-,3,-,-,0.66,0,0,0,1,0,0,9,3,6,0,t0409,2023-03-01
kujawsko-pomorskie,nakielski,-,-,4,-,-,0.46,0,0,0,9,0,0,12,4,8,0,t0410,2023-03-01
kujawsko-pomorskie,radziejowski,-,-,7,-,-,1.74,0,0,0,4,0,0,23,7,16,0,t0411,2023-03-01
kujawsko-pomorskie,rypiński,-,-,2,-,-,0.46,0,0,0,1,0,0,3,2,1,0,t0412,2023-03-01
kujawsko-pomorskie,sępoleński,-,-,4,-,-,0.98,0,0,0,3,0,0,12,4,8,0,t0413,2023-03-01
kujawsko-pomorskie,świecki,-,-,7,-,-,0.71,0,0,0,14,0,0,27,7,20,0,t0414,2023-03-01
kujawsko-pomorskie,toruński,-,-,6,-,-,0.55,0,0,0,8,0,0,14,7,7,0,t0415,2023-03-01
kujawsko-pomorskie,tucholski,-,-,5,-,-,1.03,0,0,0,2,0,0,9,5,3,1,t0416,2023-03-01
kujawsko-pomorskie,wąbrzeski,-,-,4,-,-,1.17,0,0,0,5,0,0,9,4,5,0,t0417,2023-03-01
kujawsko-pomorskie,włocławski,-,-,13,-,-,1.51,0,0,0,24,0,0,42,14,28,0,t0418,2023-03-01
kujawsko-pomorskie,żniński,-,-,11,-,-,1.57,0,0,0,7,0,0,21,12,9,0,t0419,2023-03-01
kujawsko-pomorskie,Bydgoszcz,-,-,43,-,-,1.24,0,0,0,41,0,0,104,45,56,3,t0461,2023-03-01
kujawsko-pomorskie,Grudziądz,-,-,5,-,-,0.53,0,0,0,7,0,0,14,5,9,0,t0462,2023-03-01
kujawsko-pomorskie,Toruń,-,-,20,-,-,0.99,0,0,0,12,0,0,36,21,15,0,t0463,2023-03-01
kujawsko-pomorskie,Włocławek,-,-,14,-,-,1.28,0,0,0,5,0,0,22,14,8,0,t0464,2023-03-01
lubelskie,bialski,-,-,12,-,-,1.09,0,0,0,3,0,0,52,14,38,0,t0601,2023-03-01
lubelskie,biłgorajski,-,-,14,-,-,1.39,0,0,0,11,0,0,32,14,18,0,t0602,2023-03-01
lubelskie,chełmski,-,-,2,-,-,0.26,0,0,0,3,0,0,13,2,11,0,t0603,2023-03-01
lubelskie,hrubieszowski,-,-,9,-,-,1.44,0,0,0,6,0,0,32,9,23,0,t0604,2023-03-01
lubelskie,janowski,-,-,4,-,-,0.88,0,0,0,2,0,0,17,4,13,0,t0605,2023-03-01
lubelskie,krasnostawski,-,-,2,-,-,0.32,0,0,0,0,0,0,10,3,7,0,t0606,2023-03-01
lubelskie,kraśnicki,-,-,10,-,-,1.05,0,0,0,7,0,0,36,11,25,0,t0607,2023-03-01
lubelskie,lubartowski,-,-,11,-,-,1.25,0,0,0,6,0,0,22,11,11,0,t0608,2023-03-01
lubelskie,lubelski,-,-,25,-,-,1.6,0,0,0,16,0,0,76,26,50,0,t0609,2023-03-01
lubelskie,łęczyński,-,-,7,-,-,1.22,0,0,0,2,0,0,20,7,13,0,t0610,2023-03-01
lubelskie,łukowski,-,-,8,-,-,0.75,0,0,0,6,0,0,18,8,10,0,t0611,2023-03-01
lubelskie,opolski,-,-,4,-,-,0.68,0,0,0,2,0,0,21,4,17,0,t0612,2023-03-01
lubelskie,parczewski,-,-,1,-,-,0.29,0,0,0,0,0,0,5,1,4,0,t0613,2023-03-01
lubelskie,puławski,-,-,22,-,-,1.95,0,0,0,21,0,0,48,22,26,0,t0614,2023-03-01
lubelskie,radzyński,-,-,7,-,-,1.19,0,0,0,2,0,0,13,8,5,0,t0615,2023-03-01
lubelskie,rycki,-,-,15,-,-,2.69,0,0,0,16,0,0,23,15,8,0,t0616,2023-03-01
lubelskie,świdnicki,-,-,6,-,-,0.84,0,0,0,2,0,0,21,6,15,0,t0617,2023-03-01
lubelskie,tomaszowski,-,-,5,-,-,0.61,0,0,0,2,0,0,15,5,10,0,t0618,2023-03-01
lubelskie,włodawski,-,-,3,-,-,0.79,0,0,0,0,0,0,10,3,7,0,t0619,2023-03-01
lubelskie,zamojski,-,-,10,-,-,0.94,0,0,0,9,0,0,29,10,18,1,t0620,2023-03-01
lubelskie,Biała Podlaska,-,-,7,-,-,1.22,0,0,0,7,0,0,26,8,18,0,t0661,2023-03-01
lubelskie,Chełm,-,-,4,-,-,0.65,0,0,0,5,0,0,19,4,14,1,t0662,2023-03-01
lubelskie,Lublin,-,-,67,-,-,1.97,0,0,0,28,0,0,164,69,95,0,t0663,2023-03-01
lubelskie,Zamość,-,-,9,-,-,1.42,0,0,0,6,0,0,26,9,17,0,t0664,2023-03-01
lubuskie,gorzowski,-,-,5,-,-,0.69,0,0,0,2,0,0,12,5,7,0,t0801,2023-03-01
lubuskie,krośnieński,-,-,2,-,-,0.37,0,0,0,0,0,0,5,2,3,0,t0802,2023-03-01
lubuskie,międzyrzecki,-,-,2,-,-,0.35,0,0,0,0,0,0,12,2,10,0,t0803,2023-03-01
lubuskie,nowosolski,-,-,5,-,-,0.58,0,0,0,5,0,0,11,5,6,0,t0804,2023-03-01
lubuskie,słubicki,-,-,2,-,-,0.43,0,0,0,4,0,0,10,2,8,0,t0805,2023-03-01
lubuskie,strzelecko-drezdenecki,-,-,8,-,-,1.64,0,0,0,15,0,0,37,8,29,0,t0806,2023-03-01
lubuskie,sulęciński,-,-,1,-,-,0.28,0,0,0,0,0,0,3,1,2,0,t0807,2023-03-01
lubuskie,świebodziński,-,-,7,-,-,1.26,0,0,0,7,0,0,17,7,10,0,t0808,2023-03-01
lubuskie,zielonogórski,-,-,7,-,-,0.93,0,0,0,7,0,0,28,7,21,0,t0809,2023-03-01
lubuskie,żagański,-,-,5,-,-,0.64,0,0,0,5,0,0,6,5,1,0,t0810,2023-03-01
lubuskie,żarski,-,-,7,-,-,0.73,0,0,0,5,0,0,9,7,2,0,t0811,2023-03-01
lubuskie,wschowski,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0812,2023-03-01
lubuskie,Gorzów Wielkopolski,-,-,7,-,-,0.57,0,0,0,14,0,0,34,7,27,0,t0861,2023-03-01
lubuskie,Zielona Góra,-,-,8,-,-,0.57,0,0,0,6,0,0,29,9,20,0,t0862,2023-03-01
łódzkie,bełchatowski,-,-,7,-,-,0.62,0,0,0,3,0,0,19,7,12,0,t1001,2023-03-01
łódzkie,kutnowski,-,-,2,-,-,0.21,0,0,0,7,0,0,15,2,13,0,t1002,2023-03-01
łódzkie,łaski,-,-,3,-,-,0.6,0,0,0,1,0,0,9,4,5,0,t1003,2023-03-01
łódzkie,łęczycki,-,-,4,-,-,0.81,0,0,0,4,0,0,7,5,2,0,t1004,2023-03-01
łódzkie,łowicki,-,-,6,-,-,0.77,0,0,0,6,0,0,15,6,9,0,t1005,2023-03-01
łódzkie,łódzki wschodni,-,-,6,-,-,0.83,0,0,0,9,0,0,13,6,7,0,t1006,2023-03-01
łódzkie,opoczyński,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t1007,2023-03-01
łódzkie,pabianicki,-,-,14,-,-,1.17,0,0,0,18,0,0,28,14,14,0,t1008,2023-03-01
łódzkie,pajęczański,-,-,5,-,-,0.98,0,0,0,0,0,0,8,5,3,0,t1009,2023-03-01
łódzkie,piotrkowski,-,-,5,-,-,0.55,0,0,0,0,0,0,30,5,25,0,t1010,2023-03-01
łódzkie,poddębicki,-,-,3,-,-,0.73,0,0,0,2,0,0,6,3,3,0,t1011,2023-03-01
łódzkie,radomszczański,-,-,10,-,-,0.89,0,0,0,2,0,0,23,13,10,0,t1012,2023-03-01
łódzkie,rawski,-,-,4,-,-,0.82,0,0,0,5,0,0,8,4,4,0,t1013,2023-03-01
łódzkie,sieradzki,-,-,12,-,-,1.02,0,0,0,15,0,0,28,12,16,0,t1014,2023-03-01
łódzkie,skierniewicki,-,-,1,-,-,0.26,0,0,0,1,0,0,3,1,2,0,t1015,2023-03-01
łódzkie,tomaszowski,-,-,3,-,-,0.26,0,0,0,4,0,0,24,4,20,0,t1016,2023-03-01
łódzkie,wieluński,-,-,3,-,-,0.39,0,0,0,4,0,0,16,4,12,0,t1017,2023-03-01
łódzkie,wieruszowski,-,-,8,-,-,1.9,0,0,0,8,0,0,11,8,3,0,t1018,2023-03-01
łódzkie,zduńskowolski,-,-,10,-,-,1.51,0,0,0,7,0,0,19,11,8,0,t1019,2023-03-01
łódzkie,zgierski,-,-,15,-,-,0.9,0,0,0,7,0,0,30,17,13,0,t1020,2023-03-01
łódzkie,brzeziński,-,-,1,-,-,0.32,0,0,0,3,0,0,5,1,4,0,t1021,2023-03-01
łódzkie,Łódź,-,-,66,-,-,0.97,0,0,0,69,0,0,185,71,114,0,t1061,2023-03-01
łódzkie,Piotrków Trybunalski,-,-,17,-,-,2.34,0,0,0,1,0,0,61,19,42,0,t1062,2023-03-01
łódzkie,Skierniewice,-,-,3,-,-,0.63,0,0,0,4,0,0,5,3,2,0,t1063,2023-03-01
małopolskie,bocheński,-,-,8,-,-,0.75,0,0,0,11,0,0,24,8,16,0,t1201,2023-03-01
małopolskie,brzeski,-,-,4,-,-,0.43,0,0,0,6,0,0,16,4,12,0,t1202,2023-03-01
małopolskie,chrzanowski,-,-,8,-,-,0.64,0,0,0,2,0,0,17,8,9,0,t1203,2023-03-01
małopolskie,dąbrowski,-,-,3,-,-,0.51,0,0,0,1,0,0,6,3,3,0,t1204,2023-03-01
małopolskie,gorlicki,-,-,13,-,-,1.2,0,0,0,26,0,0,40,14,26,0,t1205,2023-03-01
małopolskie,krakowski,-,-,19,-,-,0.68,0,0,0,15,0,0,41,19,22,0,t1206,2023-03-01
małopolskie,limanowski,-,-,16,-,-,1.21,0,0,0,10,0,0,18,16,2,0,t1207,2023-03-01
małopolskie,miechowski,-,-,9,-,-,1.85,0,0,0,11,0,0,18,9,9,0,t1208,2023-03-01
małopolskie,myślenicki,-,-,8,-,-,0.63,0,0,0,3,0,0,9,8,1,0,t1209,2023-03-01
małopolskie,nowosądecki,-,-,8,-,-,0.37,0,0,0,8,0,0,16,8,8,0,t1210,2023-03-01
małopolskie,nowotarski,-,-,8,-,-,0.42,1,0,1,4,0,0,14,8,6,0,t1211,2023-03-01
małopolskie,olkuski,-,-,10,-,-,0.9,0,0,0,2,0,0,17,10,6,1,t1212,2023-03-01
małopolskie,oświęcimski,-,-,11,-,-,0.72,0,0,0,7,0,0,26,11,15,0,t1213,2023-03-01
małopolskie,proszowicki,-,-,1,-,-,0.23,0,0,0,0,0,0,1,1,0,0,t1214,2023-03-01
małopolskie,suski,-,-,10,-,-,1.19,0,0,0,8,0,0,13,10,3,0,t1215,2023-03-01
