wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,5095,647,5742,1.33,0.17,1.5,101,19,82,7488,11287,16705,56731,6386,49833,512,t0000,2022-03-29
dolnośląskie,bolesławiecki,8,1,9,0.89,0.11,1.0,0,0,0,33,19,28,135,11,122,2,t0201,2022-03-29
dolnośląskie,dzierżoniowski,11,0,11,1.09,0.0,1.09,1,0,1,16,10,25,112,11,101,0,t0202,2022-03-29
dolnośląskie,głogowski,9,1,10,1.01,0.11,1.13,0,0,0,16,20,28,136,11,125,0,t0203,2022-03-29
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,15,9,15,40,2,38,0,t0204,2022-03-29
dolnośląskie,jaworski,4,0,4,0.8,0.0,0.8,0,0,0,4,10,8,74,4,70,0,t0205,2022-03-29
dolnośląskie,jeleniogórski,8,0,8,1.26,0.0,1.26,1,0,1,4,12,17,64,9,55,0,t0206,2022-03-29
dolnośląskie,kamiennogórski,8,0,8,1.86,0.0,1.86,0,0,0,6,8,12,61,8,52,1,t0207,2022-03-29
dolnośląskie,kłodzki,19,1,20,1.21,0.06,1.27,0,0,0,25,32,50,186,21,164,1,t0208,2022-03-29
dolnośląskie,legnicki,4,1,5,0.72,0.18,0.91,0,0,0,2,11,25,91,6,84,1,t0209,2022-03-29
dolnośląskie,lubański,8,1,9,1.48,0.18,1.66,1,1,0,8,17,23,79,9,70,0,t0210,2022-03-29
dolnośląskie,lubiński,14,0,14,1.32,0.0,1.32,0,0,0,17,40,52,147,16,131,0,t0211,2022-03-29
dolnośląskie,lwówecki,4,0,4,0.87,0.0,0.87,0,0,0,21,9,16,80,9,70,1,t0212,2022-03-29
dolnośląskie,milicki,3,1,4,0.81,0.27,1.08,0,0,0,1,4,11,31,4,27,0,t0213,2022-03-29
dolnośląskie,oleśnicki,8,1,9,0.75,0.09,0.84,0,0,0,10,20,29,129,10,119,0,t0214,2022-03-29
dolnośląskie,oławski,11,0,11,1.43,0.0,1.43,0,0,0,9,14,29,94,13,81,0,t0215,2022-03-29
dolnośląskie,polkowicki,6,0,6,0.95,0.0,0.95,0,0,0,13,20,24,79,7,72,0,t0216,2022-03-29
dolnośląskie,strzeliński,3,3,6,0.69,0.69,1.38,0,0,0,15,13,13,49,7,42,0,t0217,2022-03-29
dolnośląskie,średzki,13,1,14,2.35,0.18,2.53,0,0,0,17,22,32,83,14,68,1,t0218,2022-03-29
dolnośląskie,świdnicki,10,2,12,0.64,0.13,0.77,0,0,0,12,31,75,178,16,159,3,t0219,2022-03-29
dolnośląskie,trzebnicki,5,2,7,0.59,0.23,0.82,0,0,0,12,15,30,104,7,96,1,t0220,2022-03-29
dolnośląskie,wałbrzyski,5,0,5,0.9,0.0,0.9,0,0,0,14,6,12,102,5,97,0,t0221,2022-03-29
dolnośląskie,wołowski,3,0,3,0.64,0.0,0.64,0,0,0,1,12,20,77,4,73,0,t0222,2022-03-29
dolnośląskie,wrocławski,32,5,37,2.08,0.32,2.4,0,0,0,38,80,91,242,41,200,1,t0223,2022-03-29
dolnośląskie,ząbkowicki,5,1,6,0.78,0.16,0.93,0,0,0,15,13,27,84,8,76,0,t0224,2022-03-29
dolnośląskie,zgorzelecki,11,2,13,1.24,0.23,1.46,0,0,0,8,28,42,91,13,76,2,t0225,2022-03-29
dolnośląskie,złotoryjski,5,1,6,1.16,0.23,1.39,0,0,0,11,19,13,33,6,27,0,t0226,2022-03-29
dolnośląskie,Jelenia Góra,10,1,11,1.27,0.13,1.4,0,0,0,14,17,16,108,11,97,0,t0261,2022-03-29
dolnośląskie,Legnica,17,0,17,1.72,0.0,1.72,0,0,0,22,48,45,177,18,158,1,t0262,2022-03-29
dolnośląskie,Wrocław,199,22,221,3.09,0.34,3.43,2,1,1,190,382,451,1188,254,921,13,t0264,2022-03-29
dolnośląskie,Wałbrzych,9,3,12,0.81,0.27,1.08,0,0,0,20,39,28,229,12,217,0,t0265,2022-03-29
kujawsko-pomorskie,aleksandrowski,9,3,12,1.64,0.55,2.18,0,0,0,17,16,16,68,13,55,0,t0401,2022-03-29
kujawsko-pomorskie,brodnicki,5,0,5,0.63,0.0,0.63,0,0,0,19,9,10,95,6,88,1,t0402,2022-03-29
kujawsko-pomorskie,bydgoski,17,2,19,1.42,0.17,1.59,2,0,2,24,39,45,162,20,138,4,t0403,2022-03-29
kujawsko-pomorskie,chełmiński,1,0,1,0.19,0.0,0.19,0,0,0,15,37,21,41,2,35,4,t0404,2022-03-29
kujawsko-pomorskie,golubsko-dobrzyński,3,1,4,0.67,0.22,0.89,0,0,0,6,13,12,58,5,51,2,t0405,2022-03-29
kujawsko-pomorskie,grudziądzki,5,1,6,1.24,0.25,1.49,0,0,0,2,5,25,59,6,51,2,t0406,2022-03-29
kujawsko-pomorskie,inowrocławski,21,1,22,1.32,0.06,1.38,0,0,0,37,64,60,201,23,178,0,t0407,2022-03-29
kujawsko-pomorskie,lipnowski,1,0,1,0.15,0.0,0.15,0,0,0,3,9,22,61,1,59,1,t0408,2022-03-29
kujawsko-pomorskie,mogileński,6,1,7,1.32,0.22,1.54,0,0,0,4,13,3,50,8,42,0,t0409,2022-03-29
kujawsko-pomorskie,nakielski,5,0,5,0.58,0.0,0.58,1,0,1,8,23,36,71,5,65,1,t0410,2022-03-29
kujawsko-pomorskie,radziejowski,2,0,2,0.5,0.0,0.5,0,0,0,7,13,13,37,2,35,0,t0411,2022-03-29
kujawsko-pomorskie,rypiński,0,1,1,0.0,0.23,0.23,0,0,0,13,4,9,43,3,40,0,t0412,2022-03-29
kujawsko-pomorskie,sępoleński,4,0,4,0.98,0.0,0.98,0,0,0,4,5,16,55,4,51,0,t0413,2022-03-29
kujawsko-pomorskie,świecki,4,2,6,0.4,0.2,0.61,0,0,0,20,31,73,129,6,118,5,t0414,2022-03-29
kujawsko-pomorskie,toruński,5,1,6,0.46,0.09,0.55,1,0,1,15,31,57,98,6,92,0,t0415,2022-03-29
kujawsko-pomorskie,tucholski,2,4,6,0.41,0.83,1.24,0,0,0,9,12,33,60,6,54,0,t0416,2022-03-29
kujawsko-pomorskie,wąbrzeski,1,0,1,0.29,0.0,0.29,1,1,0,10,13,15,49,1,46,2,t0417,2022-03-29
kujawsko-pomorskie,włocławski,6,2,8,0.7,0.23,0.93,0,0,0,16,21,33,83,9,74,0,t0418,2022-03-29
kujawsko-pomorskie,żniński,1,0,1,0.14,0.0,0.14,0,0,0,14,16,13,75,2,73,0,t0419,2022-03-29
kujawsko-pomorskie,Bydgoszcz,37,8,45,1.07,0.23,1.3,3,0,3,95,126,148,416,51,365,0,t0461,2022-03-29
kujawsko-pomorskie,Grudziądz,15,3,18,1.59,0.32,1.91,0,0,0,37,33,46,205,23,171,11,t0462,2022-03-29
kujawsko-pomorskie,Toruń,46,7,53,2.29,0.35,2.64,0,0,0,64,85,83,297,62,234,1,t0463,2022-03-29
kujawsko-pomorskie,Włocławek,6,0,6,0.55,0.0,0.55,1,0,1,9,24,34,120,7,109,4,t0464,2022-03-29
lubelskie,bialski,14,1,15,1.27,0.09,1.36,0,0,0,12,30,70,156,16,140,0,t0601,2022-03-29
lubelskie,biłgorajski,16,2,18,1.59,0.2,1.79,1,0,1,17,25,39,136,20,115,1,t0602,2022-03-29
lubelskie,chełmski,28,1,29,3.6,0.13,3.73,0,0,0,29,38,67,131,31,98,2,t0603,2022-03-29
lubelskie,hrubieszowski,10,2,12,1.6,0.32,1.92,0,0,0,10,18,29,93,15,78,0,t0604,2022-03-29
lubelskie,janowski,3,0,3,0.66,0.0,0.66,0,0,0,8,2,11,87,3,83,1,t0605,2022-03-29
lubelskie,krasnostawski,5,2,7,0.79,0.32,1.11,1,0,1,22,12,41,90,7,83,0,t0606,2022-03-29
lubelskie,kraśnicki,19,2,21,2.0,0.21,2.21,0,0,0,22,24,29,152,21,131,0,t0607,2022-03-29
lubelskie,lubartowski,10,1,11,1.13,0.11,1.25,0,0,0,16,27,39,95,13,80,2,t0608,2022-03-29
lubelskie,lubelski,26,9,35,1.67,0.58,2.24,0,0,0,47,63,81,267,39,228,0,t0609,2022-03-29
lubelskie,łęczyński,16,1,17,2.79,0.17,2.97,0,0,0,15,19,34,110,19,90,1,t0610,2022-03-29
lubelskie,łukowski,3,1,4,0.28,0.09,0.38,0,0,0,7,6,25,102,5,96,1,t0611,2022-03-29
lubelskie,opolski,8,0,8,1.36,0.0,1.36,0,0,0,13,23,55,78,10,68,0,t0612,2022-03-29
lubelskie,parczewski,8,2,10,2.31,0.58,2.89,0,0,0,7,6,21,63,11,52,0,t0613,2022-03-29
lubelskie,puławski,17,4,21,1.51,0.35,1.86,2,1,1,46,39,63,224,25,199,0,t0614,2022-03-29
lubelskie,radzyński,2,0,2,0.34,0.0,0.34,0,0,0,7,3,8,103,4,99,0,t0615,2022-03-29
lubelskie,rycki,2,0,2,0.36,0.0,0.36,0,0,0,13,18,39,85,2,83,0,t0616,2022-03-29
lubelskie,świdnicki,26,0,26,3.62,0.0,3.62,0,0,0,31,38,40,167,27,140,0,t0617,2022-03-29
lubelskie,tomaszowski,13,3,16,1.58,0.36,1.94,0,0,0,12,16,34,79,17,62,0,t0618,2022-03-29
lubelskie,włodawski,8,2,10,2.09,0.52,2.62,0,0,0,14,9,18,60,10,50,0,t0619,2022-03-29
lubelskie,zamojski,14,2,16,1.32,0.19,1.51,0,0,0,17,20,46,114,20,94,0,t0620,2022-03-29
lubelskie,Biała Podlaska,8,3,11,1.4,0.52,1.92,0,0,0,14,19,44,120,13,107,0,t0661,2022-03-29
lubelskie,Chełm,20,2,22,3.25,0.32,3.57,0,0,0,27,43,46,108,23,85,0,t0662,2022-03-29
lubelskie,Lublin,113,20,133,3.33,0.59,3.92,0,0,0,180,255,252,862,148,707,7,t0663,2022-03-29
lubelskie,Zamość,12,1,13,1.9,0.16,2.06,0,0,0,20,16,22,89,13,75,1,t0664,2022-03-29
lubuskie,gorzowski,4,1,5,0.56,0.14,0.69,0,0,0,10,18,37,72,7,64,1,t0801,2022-03-29
lubuskie,krośnieński,9,2,11,1.65,0.37,2.01,0,0,0,12,28,22,63,12,51,0,t0802,2022-03-29
lubuskie,międzyrzecki,5,0,5,0.87,0.0,0.87,0,0,0,14,40,45,70,5,65,0,t0803,2022-03-29
lubuskie,nowosolski,14,0,14,1.63,0.0,1.63,0,0,0,17,40,33,153,16,137,0,t0804,2022-03-29
lubuskie,słubicki,5,1,6,1.07,0.21,1.28,0,0,0,7,19,27,103,6,96,1,t0805,2022-03-29
lubuskie,strzelecko-drezdenecki,6,1,7,1.23,0.2,1.43,0,0,0,20,24,32,96,7,89,0,t0806,2022-03-29
lubuskie,sulęciński,5,0,5,1.42,0.0,1.42,0,0,0,13,19,32,49,5,44,0,t0807,2022-03-29
lubuskie,świebodziński,6,1,7,1.08,0.18,1.26,1,1,0,15,16,57,61,7,53,1,t0808,2022-03-29
lubuskie,zielonogórski,5,1,6,0.66,0.13,0.79,0,0,0,13,31,55,110,10,98,2,t0809,2022-03-29
lubuskie,żagański,7,2,9,0.89,0.25,1.14,0,0,0,14,19,22,123,10,113,0,t0810,2022-03-29
lubuskie,żarski,10,1,11,1.04,0.1,1.15,0,0,0,14,23,32,122,14,108,0,t0811,2022-03-29
lubuskie,wschowski,0,1,1,0.0,0.26,0.26,0,0,0,5,10,15,57,1,56,0,t0812,2022-03-29
lubuskie,Gorzów Wielkopolski,6,2,8,0.49,0.16,0.65,0,0,0,22,46,48,123,12,109,2,t0861,2022-03-29
lubuskie,Zielona Góra,29,2,31,2.05,0.14,2.19,0,0,0,56,78,78,252,31,218,3,t0862,2022-03-29
łódzkie,bełchatowski,7,1,8,0.62,0.09,0.71,0,0,0,6,12,11,124,8,116,0,t1001,2022-03-29
łódzkie,kutnowski,11,0,11,1.14,0.0,1.14,0,0,0,11,25,46,188,15,171,2,t1002,2022-03-29
łódzkie,łaski,4,0,4,0.8,0.0,0.8,0,0,0,4,4,3,73,4,68,1,t1003,2022-03-29
łódzkie,łęczycki,4,1,5,0.81,0.2,1.01,1,0,1,2,10,14,142,8,134,0,t1004,2022-03-29
łódzkie,łowicki,10,2,12,1.28,0.26,1.54,0,0,0,16,13,20,108,13,95,0,t1005,2022-03-29
łódzkie,łódzki wschodni,13,1,14,1.8,0.14,1.93,1,0,1,14,16,39,121,15,104,2,t1006,2022-03-29
łódzkie,opoczyński,2,0,2,0.26,0.0,0.26,0,0,0,34,4,6,124,2,122,0,t1007,2022-03-29
łódzkie,pabianicki,22,3,25,1.85,0.25,2.1,0,0,0,39,33,70,217,27,188,2,t1008,2022-03-29
łódzkie,pajęczański,0,0,0,0.0,0.0,0.0,0,0,0,0,2,4,64,0,64,0,t1009,2022-03-29
łódzkie,piotrkowski,9,1,10,0.99,0.11,1.09,0,0,0,5,11,20,117,10,107,0,t1010,2022-03-29
łódzkie,poddębicki,3,0,3,0.73,0.0,0.73,0,0,0,1,8,22,72,7,63,2,t1011,2022-03-29
łódzkie,radomszczański,7,2,9,0.62,0.18,0.8,1,0,1,13,15,29,178,9,169,0,t1012,2022-03-29
łódzkie,rawski,6,0,6,1.24,0.0,1.24,0,0,0,17,10,23,66,6,60,0,t1013,2022-03-29
łódzkie,sieradzki,7,0,7,0.6,0.0,0.6,0,0,0,13,9,19,158,8,150,0,t1014,2022-03-29
łódzkie,skierniewicki,2,0,2,0.52,0.0,0.52,0,0,0,7,5,10,49,3,46,0,t1015,2022-03-29
łódzkie,tomaszowski,7,1,8,0.6,0.09,0.69,0,0,0,21,11,32,131,9,120,2,t1016,2022-03-29
łódzkie,wieluński,6,0,6,0.79,0.0,0.79,1,1,0,9,8,14,98,11,86,1,t1017,2022-03-29
łódzkie,wieruszowski,1,0,1,0.24,0.0,0.24,0,0,0,6,2,9,38,1,37,0,t1018,2022-03-29
łódzkie,zduńskowolski,4,0,4,0.6,0.0,0.6,0,0,0,10,9,15,78,4,74,0,t1019,2022-03-29
łódzkie,zgierski,28,5,33,1.69,0.3,1.99,0,0,0,38,46,85,353,37,312,4,t1020,2022-03-29
łódzkie,brzeziński,5,0,5,1.62,0.0,1.62,0,0,0,3,4,3,43,5,38,0,t1021,2022-03-29
łódzkie,Łódź,153,19,172,2.26,0.28,2.54,9,0,9,206,329,420,1387,199,1178,10,t1061,2022-03-29
łódzkie,Piotrków Trybunalski,9,0,9,1.24,0.0,1.24,0,0,0,7,8,8,95,10,84,1,t1062,2022-03-29
łódzkie,Skierniewice,13,1,14,2.71,0.21,2.92,0,0,0,26,12,20,88,15,72,1,t1063,2022-03-29
małopolskie,bocheński,4,0,4,0.37,0.0,0.37,1,0,1,15,8,11,98,7,91,0,t1201,2022-03-29
małopolskie,brzeski,2,1,3,0.21,0.11,0.32,0,0,0,15,10,17,71,3,68,0,t1202,2022-03-29
małopolskie,chrzanowski,13,0,13,1.05,0.0,1.05,0,0,0,19,12,52,158,14,144,0,t1203,2022-03-29
małopolskie,dąbrowski,3,1,4,0.51,0.17,0.68,2,0,2,5,5,10,39,4,35,0,t1204,2022-03-29
małopolskie,gorlicki,8,0,8,0.74,0.0,0.74,0,0,0,15,5,17,111,10,100,1,t1205,2022-03-29
małopolskie,krakowski,46,3,49,1.64,0.11,1.75,1,0,1,42,70,119,367,51,313,3,t1206,2022-03-29
małopolskie,limanowski,2,0,2,0.15,0.0,0.15,0,0,0,6,4,15,74,2,72,0,t1207,2022-03-29
małopolskie,miechowski,6,2,8,1.23,0.41,1.64,0,0,0,13,5,11,39,8,31,0,t1208,2022-03-29
małopolskie,myślenicki,7,1,8,0.55,0.08,0.63,0,0,0,14,15,34,112,8,103,1,t1209,2022-03-29
małopolskie,nowosądecki,3,0,3,0.14,0.0,0.14,0,0,0,12,8,18,201,3,198,0,t1210,2022-03-29
małopolskie,nowotarski,5,1,6,0.26,0.05,0.31,0,0,0,16,6,22,162,7,154,1,t1211,2022-03-29
małopolskie,olkuski,21,1,22,1.89,0.09,1.98,0,0,0,26,27,42,143,25,116,2,t1212,2022-03-29
małopolskie,oświęcimski,15,5,20,0.98,0.33,1.31,0,0,0,38,13,19,183,21,160,2,t1213,2022-03-29
małopolskie,proszowicki,6,1,7,1.39,0.23,1.62,0,0,0,6,6,10,56,7,48,1,t1214,2022-03-29
małopolskie,suski,3,1,4,0.36,0.12,0.48,0,0,0,3,6,9,76,9,67,0,t1215,2022-03-29
małopolskie,tarnowski,5,1,6,0.25,0.05,0.3,0,0,0,28,12,20,162,6,155,1,t1216,2022-03-29
małopolskie,tatrzański,4,0,4,0.59,0.0,0.59,0,0,0,1,7,12,82,4,78,0,t1217,2022-03-29
małopolskie,wadowicki,4,1,5,0.25,0.06,0.31,0,0,0,17,11,39,131,5,124,2,t1218,2022-03-29
małopolskie,wielicki,12,0,12,0.92,0.0,0.92,0,0,0,14,28,64,115,13,100,2,t1219,2022-03-29
małopolskie,Kraków,178,22,200,2.28,0.28,2.56,1,0,1,172,433,567,1151,211,923,17,t1261,2022-03-29
małopolskie,Nowy Sącz,4,0,4,0.48,0.0,0.48,0,0,0,6,7,9,93,4,89,0,t1262,2022-03-29
małopolskie,Tarnów,5,3,8,0.46,0.28,0.74,1,0,1,22,15,22,119,8,111,0,t1263,2022-03-29
mazowieckie,białobrzeski,1,0,1,0.3,0.0,0.3,0,0,0,5,3,17,39,1,38,0,t1401,2022-03-29
mazowieckie,ciechanowski,2,1,3,0.22,0.11,0.34,0,0,0,20,19,35,110,3,106,1,t1402,2022-03-29
mazowieckie,garwoliński,7,1,8,0.64,0.09,0.73,0,0,0,9,25,34,142,9,132,1,t1403,2022-03-29
mazowieckie,gostyniński,3,0,3,0.67,0.0,0.67,0,0,0,12,7,9,54,3,51,0,t1404,2022-03-29
mazowieckie,grodziski,21,3,24,2.17,0.31,2.48,2,0,2,33,53,91,202,27,175,0,t1405,2022-03-29
mazowieckie,grójecki,6,1,7,0.61,0.1,0.71,0,0,0,6,24,53,130,7,123,0,t1406,2022-03-29
mazowieckie,kozienicki,4,1,5,0.67,0.17,0.84,0,0,0,15,3,15,99,6,93,0,t1407,2022-03-29
mazowieckie,legionowski,20,1,21,1.68,0.08,1.76,0,0,0,32,62,65,203,21,180,2,t1408,2022-03-29
mazowieckie,lipski,3,1,4,0.89,0.3,1.19,0,0,0,7,5,14,46,4,42,0,t1409,2022-03-29
mazowieckie,łosicki,2,0,2,0.65,0.0,0.65,0,0,0,3,3,8,35,2,33,0,t1410,2022-03-29
mazowieckie,makowski,2,0,2,0.45,0.0,0.45,0,0,0,1,6,7,26,2,24,0,t1411,2022-03-29
mazowieckie,miński,11,2,13,0.71,0.13,0.84,0,0,0,12,26,80,242,18,214,10,t1412,2022-03-29
mazowieckie,mławski,4,0,4,0.55,0.0,0.55,0,0,0,8,4,15,152,5,147,0,t1413,2022-03-29
