wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1657,-,-,0.43,4,2,2,1316,0,0,3092,1702,1389,1,t0000,2024-09-05
dolnośląskie,bolesławiecki,-,-,3,-,-,0.33,0,0,0,1,0,0,8,4,4,0,t0201,2024-09-05
dolnośląskie,dzierżoniowski,-,-,7,-,-,0.7,0,0,0,1,0,0,10,7,3,0,t0202,2024-09-05
dolnośląskie,głogowski,-,-,8,-,-,0.9,0,0,0,1,0,0,22,9,13,0,t0203,2024-09-05
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2024-09-05
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2024-09-05
dolnośląskie,jeleniogórski,-,-,6,-,-,0.95,0,0,0,0,0,0,20,6,14,0,t0206,2024-09-05
dolnośląskie,kamiennogórski,-,-,1,-,-,0.23,0,0,0,0,0,0,2,1,1,0,t0207,2024-09-05
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2024-09-05
dolnośląskie,legnicki,-,-,2,-,-,0.36,0,0,0,1,0,0,2,2,0,0,t0209,2024-09-05
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0210,2024-09-05
dolnośląskie,lubiński,-,-,5,-,-,0.47,0,0,0,0,0,0,5,5,0,0,t0211,2024-09-05
dolnośląskie,lwówecki,-,-,1,-,-,0.22,0,0,0,0,0,0,7,1,6,0,t0212,2024-09-05
dolnośląskie,milicki,-,-,1,-,-,0.27,0,0,0,1,0,0,1,1,0,0,t0213,2024-09-05
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0214,2024-09-05
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,1,1,0,0,t0215,2024-09-05
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0216,2024-09-05
dolnośląskie,strzeliński,-,-,1,-,-,0.23,0,0,0,1,0,0,1,1,0,0,t0217,2024-09-05
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,1,0,0,1,0,1,0,t0218,2024-09-05
dolnośląskie,świdnicki,-,-,9,-,-,0.57,0,0,0,2,0,0,13,9,4,0,t0219,2024-09-05
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0220,2024-09-05
dolnośląskie,wałbrzyski,-,-,3,-,-,0.54,0,0,0,3,0,0,3,3,0,0,t0221,2024-09-05
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,0,0,0,1,1,0,0,t0222,2024-09-05
dolnośląskie,wrocławski,-,-,11,-,-,0.71,0,0,0,1,0,0,16,11,5,0,t0223,2024-09-05
dolnośląskie,ząbkowicki,-,-,1,-,-,0.16,0,0,0,0,0,0,1,1,0,0,t0224,2024-09-05
dolnośląskie,zgorzelecki,-,-,4,-,-,0.45,0,0,0,3,0,0,4,4,0,0,t0225,2024-09-05
dolnośląskie,złotoryjski,-,-,1,-,-,0.23,0,0,0,0,0,0,1,1,0,0,t0226,2024-09-05
dolnośląskie,Jelenia Góra,-,-,4,-,-,0.51,0,0,0,5,0,0,47,4,43,0,t0261,2024-09-05
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0262,2024-09-05
dolnośląskie,Wrocław,-,-,17,-,-,0.26,0,0,0,14,0,0,37,17,20,0,t0264,2024-09-05
dolnośląskie,Wałbrzych,-,-,3,-,-,0.27,0,0,0,0,0,0,3,3,0,0,t0265,2024-09-05
kujawsko-pomorskie,aleksandrowski,-,-,2,-,-,0.36,0,0,0,0,0,0,2,2,0,0,t0401,2024-09-05
kujawsko-pomorskie,brodnicki,-,-,2,-,-,0.25,0,0,0,2,0,0,3,2,1,0,t0402,2024-09-05
