wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1447,-,-,0.38,6,2,4,1677,0,0,7032,1565,5444,23,t0000,2023-02-06
dolnośląskie,bolesławiecki,-,-,4,-,-,0.44,0,0,0,2,0,0,11,4,7,0,t0201,2023-02-06
dolnośląskie,dzierżoniowski,-,-,5,-,-,0.5,0,0,0,0,0,0,11,5,6,0,t0202,2023-02-06
dolnośląskie,głogowski,-,-,5,-,-,0.56,0,0,0,0,0,0,22,6,16,0,t0203,2023-02-06
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0204,2023-02-06
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t0205,2023-02-06
dolnośląskie,jeleniogórski,-,-,1,-,-,0.16,0,0,0,0,0,0,7,1,6,0,t0206,2023-02-06
dolnośląskie,kamiennogórski,-,-,2,-,-,0.46,0,0,0,3,0,0,3,3,0,0,t0207,2023-02-06
dolnośląskie,kłodzki,-,-,3,-,-,0.19,0,0,0,4,0,0,9,3,6,0,t0208,2023-02-06
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0209,2023-02-06
dolnośląskie,lubański,-,-,1,-,-,0.18,0,0,0,1,0,0,1,1,0,0,t0210,2023-02-06
dolnośląskie,lubiński,-,-,6,-,-,0.57,0,0,0,10,0,0,26,7,19,0,t0211,2023-02-06
dolnośląskie,lwówecki,-,-,1,-,-,0.22,0,0,0,0,0,0,5,1,4,0,t0212,2023-02-06
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0213,2023-02-06
dolnośląskie,oleśnicki,-,-,7,-,-,0.65,0,0,0,5,0,0,17,7,10,0,t0214,2023-02-06
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,2,1,1,0,t0215,2023-02-06
dolnośląskie,polkowicki,-,-,2,-,-,0.32,0,0,0,2,0,0,6,2,4,0,t0216,2023-02-06
dolnośląskie,strzeliński,-,-,2,-,-,0.46,0,0,0,2,0,0,4,2,2,0,t0217,2023-02-06
dolnośląskie,średzki,-,-,3,-,-,0.54,0,0,0,5,0,0,8,3,5,0,t0218,2023-02-06
dolnośląskie,świdnicki,-,-,2,-,-,0.13,0,0,0,8,0,0,23,4,19,0,t0219,2023-02-06
dolnośląskie,trzebnicki,-,-,3,-,-,0.35,0,0,0,2,0,0,13,4,9,0,t0220,2023-02-06
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,0,0,0,6,3,3,0,t0221,2023-02-06
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,0,3,0,3,0,t0222,2023-02-06
dolnośląskie,wrocławski,-,-,6,-,-,0.39,0,0,0,17,0,0,37,7,30,0,t0223,2023-02-06
dolnośląskie,ząbkowicki,-,-,2,-,-,0.31,0,0,0,2,0,0,4,2,2,0,t0224,2023-02-06
dolnośląskie,zgorzelecki,-,-,4,-,-,0.45,0,0,0,4,0,0,5,4,1,0,t0225,2023-02-06
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,0,0,0,3,0,3,0,t0226,2023-02-06
dolnośląskie,Jelenia Góra,-,-,0,-,-,0.0,0,0,0,3,0,0,16,0,16,0,t0261,2023-02-06
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,0,0,0,8,0,8,0,t0262,2023-02-06
dolnośląskie,Wrocław,-,-,30,-,-,0.47,0,0,0,33,0,0,74,32,41,1,t0264,2023-02-06
dolnośląskie,Wałbrzych,-,-,3,-,-,0.27,0,0,0,2,0,0,22,10,12,0,t0265,2023-02-06
kujawsko-pomorskie,aleksandrowski,-,-,2,-,-,0.36,0,0,0,0,0,0,3,2,1,0,t0401,2023-02-06
kujawsko-pomorskie,brodnicki,-,-,1,-,-,0.13,0,0,0,0,0,0,9,1,8,0,t0402,2023-02-06
kujawsko-pomorskie,bydgoski,-,-,7,-,-,0.59,0,0,0,12,0,0,37,7,30,0,t0403,2023-02-06
kujawsko-pomorskie,chełmiński,-,-,1,-,-,0.19,0,0,0,0,0,0,3,1,2,0,t0404,2023-02-06
kujawsko-pomorskie,golubsko-dobrzyński,-,-,3,-,-,0.67,0,0,0,3,0,0,3,3,0,0,t0405,2023-02-06
kujawsko-pomorskie,grudziądzki,-,-,1,-,-,0.25,0,0,0,1,0,0,1,1,0,0,t0406,2023-02-06
kujawsko-pomorskie,inowrocławski,-,-,21,-,-,1.32,0,0,0,19,0,0,70,22,48,0,t0407,2023-02-06
kujawsko-pomorskie,lipnowski,-,-,1,-,-,0.15,0,0,0,1,0,0,4,1,3,0,t0408,2023-02-06
kujawsko-pomorskie,mogileński,-,-,2,-,-,0.44,0,0,0,0,0,0,4,2,2,0,t0409,2023-02-06
kujawsko-pomorskie,nakielski,-,-,2,-,-,0.23,0,0,0,0,0,0,6,2,4,0,t0410,2023-02-06
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,0,0,0,10,0,10,0,t0411,2023-02-06
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,1,0,0,2,0,2,0,t0412,2023-02-06
kujawsko-pomorskie,sępoleński,-,-,2,-,-,0.49,0,0,0,1,0,0,4,2,2,0,t0413,2023-02-06
kujawsko-pomorskie,świecki,-,-,11,-,-,1.11,0,0,0,3,0,0,38,11,27,0,t0414,2023-02-06
kujawsko-pomorskie,toruński,-,-,9,-,-,0.83,0,0,0,5,0,0,24,9,15,0,t0415,2023-02-06
kujawsko-pomorskie,tucholski,-,-,1,-,-,0.21,0,0,0,2,0,0,5,1,4,0,t0416,2023-02-06
kujawsko-pomorskie,wąbrzeski,-,-,1,-,-,0.29,0,0,0,1,0,0,1,1,0,0,t0417,2023-02-06
kujawsko-pomorskie,włocławski,-,-,4,-,-,0.47,0,0,0,3,0,0,16,4,12,0,t0418,2023-02-06
kujawsko-pomorskie,żniński,-,-,4,-,-,0.57,0,0,0,2,0,0,9,4,5,0,t0419,2023-02-06
kujawsko-pomorskie,Bydgoszcz,-,-,24,-,-,0.69,0,0,0,29,0,0,86,27,58,1,t0461,2023-02-06
kujawsko-pomorskie,Grudziądz,-,-,0,-,-,0.0,0,0,0,7,0,0,11,0,11,0,t0462,2023-02-06
kujawsko-pomorskie,Toruń,-,-,6,-,-,0.3,1,0,1,6,0,0,25,6,19,0,t0463,2023-02-06
kujawsko-pomorskie,Włocławek,-,-,4,-,-,0.37,0,0,0,4,0,0,13,4,9,0,t0464,2023-02-06
lubelskie,bialski,-,-,0,-,-,0.0,0,0,0,0,0,0,24,0,24,0,t0601,2023-02-06
lubelskie,biłgorajski,-,-,11,-,-,1.09,0,0,0,4,0,0,33,11,22,0,t0602,2023-02-06
lubelskie,chełmski,-,-,2,-,-,0.26,0,0,0,2,0,0,15,2,13,0,t0603,2023-02-06
lubelskie,hrubieszowski,-,-,1,-,-,0.16,0,0,0,1,0,0,10,1,9,0,t0604,2023-02-06
lubelskie,janowski,-,-,1,-,-,0.22,0,0,0,0,0,0,23,1,21,1,t0605,2023-02-06
lubelskie,krasnostawski,-,-,1,-,-,0.16,0,0,0,0,0,0,26,4,22,0,t0606,2023-02-06
lubelskie,kraśnicki,-,-,3,-,-,0.32,0,0,0,1,0,0,32,3,29,0,t0607,2023-02-06
lubelskie,lubartowski,-,-,4,-,-,0.45,0,0,0,4,0,0,29,4,25,0,t0608,2023-02-06
lubelskie,lubelski,-,-,6,-,-,0.38,0,0,0,5,0,0,62,7,55,0,t0609,2023-02-06
lubelskie,łęczyński,-,-,1,-,-,0.17,0,0,0,2,0,0,17,1,16,0,t0610,2023-02-06
lubelskie,łukowski,-,-,0,-,-,0.0,0,0,0,0,0,0,15,0,15,0,t0611,2023-02-06
lubelskie,opolski,-,-,1,-,-,0.17,0,0,0,1,0,0,17,1,16,0,t0612,2023-02-06
lubelskie,parczewski,-,-,1,-,-,0.29,0,0,0,0,0,0,9,1,8,0,t0613,2023-02-06
lubelskie,puławski,-,-,14,-,-,1.24,0,0,0,14,0,0,43,14,28,1,t0614,2023-02-06
lubelskie,radzyński,-,-,1,-,-,0.17,0,0,0,1,0,0,11,1,10,0,t0615,2023-02-06
lubelskie,rycki,-,-,6,-,-,1.07,0,0,0,11,0,0,18,6,12,0,t0616,2023-02-06
lubelskie,świdnicki,-,-,1,-,-,0.14,0,0,0,0,0,0,27,1,26,0,t0617,2023-02-06
lubelskie,tomaszowski,-,-,1,-,-,0.12,0,0,0,0,0,0,11,1,10,0,t0618,2023-02-06
lubelskie,włodawski,-,-,1,-,-,0.26,0,0,0,3,0,0,14,1,13,0,t0619,2023-02-06
lubelskie,zamojski,-,-,9,-,-,0.85,0,0,0,7,0,0,40,9,31,0,t0620,2023-02-06
lubelskie,Biała Podlaska,-,-,0,-,-,0.0,0,0,0,0,0,0,11,0,11,0,t0661,2023-02-06
lubelskie,Chełm,-,-,2,-,-,0.32,0,0,0,2,0,0,16,2,14,0,t0662,2023-02-06
lubelskie,Lublin,-,-,17,-,-,0.5,0,0,0,21,0,0,160,20,140,0,t0663,2023-02-06
lubelskie,Zamość,-,-,2,-,-,0.32,0,0,0,2,0,0,13,3,10,0,t0664,2023-02-06
lubuskie,gorzowski,-,-,7,-,-,0.97,0,0,0,21,0,0,27,7,20,0,t0801,2023-02-06
lubuskie,krośnieński,-,-,1,-,-,0.18,0,0,0,2,0,0,5,1,4,0,t0802,2023-02-06
lubuskie,międzyrzecki,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0803,2023-02-06
lubuskie,nowosolski,-,-,1,-,-,0.12,0,0,0,5,0,0,6,1,5,0,t0804,2023-02-06
lubuskie,słubicki,-,-,2,-,-,0.43,0,0,0,2,0,0,11,2,9,0,t0805,2023-02-06
lubuskie,strzelecko-drezdenecki,-,-,1,-,-,0.2,0,0,0,0,0,0,13,1,12,0,t0806,2023-02-06
lubuskie,sulęciński,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0807,2023-02-06
lubuskie,świebodziński,-,-,2,-,-,0.36,0,0,0,3,0,0,9,2,7,0,t0808,2023-02-06
lubuskie,zielonogórski,-,-,0,-,-,0.0,0,0,0,6,0,0,12,0,12,0,t0809,2023-02-06
lubuskie,żagański,-,-,1,-,-,0.13,0,0,0,2,0,0,16,1,15,0,t0810,2023-02-06
lubuskie,żarski,-,-,6,-,-,0.63,0,0,0,4,0,0,16,6,10,0,t0811,2023-02-06
lubuskie,wschowski,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0812,2023-02-06
lubuskie,Gorzów Wielkopolski,-,-,2,-,-,0.16,0,0,0,3,0,0,8,2,6,0,t0861,2023-02-06
lubuskie,Zielona Góra,-,-,12,-,-,0.85,0,0,0,20,0,0,28,13,15,0,t0862,2023-02-06
łódzkie,bełchatowski,-,-,2,-,-,0.18,0,0,0,1,0,0,9,2,7,0,t1001,2023-02-06
łódzkie,kutnowski,-,-,2,-,-,0.21,0,0,0,2,0,0,15,2,12,1,t1002,2023-02-06
