wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,3772,-,-,0.98,16,7,9,3263,0,0,10469,4016,6438,15,t0000,2023-02-27
dolnośląskie,bolesławiecki,-,-,4,-,-,0.44,0,0,0,1,0,0,14,4,10,0,t0201,2023-02-27
dolnośląskie,dzierżoniowski,-,-,6,-,-,0.6,0,0,0,7,0,0,25,8,17,0,t0202,2023-02-27
dolnośląskie,głogowski,-,-,7,-,-,0.79,0,0,0,0,0,0,24,7,17,0,t0203,2023-02-27
dolnośląskie,górowski,-,-,1,-,-,0.29,0,0,0,0,0,0,4,1,3,0,t0204,2023-02-27
dolnośląskie,jaworski,-,-,1,-,-,0.2,0,0,0,0,0,0,7,1,6,0,t0205,2023-02-27
dolnośląskie,jeleniogórski,-,-,1,-,-,0.16,0,0,0,1,0,0,8,1,7,0,t0206,2023-02-27
dolnośląskie,kamiennogórski,-,-,1,-,-,0.23,0,0,0,0,0,0,1,1,0,0,t0207,2023-02-27
dolnośląskie,kłodzki,-,-,8,-,-,0.51,0,0,0,5,0,0,18,9,9,0,t0208,2023-02-27
dolnośląskie,legnicki,-,-,4,-,-,0.72,0,0,0,0,0,0,23,4,19,0,t0209,2023-02-27
dolnośląskie,lubański,-,-,2,-,-,0.37,0,0,0,2,0,0,3,2,1,0,t0210,2023-02-27
dolnośląskie,lubiński,-,-,7,-,-,0.66,1,1,0,0,0,0,35,8,27,0,t0211,2023-02-27
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0212,2023-02-27
dolnośląskie,milicki,-,-,2,-,-,0.54,0,0,0,2,0,0,5,2,3,0,t0213,2023-02-27
dolnośląskie,oleśnicki,-,-,4,-,-,0.37,0,0,0,2,0,0,4,4,0,0,t0214,2023-02-27
dolnośląskie,oławski,-,-,2,-,-,0.26,0,0,0,0,0,0,3,3,0,0,t0215,2023-02-27
dolnośląskie,polkowicki,-,-,8,-,-,1.27,0,0,0,0,0,0,19,8,11,0,t0216,2023-02-27
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0217,2023-02-27
dolnośląskie,średzki,-,-,3,-,-,0.54,0,0,0,6,0,0,10,3,7,0,t0218,2023-02-27
dolnośląskie,świdnicki,-,-,7,-,-,0.45,0,0,0,3,0,0,16,7,9,0,t0219,2023-02-27
