wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1343,-,-,0.35,15,5,10,1565,0,0,6755,1475,5262,18,t0000,2023-03-31
dolnośląskie,bolesławiecki,-,-,4,-,-,0.44,0,0,0,1,0,0,13,4,9,0,t0201,2023-03-31
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,2,0,0,5,2,3,0,t0202,2023-03-31
dolnośląskie,głogowski,-,-,3,-,-,0.34,0,0,0,0,0,0,14,3,11,0,t0203,2023-03-31
dolnośląskie,górowski,-,-,2,-,-,0.58,0,0,0,1,0,0,3,2,1,0,t0204,2023-03-31
dolnośląskie,jaworski,-,-,1,-,-,0.2,0,0,0,0,0,0,5,1,4,0,t0205,2023-03-31
dolnośląskie,jeleniogórski,-,-,3,-,-,0.47,0,0,0,1,0,0,10,3,7,0,t0206,2023-03-31
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,3,0,3,0,t0207,2023-03-31
dolnośląskie,kłodzki,-,-,2,-,-,0.13,0,0,0,3,0,0,5,2,3,0,t0208,2023-03-31
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,5,1,4,0,t0209,2023-03-31
dolnośląskie,lubański,-,-,5,-,-,0.92,0,0,0,1,0,0,13,5,8,0,t0210,2023-03-31
dolnośląskie,lubiński,-,-,3,-,-,0.28,0,0,0,2,0,0,10,3,7,0,t0211,2023-03-31
dolnośląskie,lwówecki,-,-,1,-,-,0.22,0,0,0,2,0,0,4,2,2,0,t0212,2023-03-31
dolnośląskie,milicki,-,-,2,-,-,0.54,0,0,0,8,0,0,11,2,9,0,t0213,2023-03-31
dolnośląskie,oleśnicki,-,-,1,-,-,0.09,0,0,0,3,0,0,16,1,15,0,t0214,2023-03-31
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,2,1,1,0,t0215,2023-03-31
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,1,0,0,3,0,3,0,t0216,2023-03-31
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,1,0,0,4,0,4,0,t0217,2023-03-31
dolnośląskie,średzki,-,-,2,-,-,0.36,0,0,0,4,0,0,9,3,6,0,t0218,2023-03-31
dolnośląskie,świdnicki,-,-,1,-,-,0.06,0,0,0,4,0,0,17,2,15,0,t0219,2023-03-31
dolnośląskie,trzebnicki,-,-,5,-,-,0.59,0,0,0,1,0,0,17,6,11,0,t0220,2023-03-31
dolnośląskie,wałbrzyski,-,-,3,-,-,0.54,0,0,0,4,0,0,8,4,4,0,t0221,2023-03-31
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0222,2023-03-31
dolnośląskie,wrocławski,-,-,5,-,-,0.32,0,0,0,6,0,0,38,7,30,1,t0223,2023-03-31
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,1,0,0,5,0,5,0,t0224,2023-03-31
dolnośląskie,zgorzelecki,-,-,2,-,-,0.23,0,0,0,5,0,0,11,2,9,0,t0225,2023-03-31
dolnośląskie,złotoryjski,-,-,3,-,-,0.69,0,0,0,1,0,0,5,3,2,0,t0226,2023-03-31
dolnośląskie,Jelenia Góra,-,-,10,-,-,1.27,0,0,0,1,0,0,26,11,15,0,t0261,2023-03-31
dolnośląskie,Legnica,-,-,4,-,-,0.4,0,0,0,2,0,0,11,4,7,0,t0262,2023-03-31
dolnośląskie,Wrocław,-,-,19,-,-,0.3,1,1,0,18,0,0,87,21,65,1,t0264,2023-03-31
dolnośląskie,Wałbrzych,-,-,1,-,-,0.09,1,0,1,0,0,0,4,3,1,0,t0265,2023-03-31
kujawsko-pomorskie,aleksandrowski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0401,2023-03-31
kujawsko-pomorskie,brodnicki,-,-,3,-,-,0.38,0,0,0,2,0,0,10,3,7,0,t0402,2023-03-31
kujawsko-pomorskie,bydgoski,-,-,2,-,-,0.17,0,0,0,2,0,0,26,2,24,0,t0403,2023-03-31
kujawsko-pomorskie,chełmiński,-,-,2,-,-,0.39,0,0,0,16,0,0,19,2,17,0,t0404,2023-03-31
kujawsko-pomorskie,golubsko-dobrzyński,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0405,2023-03-31
kujawsko-pomorskie,grudziądzki,-,-,2,-,-,0.5,0,0,0,4,0,0,12,2,10,0,t0406,2023-03-31
kujawsko-pomorskie,inowrocławski,-,-,9,-,-,0.56,0,0,0,18,0,0,49,9,40,0,t0407,2023-03-31
kujawsko-pomorskie,lipnowski,-,-,1,-,-,0.15,0,0,0,1,0,0,3,1,2,0,t0408,2023-03-31
kujawsko-pomorskie,mogileński,-,-,1,-,-,0.22,0,0,0,0,0,0,6,1,5,0,t0409,2023-03-31
kujawsko-pomorskie,nakielski,-,-,1,-,-,0.12,0,0,0,6,0,0,12,2,10,0,t0410,2023-03-31
kujawsko-pomorskie,radziejowski,-,-,1,-,-,0.25,0,0,0,0,0,0,8,1,7,0,t0411,2023-03-31
