wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1523,-,-,0.4,3,1,2,1217,0,0,2834,1575,1255,4,t0000,2024-08-30
dolnośląskie,bolesławiecki,-,-,6,-,-,0.67,0,0,0,1,0,0,10,6,4,0,t0201,2024-08-30
dolnośląskie,dzierżoniowski,-,-,4,-,-,0.4,0,0,0,0,0,0,6,4,2,0,t0202,2024-08-30
dolnośląskie,głogowski,-,-,8,-,-,0.9,0,0,0,1,0,0,13,8,5,0,t0203,2024-08-30
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2024-08-30
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2024-08-30
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0206,2024-08-30
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0207,2024-08-30
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0208,2024-08-30
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2024-08-30
dolnośląskie,lubański,-,-,1,-,-,0.18,0,0,0,0,0,0,2,1,1,0,t0210,2024-08-30
dolnośląskie,lubiński,-,-,6,-,-,0.57,0,0,0,2,0,0,7,7,0,0,t0211,2024-08-30
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2024-08-30
dolnośląskie,milicki,-,-,4,-,-,1.08,0,0,0,5,0,0,5,4,1,0,t0213,2024-08-30
dolnośląskie,oleśnicki,-,-,1,-,-,0.09,0,0,0,2,0,0,3,1,2,0,t0214,2024-08-30
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0215,2024-08-30
dolnośląskie,polkowicki,-,-,2,-,-,0.32,0,0,0,1,0,0,2,2,0,0,t0216,2024-08-30
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,0,1,1,0,0,t0217,2024-08-30
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,1,0,0,1,0,1,0,t0218,2024-08-30
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,1,0,0,1,0,1,0,t0219,2024-08-30
dolnośląskie,trzebnicki,-,-,1,-,-,0.12,0,0,0,0,0,0,1,1,0,0,t0220,2024-08-30
dolnośląskie,wałbrzyski,-,-,1,-,-,0.18,0,0,0,1,0,0,1,1,0,0,t0221,2024-08-30
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,0,0,0,1,1,0,0,t0222,2024-08-30
dolnośląskie,wrocławski,-,-,3,-,-,0.19,0,0,0,2,0,0,9,3,6,0,t0223,2024-08-30
dolnośląskie,ząbkowicki,-,-,1,-,-,0.16,0,0,0,0,0,0,2,1,1,0,t0224,2024-08-30
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,1,0,0,1,1,0,0,t0225,2024-08-30
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0226,2024-08-30
dolnośląskie,Jelenia Góra,-,-,1,-,-,0.13,0,0,0,1,0,0,2,1,1,0,t0261,2024-08-30
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0262,2024-08-30
dolnośląskie,Wrocław,-,-,17,-,-,0.26,0,0,0,13,0,0,42,17,25,0,t0264,2024-08-30
dolnośląskie,Wałbrzych,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0265,2024-08-30
kujawsko-pomorskie,aleksandrowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0401,2024-08-30
kujawsko-pomorskie,brodnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0402,2024-08-30
kujawsko-pomorskie,bydgoski,-,-,4,-,-,0.33,0,0,0,4,0,0,6,4,2,0,t0403,2024-08-30
kujawsko-pomorskie,chełmiński,-,-,3,-,-,0.58,0,0,0,2,0,0,4,3,1,0,t0404,2024-08-30
kujawsko-pomorskie,golubsko-dobrzyński,-,-,2,-,-,0.44,0,0,0,2,0,0,2,2,0,0,t0405,2024-08-30
kujawsko-pomorskie,grudziądzki,-,-,5,-,-,1.24,0,0,0,1,0,0,9,5,4,0,t0406,2024-08-30
kujawsko-pomorskie,inowrocławski,-,-,16,-,-,1.0,0,0,0,27,0,0,35,16,19,0,t0407,2024-08-30
kujawsko-pomorskie,lipnowski,-,-,7,-,-,1.07,0,0,0,1,0,0,7,7,0,0,t0408,2024-08-30
kujawsko-pomorskie,mogileński,-,-,4,-,-,0.88,0,0,0,0,0,0,4,4,0,0,t0409,2024-08-30
kujawsko-pomorskie,nakielski,-,-,12,-,-,1.39,0,0,0,11,0,0,12,12,0,0,t0410,2024-08-30
kujawsko-pomorskie,radziejowski,-,-,8,-,-,1.99,0,0,0,3,0,0,11,8,3,0,t0411,2024-08-30
kujawsko-pomorskie,rypiński,-,-,1,-,-,0.23,0,0,0,0,0,0,2,1,1,0,t0412,2024-08-30
kujawsko-pomorskie,sępoleński,-,-,0,-,-,0.0,0,0,0,1,0,0,1,0,1,0,t0413,2024-08-30
kujawsko-pomorskie,świecki,-,-,4,-,-,0.4,0,0,0,3,0,0,6,4,2,0,t0414,2024-08-30
kujawsko-pomorskie,toruński,-,-,9,-,-,0.83,0,0,0,14,0,0,19,10,9,0,t0415,2024-08-30
kujawsko-pomorskie,tucholski,-,-,3,-,-,0.62,0,0,0,3,0,0,3,3,0,0,t0416,2024-08-30
kujawsko-pomorskie,wąbrzeski,-,-,3,-,-,0.88,0,0,0,3,0,0,3,3,0,0,t0417,2024-08-30
kujawsko-pomorskie,włocławski,-,-,12,-,-,1.4,0,0,0,8,0,0,16,12,4,0,t0418,2024-08-30
