wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1876,-,-,0.49,15,1,14,1696,0,0,7236,1967,5257,12,t0000,2023-02-14
dolnośląskie,bolesławiecki,-,-,3,-,-,0.33,0,0,0,3,0,0,12,3,9,0,t0201,2023-02-14
dolnośląskie,dzierżoniowski,-,-,7,-,-,0.7,0,0,0,3,0,0,21,7,14,0,t0202,2023-02-14
dolnośląskie,głogowski,-,-,12,-,-,1.35,0,0,0,0,0,0,33,12,21,0,t0203,2023-02-14
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2023-02-14
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2023-02-14
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t0206,2023-02-14
dolnośląskie,kamiennogórski,-,-,2,-,-,0.46,0,0,0,1,0,0,2,2,0,0,t0207,2023-02-14
dolnośląskie,kłodzki,-,-,7,-,-,0.45,0,0,0,1,0,0,18,8,10,0,t0208,2023-02-14
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,3,1,t0209,2023-02-14
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0210,2023-02-14
dolnośląskie,lubiński,-,-,5,-,-,0.47,0,0,0,7,0,0,24,5,19,0,t0211,2023-02-14
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0212,2023-02-14
dolnośląskie,milicki,-,-,2,-,-,0.54,0,0,0,5,0,0,8,2,6,0,t0213,2023-02-14
dolnośląskie,oleśnicki,-,-,2,-,-,0.19,0,0,0,1,0,0,4,2,2,0,t0214,2023-02-14
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,3,1,2,0,t0215,2023-02-14
dolnośląskie,polkowicki,-,-,3,-,-,0.48,0,0,0,2,0,0,11,3,8,0,t0216,2023-02-14
dolnośląskie,strzeliński,-,-,2,-,-,0.46,0,0,0,0,0,0,3,2,1,0,t0217,2023-02-14
dolnośląskie,średzki,-,-,7,-,-,1.26,0,0,0,7,0,0,8,7,1,0,t0218,2023-02-14
dolnośląskie,świdnicki,-,-,2,-,-,0.13,0,0,0,5,0,0,21,2,19,0,t0219,2023-02-14
dolnośląskie,trzebnicki,-,-,6,-,-,0.7,0,0,0,0,0,0,37,6,31,0,t0220,2023-02-14
dolnośląskie,wałbrzyski,-,-,1,-,-,0.18,0,0,0,2,0,0,3,1,2,0,t0221,2023-02-14
dolnośląskie,wołowski,-,-,1,-,-,0.21,0,0,0,0,0,0,2,1,1,0,t0222,2023-02-14
dolnośląskie,wrocławski,-,-,9,-,-,0.58,0,0,0,10,0,0,48,10,38,0,t0223,2023-02-14
