wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,19859,2408,22267,5.18,0.63,5.81,378,86,292,36323,39183,299843,108446,24468,82104,1874,t0000,2022-02-14
dolnośląskie,bolesławiecki,76,9,85,8.44,1.0,9.44,2,0,2,81,121,627,329,97,213,19,t0201,2022-02-14
dolnośląskie,dzierżoniowski,22,1,23,2.19,0.1,2.29,2,0,2,61,58,499,179,26,153,0,t0202,2022-02-14
dolnośląskie,głogowski,25,7,32,2.81,0.79,3.6,0,0,0,56,140,621,149,39,109,1,t0203,2022-02-14
dolnośląskie,górowski,21,4,25,6.05,1.15,7.21,0,0,0,53,16,241,81,26,55,0,t0204,2022-02-14
dolnośląskie,jaworski,10,0,10,2.0,0.0,2.0,0,0,0,36,79,345,77,11,66,0,t0205,2022-02-14
dolnośląskie,jeleniogórski,17,2,19,2.68,0.32,3.0,1,0,1,45,53,397,137,21,116,0,t0206,2022-02-14
dolnośląskie,kamiennogórski,9,0,9,2.09,0.0,2.09,0,0,0,19,61,238,101,12,89,0,t0207,2022-02-14
dolnośląskie,kłodzki,26,3,29,1.65,0.19,1.84,3,0,3,127,138,1026,245,31,211,3,t0208,2022-02-14
dolnośląskie,legnicki,25,1,26,4.53,0.18,4.71,0,0,0,48,73,499,149,29,113,7,t0209,2022-02-14
dolnośląskie,lubański,34,3,37,6.29,0.55,6.84,0,0,0,53,134,492,163,39,115,9,t0210,2022-02-14
dolnośląskie,lubiński,60,2,62,5.65,0.19,5.84,1,0,1,97,177,938,274,65,189,20,t0211,2022-02-14
dolnośląskie,lwówecki,34,8,42,7.43,1.75,9.18,0,0,0,82,52,353,250,68,155,27,t0212,2022-02-14
dolnośląskie,milicki,15,3,18,4.06,0.81,4.88,1,1,0,33,16,327,55,18,37,0,t0213,2022-02-14
dolnośląskie,oleśnicki,36,4,40,3.35,0.37,3.73,0,0,0,64,80,684,191,42,146,3,t0214,2022-02-14
dolnośląskie,oławski,39,3,42,5.08,0.39,5.47,1,1,0,70,86,744,232,45,177,10,t0215,2022-02-14
dolnośląskie,polkowicki,20,6,26,3.17,0.95,4.12,1,1,0,47,150,693,123,27,92,4,t0216,2022-02-14
dolnośląskie,strzeliński,25,9,34,5.75,2.07,7.82,0,0,0,50,25,308,121,37,84,0,t0217,2022-02-14
dolnośląskie,średzki,20,2,22,3.61,0.36,3.97,0,0,0,48,31,570,95,23,72,0,t0218,2022-02-14
dolnośląskie,świdnicki,64,7,71,4.09,0.45,4.54,0,0,0,88,159,1334,371,76,290,5,t0219,2022-02-14
dolnośląskie,trzebnicki,43,2,45,5.04,0.23,5.27,0,0,0,53,86,736,194,49,143,2,t0220,2022-02-14
dolnośląskie,wałbrzyski,16,2,18,2.89,0.36,3.25,1,0,1,60,42,364,146,19,127,0,t0221,2022-02-14
dolnośląskie,wołowski,15,0,15,3.21,0.0,3.21,0,0,0,34,46,349,111,18,92,1,t0222,2022-02-14
dolnośląskie,wrocławski,101,7,108,6.56,0.45,7.02,0,0,0,160,215,1519,484,116,363,5,t0223,2022-02-14
dolnośląskie,ząbkowicki,9,2,11,1.4,0.31,1.71,0,0,0,39,105,454,72,13,58,1,t0224,2022-02-14
dolnośląskie,zgorzelecki,50,7,57,5.63,0.79,6.42,0,0,0,88,172,920,168,73,78,17,t0225,2022-02-14
dolnośląskie,złotoryjski,17,2,19,3.93,0.46,4.39,0,0,0,44,28,375,88,22,65,1,t0226,2022-02-14
dolnośląskie,Jelenia Góra,23,4,27,2.92,0.51,3.43,3,0,3,71,87,430,172,30,137,5,t0261,2022-02-14
