wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,1,9,194,11,1,8,2,t0411
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,0,11,150,10,0,10,0,t0412
kujawsko-pomorskie,sępoleński,-,-,5,-,-,1.22,0,0,0,0,5,258,24,5,19,0,t0413
kujawsko-pomorskie,świecki,-,-,13,-,-,1.31,0,0,0,0,57,651,43,15,27,1,t0414
kujawsko-pomorskie,toruński,-,-,9,-,-,0.83,0,0,0,1,57,773,39,9,29,1,t0415
kujawsko-pomorskie,tucholski,-,-,3,-,-,0.62,0,0,0,0,20,274,31,3,27,1,t0416
kujawsko-pomorskie,wąbrzeski,-,-,4,-,-,1.17,0,0,0,0,25,207,9,5,4,0,t0417
kujawsko-pomorskie,włocławski,-,-,8,-,-,0.93,0,0,0,0,17,369,42,8,31,3,t0418
kujawsko-pomorskie,żniński,-,-,11,-,-,1.57,1,0,1,0,18,413,59,11,47,1,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,53,-,-,1.53,0,0,0,31,221,2582,283,55,223,5,t0461
kujawsko-pomorskie,Grudziądz,-,-,6,-,-,0.64,0,0,0,2,33,636,65,8,56,1,t0462
kujawsko-pomorskie,Toruń,-,-,20,-,-,0.99,1,0,1,6,73,1122,83,20,63,0,t0463
kujawsko-pomorskie,Włocławek,-,-,14,-,-,1.28,0,0,0,0,49,448,74,14,59,1,t0464
lubelskie,bialski,-,-,1,-,-,0.09,4,2,2,2,18,360,26,1,25,0,t0601
lubelskie,biłgorajski,-,-,5,-,-,0.5,0,0,0,3,7,223,29,5,22,2,t0602
lubelskie,chełmski,-,-,1,-,-,0.13,0,0,0,1,19,304,9,2,6,1,t0603
lubelskie,hrubieszowski,-,-,0,-,-,0.0,0,0,0,0,10,214,28,1,25,2,t0604
lubelskie,janowski,-,-,0,-,-,0.0,0,0,0,0,5,96,12,0,12,0,t0605
lubelskie,krasnostawski,-,-,3,-,-,0.48,0,0,0,0,39,365,32,8,24,0,t0606
lubelskie,kraśnicki,-,-,1,-,-,0.11,4,3,1,0,17,258,29,3,26,0,t0607
lubelskie,lubartowski,-,-,2,-,-,0.23,0,0,0,0,18,225,21,2,19,0,t0608
lubelskie,lubelski,-,-,8,-,-,0.51,0,0,0,0,24,611,68,8,60,0,t0609
lubelskie,łęczyński,-,-,4,-,-,0.7,0,0,0,0,15,288,19,4,15,0,t0610
lubelskie,łukowski,-,-,5,-,-,0.47,0,0,0,1,4,247,41,5,36,0,t0611
lubelskie,opolski,-,-,2,-,-,0.34,0,0,0,0,8,229,16,4,12,0,t0612
lubelskie,parczewski,-,-,3,-,-,0.87,0,0,0,0,3,81,10,4,6,0,t0613
lubelskie,puławski,-,-,6,-,-,0.53,0,0,0,2,24,506,42,7,33,2,t0614
lubelskie,radzyński,-,-,1,-,-,0.17,0,0,0,0,5,119,34,2,32,0,t0615
lubelskie,rycki,-,-,0,-,-,0.0,0,0,0,1,18,283,13,2,11,0,t0616
lubelskie,świdnicki,-,-,1,-,-,0.14,0,0,0,0,18,234,18,2,16,0,t0617
lubelskie,tomaszowski,-,-,2,-,-,0.24,0,0,0,1,18,282,33,5,26,2,t0618
lubelskie,włodawski,-,-,6,-,-,1.57,0,0,0,4,27,253,16,6,9,1,t0619
lubelskie,zamojski,-,-,1,-,-,0.09,0,0,0,0,11,196,22,2,20,0,t0620
lubelskie,Biała Podlaska,-,-,3,-,-,0.52,1,1,0,0,19,183,10,3,7,0,t0661
lubelskie,Chełm,-,-,3,-,-,0.49,0,0,0,0,20,207,19,5,14,0,t0662
lubelskie,Lublin,-,-,24,-,-,0.71,0,0,0,9,119,1470,201,31,168,2,t0663
lubelskie,Zamość,-,-,3,-,-,0.47,0,0,0,0,15,129,28,4,24,0,t0664
lubuskie,gorzowski,-,-,13,-,-,1.8,0,0,0,1,28,473,63,14,49,0,t0801
lubuskie,krośnieński,-,-,0,-,-,0.0,0,0,0,0,26,319,16,0,16,0,t0802
lubuskie,międzyrzecki,-,-,16,-,-,2.79,0,0,0,0,13,278,77,16,60,1,t0803
lubuskie,nowosolski,-,-,3,-,-,0.35,0,0,0,1,21,393,39,4,33,2,t0804
lubuskie,słubicki,-,-,3,-,-,0.64,0,0,0,0,17,269,25,3,21,1,t0805
lubuskie,strzelecko-drezdenecki,-,-,9,-,-,1.84,0,0,0,0,12,308,49,10,39,0,t0806
lubuskie,sulęciński,-,-,5,-,-,1.42,0,0,0,0,13,230,37,5,32,0,t0807
lubuskie,świebodziński,-,-,6,-,-,1.08,0,0,0,0,18,360,42,6,35,1,t0808
lubuskie,zielonogórski,-,-,5,-,-,0.66,0,0,0,5,15,331,40,6,34,0,t0809
lubuskie,żagański,-,-,1,-,-,0.13,0,0,0,0,9,192,34,2,32,0,t0810
lubuskie,żarski,-,-,7,-,-,0.73,0,0,0,0,26,448,61,8,50,3,t0811
lubuskie,wschowski,-,-,1,-,-,0.26,0,0,0,0,6,100,31,1,29,1,t0812
lubuskie,Gorzów Wielkopolski,-,-,23,-,-,1.86,0,0,0,0,70,571,114,25,87,2,t0861
lubuskie,Zielona Góra,-,-,7,-,-,0.5,0,0,0,2,45,763,91,10,79,2,t0862
łódzkie,bełchatowski,-,-,2,-,-,0.18,0,0,0,0,15,369,27,2,24,1,t1001
łódzkie,kutnowski,-,-,6,-,-,0.62,0,0,0,0,18,368,30,6,24,0,t1002
łódzkie,łaski,-,-,0,-,-,0.0,0,0,0,0,6,139,13,1,12,0,t1003
łódzkie,łęczycki,-,-,0,-,-,0.0,0,0,0,0,12,242,9,0,9,0,t1004
łódzkie,łowicki,-,-,4,-,-,0.51,0,0,0,0,30,284,49,4,43,2,t1005
łódzkie,łódzki wschodni,-,-,3,-,-,0.41,0,0,0,0,28,433,33,3,28,2,t1006
łódzkie,opoczyński,-,-,2,-,-,0.26,0,0,0,0,7,143,26,2,24,0,t1007
łódzkie,pabianicki,-,-,3,-,-,0.25,0,0,0,0,70,532,44,3,41,0,t1008
łódzkie,pajęczański,-,-,3,-,-,0.59,0,0,0,0,2,160,14,3,11,0,t1009
łódzkie,piotrkowski,-,-,4,-,-,0.44,0,0,0,0,12,283,23,4,19,0,t1010
łódzkie,poddębicki,-,-,0,-,-,0.0,0,0,0,0,12,173,16,0,14,2,t1011
łódzkie,radomszczański,-,-,2,-,-,0.18,0,0,0,0,19,341,41,3,37,1,t1012
łódzkie,rawski,-,-,0,-,-,0.0,0,0,0,0,1,226,24,0,24,0,t1013
łódzkie,sieradzki,-,-,8,-,-,0.68,0,0,0,1,18,399,70,10,59,1,t1014
łódzkie,skierniewicki,-,-,0,-,-,0.0,2,0,2,0,11,249,15,0,15,0,t1015
łódzkie,tomaszowski,-,-,2,-,-,0.17,0,0,0,0,26,460,36,3,31,2,t1016
łódzkie,wieluński,-,-,1,-,-,0.13,0,0,0,1,7,207,13,1,12,0,t1017
łódzkie,wieruszowski,-,-,2,-,-,0.48,0,0,0,0,1,143,13,2,11,0,t1018
łódzkie,zduńskowolski,-,-,3,-,-,0.45,0,0,0,0,18,231,37,3,32,2,t1019
łódzkie,zgierski,-,-,5,-,-,0.3,0,0,0,1,59,799,71,7,64,0,t1020
łódzkie,brzeziński,-,-,2,-,-,0.65,0,0,0,0,8,125,12,3,9,0,t1021
łódzkie,Łódź,-,-,43,-,-,0.63,0,0,0,3,309,3984,407,56,340,11,t1061
łódzkie,Piotrków Trybunalski,-,-,1,-,-,0.14,0,0,0,0,12,299,47,3,44,0,t1062
łódzkie,Skierniewice,-,-,1,-,-,0.21,0,0,0,0,19,218,22,2,19,1,t1063
małopolskie,bocheński,-,-,4,-,-,0.37,0,0,0,0,14,216,57,4,52,1,t1201
małopolskie,brzeski,-,-,2,-,-,0.21,0,0,0,0,5,176,83,2,80,1,t1202
małopolskie,chrzanowski,-,-,4,-,-,0.32,0,0,0,0,13,303,71,4,67,0,t1203
małopolskie,dąbrowski,-,-,2,-,-,0.34,0,0,0,0,3,79,23,2,20,1,t1204
małopolskie,gorlicki,-,-,3,-,-,0.28,0,0,0,0,7,177,54,3,50,1,t1205
małopolskie,krakowski,-,-,63,-,-,2.25,0,0,0,1,55,868,183,66,111,6,t1206
małopolskie,limanowski,-,-,3,-,-,0.23,0,0,0,0,6,194,47,3,44,0,t1207
małopolskie,miechowski,-,-,0,-,-,0.0,0,0,0,0,10,120,8,1,7,0,t1208
małopolskie,myślenicki,-,-,9,-,-,0.7,0,0,0,0,10,346,50,10,40,0,t1209
małopolskie,nowosądecki,-,-,5,-,-,0.23,0,0,0,0,6,282,61,5,52,4,t1210
małopolskie,nowotarski,-,-,1,-,-,0.05,0,0,0,0,10,217,45,2,38,5,t1211
małopolskie,olkuski,-,-,4,-,-,0.36,0,0,0,0,3,220,27,4,22,1,t1212
małopolskie,oświęcimski,-,-,7,-,-,0.46,0,0,0,0,13,460,55,7,48,0,t1213
małopolskie,proszowicki,-,-,2,-,-,0.46,0,0,0,0,3,86,11,2,8,1,t1214
małopolskie,suski,-,-,3,-,-,0.36,0,0,0,0,18,189,31,3,28,0,t1215
małopolskie,tarnowski,-,-,4,-,-,0.2,0,0,0,0,20,339,57,5,50,2,t1216
małopolskie,tatrzański,-,-,3,-,-,0.44,0,0,0,0,5,125,22,3,17,2,t1217
małopolskie,wadowicki,-,-,12,-,-,0.75,0,0,0,1,16,347,59,14,45,0,t1218
małopolskie,wielicki,-,-,10,-,-,0.77,0,0,0,0,13,423,46,11,34,1,t1219
małopolskie,Kraków,-,-,154,-,-,1.97,0,0,0,2,164,3289,511,156,341,14,t1261
małopolskie,Nowy Sącz,-,-,3,-,-,0.36,0,0,0,0,9,124,42,6,33,3,t1262
małopolskie,Tarnów,-,-,8,-,-,0.74,0,0,0,0,13,216,40,9,31,0,t1263
mazowieckie,białobrzeski,-,-,9,-,-,2.7,0,0,0,1,7,217,22,11,10,1,t1401
mazowieckie,ciechanowski,-,-,1,-,-,0.11,0,0,0,0,29,307,30,1,28,1,t1402
mazowieckie,garwoliński,-,-,3,-,-,0.28,0,0,0,0,10,256,102,4,98,0,t1403
mazowieckie,gostyniński,-,-,0,-,-,0.0,0,0,0,0,6,115,9,0,9,0,t1404
mazowieckie,grodziski,-,-,10,-,-,1.03,0,0,0,0,40,824,272,11,260,1,t1405
mazowieckie,grójecki,-,-,19,-,-,1.94,0,0,0,1,14,1668,145,22,119,4,t1406
mazowieckie,kozienicki,-,-,9,-,-,1.51,2,0,2,0,15,427,48,9,38,1,t1407
mazowieckie,legionowski,-,-,13,-,-,1.09,0,0,0,0,30,719,120,15,104,1,t1408
mazowieckie,lipski,-,-,2,-,-,0.59,0,0,0,0,1,128,25,3,21,1,t1409
mazowieckie,łosicki,-,-,1,-,-,0.33,0,0,0,0,7,122,7,1,6,0,t1410
mazowieckie,makowski,-,-,3,-,-,0.67,0,0,0,0,19,156,26,3,23,0,t1411
mazowieckie,miński,-,-,10,-,-,0.65,0,0,0,0,46,678,114,13,99,2,t1412
mazowieckie,mławski,-,-,5,-,-,0.69,0,0,0,0,12,372,26,5,19,2,t1413
mazowieckie,nowodworski,-,-,7,-,-,0.88,0,0,0,1,27,495,169,7,161,1,t1414
mazowieckie,ostrołęcki,-,-,3,-,-,0.34,0,0,0,0,11,220,23,3,19,1,t1415
mazowieckie,ostrowski,-,-,0,-,-,0.0,0,0,0,0,10,218,14,0,14,0,t1416
mazowieckie,otwocki,-,-,38,-,-,3.05,0,0,0,0,59,856,323,42,276,5,t1417
mazowieckie,piaseczyński,-,-,19,-,-,1.0,0,0,0,0,109,1764,162,21,134,7,t1418
mazowieckie,płocki,-,-,3,-,-,0.27,0,0,0,0,31,422,34,3,30,1,t1419
mazowieckie,płoński,-,-,9,-,-,1.04,0,0,0,0,19,460,197,9,183,5,t1420
mazowieckie,pruszkowski,-,-,34,-,-,2.04,0,0,0,0,43,1578,188,34,150,4,t1421
mazowieckie,przasnyski,-,-,12,-,-,2.29,0,0,0,0,3,242,54,12,42,0,t1422
mazowieckie,przysuski,-,-,3,-,-,0.73,0,0,0,0,2,138,18,3,13,2,t1423
mazowieckie,pułtuski,-,-,1,-,-,0.19,0,0,0,0,7,240,31,1,30,0,t1424
mazowieckie,radomski,-,-,9,-,-,0.59,0,0,0,1,28,414,103,10,92,1,t1425
mazowieckie,siedlecki,-,-,4,-,-,0.49,0,0,0,0,10,318,20,4,16,0,t1426
mazowieckie,sierpecki,-,-,1,-,-,0.19,0,0,0,1,5,207,18,1,17,0,t1427
mazowieckie,sochaczewski,-,-,2,-,-,0.24,0,0,0,1,16,732,65,4,60,1,t1428
mazowieckie,sokołowski,-,-,0,-,-,0.0,0,0,0,0,13,154,15,0,15,0,t1429
mazowieckie,szydłowiecki,-,-,1,-,-,0.25,0,0,0,0,2,71,34,4,28,2,t1430
mazowieckie,warszawski zachodni,-,-,10,-,-,0.84,0,0,0,0,29,1103,124,12,108,4,t1432
mazowieckie,węgrowski,-,-,3,-,-,0.46,0,0,0,1,11,180,27,3,24,0,t1433
mazowieckie,wołomiński,-,-,12,-,-,0.48,0,0,0,0,60,1615,579,16,556,7,t1434
mazowieckie,wyszkowski,-,-,3,-,-,0.4,0,0,0,0,11,207,57,3,54,0,t1435
mazowieckie,zwoleński,-,-,3,-,-,0.83,0,0,0,0,3,98,30,3,25,2,t1436
mazowieckie,żuromiński,-,-,0,-,-,0.0,0,0,0,0,5,86,10,0,10,0,t1437
mazowieckie,żyrardowski,-,-,26,-,-,3.44,0,0,0,0,25,537,135,26,108,1,t1438
mazowieckie,Ostrołęka,-,-,3,-,-,0.58,0,0,0,0,7,168,16,3,13,0,t1461
mazowieckie,Płock,-,-,6,-,-,0.5,0,0,0,0,31,420,39,6,32,1,t1462
mazowieckie,Radom,-,-,9,-,-,0.43,0,0,0,1,48,577,114,13,100,1,t1463
mazowieckie,Siedlce,-,-,3,-,-,0.38,0,0,0,0,18,274,34,3,31,0,t1464
mazowieckie,Warszawa,-,-,165,-,-,0.92,9,0,9,18,524,13679,1916,186,1703,27,t1465
opolskie,brzeski,-,-,12,-,-,1.34,0,0,0,3,18,477,62,15,45,2,t1601
opolskie,głubczycki,-,-,6,-,-,1.32,0,0,0,0,15,187,26,6,20,0,t1602
opolskie,kędzierzyńsko-kozielski,-,-,8,-,-,0.86,0,0,0,2,30,354,78,8,70,0,t1603
opolskie,kluczborski,-,-,8,-,-,1.23,0,0,0,0,6,194,119,10,109,0,t1604
opolskie,krapkowicki,-,-,8,-,-,1.26,0,0,0,0,10,249,42,8,33,1,t1605
opolskie,namysłowski,-,-,1,-,-,0.23,0,0,0,0,7,158,148,1,146,1,t1606
opolskie,nyski,-,-,31,-,-,2.29,0,0,0,0,49,373,118,31,84,3,t1607
opolskie,oleski,-,-,6,-,-,0.94,0,0,0,0,9,197,70,7,63,0,t1608
opolskie,opolski,-,-,7,-,-,0.57,0,0,0,0,41,541,103,10,92,1,t1609
opolskie,prudnicki,-,-,4,-,-,0.73,0,0,0,0,4,136,40,4,36,0,t1610
opolskie,strzelecki,-,-,9,-,-,1.21,0,0,0,0,22,266,77,10,65,2,t1611
opolskie,Opole,-,-,25,-,-,1.95,0,0,0,0,39,991,129,26,102,1,t1661
podkarpackie,bieszczadzki,-,-,0,-,-,0.0,0,0,0,0,6,73,5,0,5,0,t1801
podkarpackie,brzozowski,-,-,1,-,-,0.15,0,0,0,0,4,115,26,1,25,0,t1802
podkarpackie,dębicki,-,-,5,-,-,0.37,0,0,0,0,12,198,36,5,30,1,t1803
podkarpackie,jarosławski,-,-,3,-,-,0.25,0,0,0,0,15,371,31,4,27,0,t1804
podkarpackie,jasielski,-,-,1,-,-,0.09,0,0,0,0,3,152,33,1,31,1,t1805
podkarpackie,kolbuszowski,-,-,0,-,-,0.0,0,0,0,0,7,87,25,0,24,1,t1806
podkarpackie,krośnieński,-,-,0,-,-,0.0,0,0,0,0,5,97,16,0,16,0,t1807
podkarpackie,leżajski,-,-,12,-,-,1.73,0,0,0,0,3,172,49,12,32,5,t1808
podkarpackie,lubaczowski,-,-,8,-,-,1.46,3,2,1,1,22,333,27,8,19,0,t1809
podkarpackie,łańcucki,-,-,5,-,-,0.62,0,0,0,0,15,256,37,6,29,2,t1810
podkarpackie,mielecki,-,-,2,-,-,0.15,0,0,0,0,23,266,32,5,27,0,t1811
podkarpackie,niżański,-,-,3,-,-,0.45,0,0,0,0,7,167,9,3,6,0,t1812
podkarpackie,przemyski,-,-,1,-,-,0.14,0,0,0,0,16,230,29,4,24,1,t1813
podkarpackie,przeworski,-,-,3,-,-,0.38,0,0,0,0,4,154,21,3,18,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,6,-,-,0.8,0,0,0,0,3,118,29,6,21,2,t1815
podkarpackie,rzeszowski,-,-,16,-,-,0.94,0,0,0,0,15,477,60,18,41,1,t1816
podkarpackie,sanocki,-,-,1,-,-,0.11,0,0,0,0,6,147,37,1,36,0,t1817
podkarpackie,stalowowolski,-,-,2,-,-,0.19,1,0,1,0,10,296,17,3,14,0,t1818
podkarpackie,strzyżowski,-,-,1,-,-,0.16,0,0,0,0,8,101,11,1,9,1,t1819
podkarpackie,tarnobrzeski,-,-,0,-,-,0.0,0,0,0,0,15,149,15,0,15,0,t1820
podkarpackie,leski,-,-,0,-,-,0.0,0,0,0,0,2,65,4,0,4,0,t1821
podkarpackie,Krosno,-,-,1,-,-,0.22,0,0,0,1,5,35,8,1,7,0,t1861
podkarpackie,Przemyśl,-,-,1,-,-,0.17,0,0,0,0,8,186,23,1,21,1,t1862
podkarpackie,Rzeszów,-,-,11,-,-,0.56,0,0,0,0,29,651,87,12,74,1,t1863
podkarpackie,Tarnobrzeg,-,-,0,-,-,0.0,0,0,0,0,9,105,11,0,11,0,t1864
podlaskie,augustowski,-,-,2,-,-,0.35,0,0,0,0,8,175,16,2,13,1,t2001
podlaskie,białostocki,-,-,11,-,-,0.73,0,0,0,0,73,666,64,15,49,0,t2002
podlaskie,bielski,-,-,2,-,-,0.37,0,0,0,0,7,152,13,2,11,0,t2003
podlaskie,grajewski,-,-,3,-,-,0.64,0,0,0,0,1,117,23,3,20,0,t2004
podlaskie,hajnowski,-,-,21,-,-,4.97,0,0,0,0,11,330,30,22,8,0,t2005
podlaskie,kolneński,-,-,1,-,-,0.26,0,0,0,0,6,105,6,1,5,0,t2006
podlaskie,łomżyński,-,-,3,-,-,0.59,0,0,0,0,8,195,9,3,6,0,t2007
podlaskie,moniecki,-,-,0,-,-,0.0,0,0,0,1,14,140,2,0,2,0,t2008
podlaskie,sejneński,-,-,0,-,-,0.0,0,0,0,0,1,61,0,0,0,0,t2009
podlaskie,siemiatycki,-,-,0,-,-,0.0,0,0,0,0,9,114,8,0,8,0,t2010
podlaskie,sokólski,-,-,2,-,-,0.3,0,0,0,0,33,291,13,3,10,0,t2011
podlaskie,suwalski,-,-,2,-,-,0.56,0,0,0,0,5,109,8,3,5,0,t2012
podlaskie,wysokomazowiecki,-,-,2,-,-,0.35,0,0,0,0,7,154,23,3,20,0,t2013
podlaskie,zambrowski,-,-,1,-,-,0.23,0,0,0,0,17,208,22,1,21,0,t2014
podlaskie,Białystok,-,-,17,-,-,0.57,0,0,0,1,98,1475,118,25,89,4,t2061
podlaskie,Łomża,-,-,2,-,-,0.32,0,0,0,0,17,221,31,2,29,0,t2062
podlaskie,Suwałki,-,-,0,-,-,0.0,0,0,0,0,13,316,12,0,12,0,t2063
pomorskie,bytowski,-,-,12,-,-,1.52,0,0,0,1,21,339,135,12,120,3,t2201
pomorskie,chojnicki,-,-,13,-,-,1.33,0,0,0,0,18,347,56,13,41,2,t2202
pomorskie,człuchowski,-,-,6,-,-,1.07,0,0,0,0,27,299,72,7,64,1,t2203
pomorskie,gdański,-,-,32,-,-,2.68,0,0,0,0,67,1060,167,36,127,4,t2204
pomorskie,kartuski,-,-,27,-,-,1.92,0,0,0,3,43,924,266,31,229,6,t2205
pomorskie,kościerski,-,-,4,-,-,0.55,0,0,0,0,20,309,97,6,90,1,t2206
pomorskie,kwidzyński,-,-,22,-,-,2.65,0,0,0,1,31,569,69,22,43,4,t2207
pomorskie,lęborski,-,-,6,-,-,0.91,0,0,0,0,14,224,37,6,30,1,t2208
pomorskie,malborski,-,-,12,-,-,1.89,0,0,0,0,47,588,99,15,83,1,t2209
pomorskie,nowodworski,-,-,5,-,-,1.41,0,0,0,0,18,169,23,5,18,0,t2210
pomorskie,pucki,-,-,33,-,-,3.79,0,0,0,0,36,785,96,34,58,4,t2211
pomorskie,słupski,-,-,26,-,-,2.63,0,0,0,0,41,650,135,29,102,4,t2212
pomorskie,starogardzki,-,-,35,-,-,2.73,0,0,0,3,31,704,160,40,115,5,t2213
pomorskie,tczewski,-,-,24,-,-,2.08,0,0,0,2,50,653,116,28,86,2,t2214
pomorskie,wejherowski,-,-,39,-,-,1.78,0,0,0,1,76,1312,199,43,150,6,t2215
pomorskie,sztumski,-,-,17,-,-,4.13,0,0,0,0,28,334,63,18,42,3,t2216
pomorskie,Gdańsk,-,-,98,-,-,2.08,0,0,0,11,214,3657,497,101,387,9,t2261
pomorskie,Gdynia,-,-,37,-,-,1.5,0,0,0,1,143,1721,274,41,224,9,t2262
pomorskie,Słupsk,-,-,15,-,-,1.66,0,0,0,0,27,611,171,16,152,3,t2263
pomorskie,Sopot,-,-,5,-,-,1.41,1,0,1,0,14,176,31,5,25,1,t2264
śląskie,będziński,-,-,14,-,-,0.95,0,0,0,0,29,573,95,17,78,0,t2401
śląskie,bielski,-,-,9,-,-,0.54,0,0,0,0,36,459,76,9,66,1,t2402
śląskie,cieszyński,-,-,4,-,-,0.22,0,0,0,0,18,486,53,6,46,1,t2403
śląskie,częstochowski,-,-,39,-,-,2.9,0,0,0,1,22,351,108,40,65,3,t2404
śląskie,gliwicki,-,-,0,-,-,0.0,0,0,0,0,33,370,40,3,36,1,t2405
śląskie,kłobucki,-,-,5,-,-,0.59,0,0,0,0,8,186,51,5,45,1,t2406
śląskie,lubliniecki,-,-,8,-,-,1.05,0,0,0,0,7,278,38,8,27,3,t2407
śląskie,mikołowski,-,-,2,-,-,0.2,0,0,0,0,13,249,30,2,27,1,t2408
