wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,36665,-,-,9.56,248,67,181,46437,17493,747290,135321,42424,90812,2085,t0000,2022-01-20
dolnośląskie,bolesławiecki,-,-,80,-,-,8.89,1,0,1,116,31,2250,348,96,231,21,t0201,2022-01-20
dolnośląskie,dzierżoniowski,-,-,100,-,-,9.95,2,0,2,104,53,1848,301,114,179,8,t0202,2022-01-20
dolnośląskie,głogowski,-,-,79,-,-,8.89,0,0,0,83,27,1419,268,94,169,5,t0203,2022-01-20
dolnośląskie,górowski,-,-,17,-,-,4.9,0,0,0,43,10,342,77,18,59,0,t0204,2022-01-20
dolnośląskie,jaworski,-,-,26,-,-,5.21,4,4,0,42,6,751,84,28,52,4,t0205,2022-01-20
dolnośląskie,jeleniogórski,-,-,34,-,-,5.36,0,0,0,57,15,1044,169,35,133,1,t0206,2022-01-20
dolnośląskie,kamiennogórski,-,-,26,-,-,6.04,0,0,0,41,10,706,103,28,74,1,t0207,2022-01-20
dolnośląskie,kłodzki,-,-,161,-,-,10.24,1,0,1,193,49,2921,425,179,243,3,t0208,2022-01-20
dolnośląskie,legnicki,-,-,25,-,-,4.53,0,0,0,46,18,724,100,30,63,7,t0209,2022-01-20
dolnośląskie,lubański,-,-,36,-,-,6.66,0,0,0,65,26,975,108,42,61,5,t0210,2022-01-20
dolnośląskie,lubiński,-,-,78,-,-,7.35,0,0,0,123,45,1993,303,97,200,6,t0211,2022-01-20
dolnośląskie,lwówecki,-,-,22,-,-,4.81,0,0,0,48,4,542,111,22,87,2,t0212,2022-01-20
dolnośląskie,milicki,-,-,88,-,-,23.84,0,0,0,115,23,1876,192,102,90,0,t0213,2022-01-20
dolnośląskie,oleśnicki,-,-,140,-,-,13.04,0,0,0,137,49,3525,364,163,192,9,t0214,2022-01-20
dolnośląskie,oławski,-,-,92,-,-,11.97,1,1,0,109,39,2196,274,106,167,1,t0215,2022-01-20
dolnośląskie,polkowicki,-,-,53,-,-,8.4,0,0,0,71,25,1120,193,61,117,15,t0216,2022-01-20
dolnośląskie,strzeliński,-,-,67,-,-,15.42,0,0,0,105,31,1540,194,82,107,5,t0217,2022-01-20
dolnośląskie,średzki,-,-,60,-,-,10.84,0,0,0,95,32,1774,170,65,99,6,t0218,2022-01-20
dolnośląskie,świdnicki,-,-,166,-,-,10.6,0,0,0,213,54,4281,458,195,254,9,t0219,2022-01-20
dolnośląskie,trzebnicki,-,-,77,-,-,9.02,0,0,0,89,34,1552,206,89,114,3,t0220,2022-01-20
