wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,16576,-,-,4.32,646,187,459,25851,11393,186569,105419,18624,85374,1421,t0000,2022-01-05
dolnośląskie,bolesławiecki,-,-,66,-,-,7.33,0,0,0,66,49,418,297,79,213,5,t0201,2022-01-05
dolnośląskie,dzierżoniowski,-,-,45,-,-,4.48,5,2,3,67,22,461,247,48,197,2,t0202,2022-01-05
dolnośląskie,głogowski,-,-,18,-,-,2.03,2,0,2,42,19,328,193,21,169,3,t0203,2022-01-05
dolnośląskie,górowski,-,-,9,-,-,2.59,0,0,0,19,10,134,60,9,51,0,t0204,2022-01-05
dolnośląskie,jaworski,-,-,19,-,-,3.8,1,1,0,29,8,213,87,22,62,3,t0205,2022-01-05
dolnośląskie,jeleniogórski,-,-,47,-,-,7.41,1,0,1,32,11,254,198,49,147,2,t0206,2022-01-05
dolnośląskie,kamiennogórski,-,-,30,-,-,6.97,0,0,0,22,4,146,112,32,80,0,t0207,2022-01-05
dolnośląskie,kłodzki,-,-,59,-,-,3.75,0,0,0,81,6,638,305,67,237,1,t0208,2022-01-05
dolnośląskie,legnicki,-,-,21,-,-,3.8,1,1,0,24,14,244,100,22,78,0,t0209,2022-01-05
dolnośląskie,lubański,-,-,22,-,-,4.07,0,0,0,37,5,332,106,28,74,4,t0210,2022-01-05
dolnośląskie,lubiński,-,-,46,-,-,4.34,4,0,4,79,15,515,235,51,183,1,t0211,2022-01-05
dolnośląskie,lwówecki,-,-,27,-,-,5.9,0,0,0,28,6,119,124,27,90,7,t0212,2022-01-05
dolnośląskie,milicki,-,-,12,-,-,3.25,0,0,0,25,25,209,61,14,46,1,t0213,2022-01-05
dolnośląskie,oleśnicki,-,-,56,-,-,5.22,2,1,1,80,33,577,211,58,147,6,t0214,2022-01-05
dolnośląskie,oławski,-,-,77,-,-,10.02,0,0,0,63,18,484,273,88,181,4,t0215,2022-01-05
dolnośląskie,polkowicki,-,-,9,-,-,1.43,5,3,2,43,19,337,117,11,106,0,t0216,2022-01-05
dolnośląskie,strzeliński,-,-,23,-,-,5.29,0,0,0,21,19,222,103,24,79,0,t0217,2022-01-05
dolnośląskie,średzki,-,-,46,-,-,8.31,0,0,0,37,14,394,188,52,120,16,t0218,2022-01-05
dolnośląskie,świdnicki,-,-,70,-,-,4.47,2,0,2,79,39,816,289,77,210,2,t0219,2022-01-05
dolnośląskie,trzebnicki,-,-,35,-,-,4.1,0,0,0,56,33,516,193,43,146,4,t0220,2022-01-05
dolnośląskie,wałbrzyski,-,-,24,-,-,4.33,0,0,0,48,13,238,121,28,93,0,t0221,2022-01-05
dolnośląskie,wołowski,-,-,33,-,-,7.06,0,0,0,29,16,276,115,34,79,2,t0222,2022-01-05
dolnośląskie,wrocławski,-,-,103,-,-,6.69,0,0,0,127,54,1009,537,123,408,6,t0223,2022-01-05
dolnośląskie,ząbkowicki,-,-,25,-,-,3.88,0,0,0,36,7,212,157,26,130,1,t0224,2022-01-05
dolnośląskie,zgorzelecki,-,-,36,-,-,4.06,0,0,0,59,30,489,165,42,121,2,t0225,2022-01-05
dolnośląskie,złotoryjski,-,-,14,-,-,3.24,0,0,0,21,7,220,87,15,71,1,t0226,2022-01-05
dolnośląskie,Jelenia Góra,-,-,46,-,-,5.84,4,0,4,38,18,357,255,58,191,6,t0261,2022-01-05
dolnośląskie,Legnica,-,-,55,-,-,5.55,2,2,0,50,47,576,223,56,159,8,t0262,2022-01-05
dolnośląskie,Wrocław,-,-,537,-,-,8.34,1,1,0,498,281,3908,2465,608,1832,25,t0264,2022-01-05
dolnośląskie,Wałbrzych,-,-,44,-,-,3.98,3,3,0,68,23,397,254,47,206,1,t0265,2022-01-05
kujawsko-pomorskie,aleksandrowski,-,-,21,-,-,3.82,0,0,0,36,6,202,114,21,92,1,t0401,2022-01-05
kujawsko-pomorskie,brodnicki,-,-,23,-,-,2.91,2,0,2,48,10,392,175,23,152,0,t0402,2022-01-05
kujawsko-pomorskie,bydgoski,-,-,51,-,-,4.27,1,0,1,91,55,593,347,59,279,9,t0403,2022-01-05
kujawsko-pomorskie,chełmiński,-,-,27,-,-,5.21,0,0,0,44,17,247,111,28,82,1,t0404,2022-01-05
kujawsko-pomorskie,golubsko-dobrzyński,-,-,16,-,-,3.56,3,1,2,59,10,175,122,16,103,3,t0405,2022-01-05
kujawsko-pomorskie,grudziądzki,-,-,21,-,-,5.22,1,1,0,30,14,248,117,22,95,0,t0406,2022-01-05
kujawsko-pomorskie,inowrocławski,-,-,78,-,-,4.9,1,0,1,157,80,788,466,89,367,10,t0407,2022-01-05
kujawsko-pomorskie,lipnowski,-,-,14,-,-,2.13,0,0,0,23,11,194,130,14,115,1,t0408,2022-01-05
kujawsko-pomorskie,mogileński,-,-,8,-,-,1.76,0,0,0,26,18,267,73,10,62,1,t0409,2022-01-05
kujawsko-pomorskie,nakielski,-,-,26,-,-,3.02,2,0,2,54,33,445,202,29,166,7,t0410,2022-01-05
kujawsko-pomorskie,radziejowski,-,-,10,-,-,2.49,1,0,1,32,16,153,59,11,48,0,t0411,2022-01-05
kujawsko-pomorskie,rypiński,-,-,12,-,-,2.76,0,0,0,18,10,105,71,12,59,0,t0412,2022-01-05
kujawsko-pomorskie,sępoleński,-,-,10,-,-,2.44,0,0,0,21,27,196,98,11,87,0,t0413,2022-01-05
kujawsko-pomorskie,świecki,-,-,29,-,-,2.93,0,0,0,46,31,443,267,34,223,10,t0414,2022-01-05
kujawsko-pomorskie,toruński,-,-,43,-,-,3.95,6,3,3,102,34,442,320,46,270,4,t0415,2022-01-05
kujawsko-pomorskie,tucholski,-,-,24,-,-,4.97,0,0,0,36,24,263,120,27,91,2,t0416,2022-01-05
kujawsko-pomorskie,wąbrzeski,-,-,11,-,-,3.22,1,1,0,22,6,141,59,13,46,0,t0417,2022-01-05
