wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,12233,1240,13473,3.19,0.32,3.51,17,3,14,664,50738,294550,63895,14873,47834,1188,t0000,2022-02-13
dolnośląskie,bolesławiecki,33,0,33,3.67,0.0,3.67,0,0,0,4,133,651,177,34,138,5,t0201,2022-02-13
dolnośląskie,dzierżoniowski,10,0,10,0.99,0.0,0.99,0,0,0,1,132,531,103,12,89,2,t0202,2022-02-13
dolnośląskie,głogowski,38,4,42,4.28,0.45,4.73,0,0,0,0,94,642,178,44,132,2,t0203,2022-02-13
dolnośląskie,górowski,6,0,6,1.73,0.0,1.73,0,0,0,0,37,224,31,6,25,0,t0204,2022-02-13
dolnośląskie,jaworski,25,2,27,5.01,0.4,5.41,0,0,0,0,50,343,70,29,36,5,t0205,2022-02-13
dolnośląskie,jeleniogórski,12,1,13,1.89,0.16,2.05,0,0,0,0,66,403,62,15,46,1,t0206,2022-02-13
dolnośląskie,kamiennogórski,7,1,8,1.63,0.23,1.86,0,0,0,1,45,241,29,8,21,0,t0207,2022-02-13
dolnośląskie,kłodzki,37,1,38,2.35,0.06,2.42,0,0,0,2,147,979,202,41,157,4,t0208,2022-02-13
dolnośląskie,legnicki,20,2,22,3.62,0.36,3.98,0,0,0,0,40,480,61,23,37,1,t0209,2022-02-13
dolnośląskie,lubański,12,0,12,2.22,0.0,2.22,0,0,0,2,50,483,54,12,42,0,t0210,2022-02-13
dolnośląskie,lubiński,26,5,31,2.45,0.47,2.92,0,0,0,2,115,929,149,34,113,2,t0211,2022-02-13
dolnośląskie,lwówecki,9,0,9,1.97,0.0,1.97,0,0,0,2,78,339,74,12,59,3,t0212,2022-02-13
