wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,5974,659,6633,1.56,0.17,1.73,85,26,59,8616,6553,49084,57983,7256,50108,619,t0000,2022-03-25
dolnośląskie,bolesławiecki,25,1,26,2.78,0.11,2.89,0,0,0,30,6,95,154,37,114,3,t0201,2022-03-25
dolnośląskie,dzierżoniowski,5,1,6,0.5,0.1,0.6,0,0,0,23,4,76,101,8,93,0,t0202,2022-03-25
dolnośląskie,głogowski,19,0,19,2.14,0.0,2.14,0,0,0,18,18,99,115,19,96,0,t0203,2022-03-25
dolnośląskie,górowski,3,0,3,0.86,0.0,0.86,0,0,0,11,2,53,36,3,33,0,t0204,2022-03-25
dolnośląskie,jaworski,7,0,7,1.4,0.0,1.4,0,0,0,6,3,37,57,7,50,0,t0205,2022-03-25
dolnośląskie,jeleniogórski,5,1,6,0.79,0.16,0.95,0,0,0,8,1,47,95,6,89,0,t0206,2022-03-25
dolnośląskie,kamiennogórski,4,0,4,0.93,0.0,0.93,0,0,0,2,0,22,53,5,48,0,t0207,2022-03-25
dolnośląskie,kłodzki,16,3,19,1.02,0.19,1.21,0,0,0,29,13,128,172,19,152,1,t0208,2022-03-25
dolnośląskie,legnicki,14,0,14,2.54,0.0,2.54,0,0,0,8,12,68,84,15,69,0,t0209,2022-03-25
dolnośląskie,lubański,18,2,20,3.33,0.37,3.7,0,0,0,11,3,65,91,21,69,1,t0210,2022-03-25
dolnośląskie,lubiński,12,1,13,1.13,0.09,1.23,0,0,0,20,21,169,124,14,109,1,t0211,2022-03-25
dolnośląskie,lwówecki,11,0,11,2.4,0.0,2.4,1,0,1,22,8,60,72,14,58,0,t0212,2022-03-25
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,2,3,30,45,5,39,1,t0213,2022-03-25
dolnośląskie,oleśnicki,11,2,13,1.02,0.19,1.21,0,0,0,23,14,107,117,13,102,2,t0214,2022-03-25
dolnośląskie,oławski,12,3,15,1.56,0.39,1.95,1,0,1,9,7,94,88,15,72,1,t0215,2022-03-25
dolnośląskie,polkowicki,4,0,4,0.63,0.0,0.63,0,0,0,15,11,64,99,6,90,3,t0216,2022-03-25
dolnośląskie,strzeliński,5,0,5,1.15,0.0,1.15,0,0,0,11,4,56,35,5,29,1,t0217,2022-03-25
dolnośląskie,średzki,9,4,13,1.63,0.72,2.35,0,0,0,15,8,94,66,14,52,0,t0218,2022-03-25
dolnośląskie,świdnicki,14,4,18,0.89,0.26,1.15,0,0,0,13,10,152,162,18,143,1,t0219,2022-03-25
dolnośląskie,trzebnicki,9,1,10,1.05,0.12,1.17,0,0,0,10,3,90,83,12,70,1,t0220,2022-03-25
dolnośląskie,wałbrzyski,4,1,5,0.72,0.18,0.9,0,0,0,12,7,46,63,6,57,0,t0221,2022-03-25
dolnośląskie,wołowski,4,0,4,0.86,0.0,0.86,0,0,0,0,3,62,37,5,32,0,t0222,2022-03-25
dolnośląskie,wrocławski,23,4,27,1.49,0.26,1.75,0,0,0,56,25,301,240,32,206,2,t0223,2022-03-25
dolnośląskie,ząbkowicki,3,0,3,0.47,0.0,0.47,0,0,0,17,4,68,76,3,72,1,t0224,2022-03-25
dolnośląskie,zgorzelecki,15,1,16,1.69,0.11,1.8,0,0,0,12,19,128,88,18,69,1,t0225,2022-03-25
dolnośląskie,złotoryjski,8,0,8,1.85,0.0,1.85,0,0,0,6,6,32,50,9,41,0,t0226,2022-03-25
dolnośląskie,Jelenia Góra,25,1,26,3.17,0.13,3.3,0,0,0,11,8,70,136,29,107,0,t0261,2022-03-25
dolnośląskie,Legnica,18,1,19,1.82,0.1,1.92,0,0,0,15,24,145,151,21,128,2,t0262,2022-03-25
dolnośląskie,Wrocław,189,15,204,2.94,0.23,3.17,2,1,1,182,210,1211,1133,231,891,11,t0264,2022-03-25
dolnośląskie,Wałbrzych,7,2,9,0.63,0.18,0.81,0,0,0,18,27,100,169,12,156,1,t0265,2022-03-25
kujawsko-pomorskie,aleksandrowski,12,1,13,2.18,0.18,2.36,0,0,0,12,16,47,73,15,57,1,t0401,2022-03-25
kujawsko-pomorskie,brodnicki,4,0,4,0.51,0.0,0.51,0,0,0,10,4,60,78,4,74,0,t0402,2022-03-25
kujawsko-pomorskie,bydgoski,14,1,15,1.17,0.08,1.26,0,0,0,25,40,166,201,16,181,4,t0403,2022-03-25
kujawsko-pomorskie,chełmiński,9,0,9,1.74,0.0,1.74,0,0,0,19,4,54,64,9,55,0,t0404,2022-03-25
kujawsko-pomorskie,golubsko-dobrzyński,1,2,3,0.22,0.44,0.67,0,0,0,32,6,52,51,3,48,0,t0405,2022-03-25
kujawsko-pomorskie,grudziądzki,6,0,6,1.49,0.0,1.49,0,0,0,4,8,74,61,6,55,0,t0406,2022-03-25
kujawsko-pomorskie,inowrocławski,32,3,35,2.01,0.19,2.2,1,0,1,53,31,188,240,39,199,2,t0407,2022-03-25
kujawsko-pomorskie,lipnowski,4,3,7,0.61,0.46,1.07,0,0,0,18,11,71,66,7,59,0,t0408,2022-03-25
