wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,547,-,-,0.14,11,1,10,953,0,0,5911,606,5297,8,t0000,2023-04-24
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,0,0,0,8,0,8,0,t0201,2023-04-24
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,3,0,0,11,1,10,0,t0202,2023-04-24
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t0203,2023-04-24
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0204,2023-04-24
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2023-04-24
dolnośląskie,jeleniogórski,-,-,1,-,-,0.16,0,0,0,1,0,0,5,1,4,0,t0206,2023-04-24
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0207,2023-04-24
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,0,0,7,0,7,0,t0208,2023-04-24
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,5,0,5,0,t0209,2023-04-24
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,2,0,0,5,0,5,0,t0210,2023-04-24
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,1,0,0,7,1,6,0,t0211,2023-04-24
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,7,0,7,0,t0212,2023-04-24
dolnośląskie,milicki,-,-,2,-,-,0.54,0,0,0,0,0,0,4,2,2,0,t0213,2023-04-24
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,3,0,0,12,0,12,0,t0214,2023-04-24
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,3,1,2,0,t0215,2023-04-24
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0216,2023-04-24
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,1,0,0,7,0,7,0,t0217,2023-04-24
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,1,0,0,3,0,3,0,t0218,2023-04-24
dolnośląskie,świdnicki,-,-,1,-,-,0.06,0,0,0,4,0,0,26,1,25,0,t0219,2023-04-24
dolnośląskie,trzebnicki,-,-,3,-,-,0.35,0,0,0,1,0,0,17,3,14,0,t0220,2023-04-24
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t0221,2023-04-24
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,0,4,0,4,0,t0222,2023-04-24
dolnośląskie,wrocławski,-,-,2,-,-,0.13,0,0,0,1,0,0,18,2,16,0,t0223,2023-04-24
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,1,0,0,4,0,3,1,t0224,2023-04-24
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,2,0,0,2,1,1,0,t0225,2023-04-24
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0226,2023-04-24
dolnośląskie,Jelenia Góra,-,-,0,-,-,0.0,0,0,0,2,0,0,8,0,8,0,t0261,2023-04-24
dolnośląskie,Legnica,-,-,3,-,-,0.3,0,0,0,2,0,0,8,3,5,0,t0262,2023-04-24
dolnośląskie,Wrocław,-,-,7,-,-,0.11,0,0,0,14,0,0,64,8,56,0,t0264,2023-04-24
dolnośląskie,Wałbrzych,-,-,2,-,-,0.18,0,0,0,0,0,0,8,2,6,0,t0265,2023-04-24
