wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,18187,2269,20456,4.74,0.59,5.33,360,92,268,20465,39872,188075,99674,22386,75673,1615,t0000,2022-02-22
dolnośląskie,bolesławiecki,23,4,27,2.55,0.44,3.0,0,0,0,49,132,445,187,34,148,5,t0201,2022-02-22
dolnośląskie,dzierżoniowski,15,1,16,1.49,0.1,1.59,3,0,3,31,67,216,127,16,111,0,t0202,2022-02-22
dolnośląskie,głogowski,44,5,49,4.95,0.56,5.51,1,1,0,30,75,328,231,53,177,1,t0203,2022-02-22
dolnośląskie,górowski,26,0,26,7.49,0.0,7.49,0,0,0,25,24,160,78,26,50,2,t0204,2022-02-22
dolnośląskie,jaworski,12,0,12,2.4,0.0,2.4,0,0,0,16,60,224,77,12,62,3,t0205,2022-02-22
dolnośląskie,jeleniogórski,24,4,28,3.79,0.63,4.42,1,0,1,19,47,200,151,31,116,4,t0206,2022-02-22
dolnośląskie,kamiennogórski,10,0,10,2.32,0.0,2.32,0,0,0,7,25,130,86,11,75,0,t0207,2022-02-22
dolnośląskie,kłodzki,28,4,32,1.78,0.25,2.04,1,0,1,52,127,546,201,35,166,0,t0208,2022-02-22
dolnośląskie,legnicki,20,5,25,3.62,0.91,4.53,0,0,0,15,61,321,115,26,89,0,t0209,2022-02-22
dolnośląskie,lubański,39,1,40,7.21,0.18,7.4,0,0,0,28,62,278,112,42,66,4,t0210,2022-02-22
dolnośląskie,lubiński,32,5,37,3.02,0.47,3.49,0,0,0,46,88,555,238,40,188,10,t0211,2022-02-22
dolnośląskie,lwówecki,21,3,24,4.59,0.66,5.24,0,0,0,33,47,219,137,25,109,3,t0212,2022-02-22
dolnośląskie,milicki,20,0,20,5.42,0.0,5.42,3,3,0,18,36,162,68,24,43,1,t0213,2022-02-22
dolnośląskie,oleśnicki,35,3,38,3.26,0.28,3.54,0,0,0,43,86,356,166,41,123,2,t0214,2022-02-22
dolnośląskie,oławski,16,1,17,2.08,0.13,2.21,0,0,0,30,74,487,111,23,86,2,t0215,2022-02-22
dolnośląskie,polkowicki,41,4,45,6.5,0.63,7.13,0,0,0,21,62,383,195,48,141,6,t0216,2022-02-22
dolnośląskie,strzeliński,15,2,17,3.45,0.46,3.91,1,0,1,22,28,186,75,20,55,0,t0217,2022-02-22
dolnośląskie,średzki,29,1,30,5.24,0.18,5.42,0,0,0,29,46,335,137,34,102,1,t0218,2022-02-22
dolnośląskie,świdnicki,52,5,57,3.32,0.32,3.64,0,0,0,60,112,706,276,60,213,3,t0219,2022-02-22
dolnośląskie,trzebnicki,35,5,40,4.1,0.59,4.68,2,2,0,24,72,395,175,43,124,8,t0220,2022-02-22
dolnośląskie,wałbrzyski,16,2,18,2.89,0.36,3.25,0,0,0,24,37,209,93,18,75,0,t0221,2022-02-22
dolnośląskie,wołowski,12,0,12,2.57,0.0,2.57,0,0,0,14,28,184,57,12,44,1,t0222,2022-02-22
dolnośląskie,wrocławski,91,12,103,5.91,0.78,6.69,0,0,0,119,210,927,405,116,286,3,t0223,2022-02-22
dolnośląskie,ząbkowicki,13,0,13,2.02,0.0,2.02,0,0,0,14,73,232,79,14,64,1,t0224,2022-02-22
dolnośląskie,zgorzelecki,35,5,40,3.94,0.56,4.51,1,1,0,52,117,740,164,45,114,5,t0225,2022-02-22
dolnośląskie,złotoryjski,16,2,18,3.7,0.46,4.16,0,0,0,25,39,227,80,18,62,0,t0226,2022-02-22
dolnośląskie,Jelenia Góra,36,4,40,4.57,0.51,5.08,0,0,0,35,77,207,240,41,198,1,t0261,2022-02-22
dolnośląskie,Legnica,48,2,50,4.84,0.2,5.05,0,0,0,52,99,683,237,52,179,6,t0262,2022-02-22
dolnośląskie,Wrocław,373,31,404,5.79,0.48,6.28,6,4,2,381,979,3257,1757,461,1278,18,t0264,2022-02-22
dolnośląskie,Wałbrzych,30,3,33,2.71,0.27,2.98,1,0,1,41,70,341,240,39,201,0,t0265,2022-02-22
kujawsko-pomorskie,aleksandrowski,38,6,44,6.91,1.09,8.0,0,0,0,74,84,404,189,47,136,6,t0401,2022-02-22
kujawsko-pomorskie,brodnicki,50,6,56,6.32,0.76,7.08,0,0,0,62,98,432,204,59,143,2,t0402,2022-02-22
kujawsko-pomorskie,bydgoski,135,19,154,11.3,1.59,12.89,0,0,0,132,366,1392,557,166,381,10,t0403,2022-02-22
kujawsko-pomorskie,chełmiński,40,13,53,7.72,2.51,10.23,0,0,0,51,107,452,233,71,157,5,t0404,2022-02-22
kujawsko-pomorskie,golubsko-dobrzyński,27,3,30,6.01,0.67,6.67,2,0,2,38,64,296,127,34,90,3,t0405,2022-02-22
kujawsko-pomorskie,grudziądzki,31,4,35,7.71,0.99,8.71,0,0,0,34,42,237,197,38,152,7,t0406,2022-02-22
kujawsko-pomorskie,inowrocławski,190,33,223,11.93,2.07,14.0,0,0,0,249,348,1528,671,243,408,20,t0407,2022-02-22
kujawsko-pomorskie,lipnowski,31,2,33,4.73,0.3,5.03,0,0,0,45,78,411,147,33,111,3,t0408,2022-02-22
kujawsko-pomorskie,mogileński,25,6,31,5.49,1.32,6.81,0,0,0,32,43,344,100,34,64,2,t0409,2022-02-22
kujawsko-pomorskie,nakielski,98,9,107,11.37,1.04,12.41,1,0,1,114,206,864,291,113,172,6,t0410,2022-02-22
kujawsko-pomorskie,radziejowski,33,0,33,8.21,0.0,8.21,0,0,0,55,69,291,96,33,63,0,t0411,2022-02-22
kujawsko-pomorskie,rypiński,28,5,33,6.45,1.15,7.6,0,0,0,41,121,294,145,33,110,2,t0412,2022-02-22
kujawsko-pomorskie,sępoleński,39,3,42,9.53,0.73,10.26,0,0,0,37,132,361,175,42,131,2,t0413,2022-02-22
kujawsko-pomorskie,świecki,63,7,70,6.37,0.71,7.08,0,0,0,90,189,917,379,75,296,8,t0414,2022-02-22
kujawsko-pomorskie,toruński,89,18,107,8.17,1.65,9.82,1,0,1,100,242,869,370,123,237,10,t0415,2022-02-22
kujawsko-pomorskie,tucholski,42,9,51,8.69,1.86,10.55,0,0,0,54,60,411,163,55,106,2,t0416,2022-02-22
kujawsko-pomorskie,wąbrzeski,42,5,47,12.31,1.47,13.78,0,0,0,39,55,378,123,50,71,2,t0417,2022-02-22
kujawsko-pomorskie,włocławski,57,16,73,6.64,1.86,8.5,0,0,0,45,108,539,254,79,173,2,t0418,2022-02-22
kujawsko-pomorskie,żniński,68,11,79,9.7,1.57,11.27,1,0,1,89,163,688,273,82,182,9,t0419,2022-02-22
kujawsko-pomorskie,Bydgoszcz,404,66,470,11.65,1.9,13.55,4,0,4,342,1003,2878,1507,522,941,44,t0461,2022-02-22
kujawsko-pomorskie,Grudziądz,69,12,81,7.33,1.28,8.61,0,0,0,107,160,739,418,88,314,16,t0462,2022-02-22
kujawsko-pomorskie,Toruń,208,33,241,10.34,1.64,11.98,2,0,2,199,418,1279,785,260,510,15,t0463,2022-02-22
kujawsko-pomorskie,Włocławek,60,8,68,5.49,0.73,6.22,1,0,1,43,117,611,340,71,265,4,t0464,2022-02-22
lubelskie,bialski,38,5,43,3.44,0.45,3.89,1,0,1,34,81,509,251,49,202,0,t0601,2022-02-22
lubelskie,biłgorajski,24,4,28,2.39,0.4,2.78,1,1,0,36,52,394,202,32,168,2,t0602,2022-02-22
lubelskie,chełmski,27,2,29,3.47,0.26,3.73,0,0,0,42,73,385,155,30,123,2,t0603,2022-02-22
lubelskie,hrubieszowski,16,2,18,2.56,0.32,2.88,1,0,1,12,25,147,131,19,111,1,t0604,2022-02-22
lubelskie,janowski,4,2,6,0.88,0.44,1.32,0,0,0,6,17,114,142,11,130,1,t0605,2022-02-22
lubelskie,krasnostawski,12,2,14,1.91,0.32,2.22,0,0,0,23,65,243,118,16,101,1,t0606,2022-02-22
lubelskie,kraśnicki,44,3,47,4.63,0.32,4.94,0,0,0,39,65,282,185,47,138,0,t0607,2022-02-22
lubelskie,lubartowski,27,5,32,3.06,0.57,3.63,1,0,1,43,90,423,164,36,124,4,t0608,2022-02-22
lubelskie,lubelski,82,12,94,5.26,0.77,6.03,1,0,1,106,138,876,494,107,382,5,t0609,2022-02-22
lubelskie,łęczyński,24,3,27,4.19,0.52,4.71,2,0,2,32,43,283,109,30,79,0,t0610,2022-02-22
lubelskie,łukowski,21,2,23,1.97,0.19,2.16,1,0,1,26,62,349,135,24,107,4,t0611,2022-02-22
lubelskie,opolski,21,1,22,3.56,0.17,3.73,2,0,2,34,65,281,106,23,82,1,t0612,2022-02-22
lubelskie,parczewski,6,0,6,1.73,0.0,1.73,0,0,0,12,19,152,88,7,81,0,t0613,2022-02-22
lubelskie,puławski,67,9,76,5.94,0.8,6.74,4,0,4,100,147,598,367,81,285,1,t0614,2022-02-22
lubelskie,radzyński,3,0,3,0.51,0.0,0.51,0,0,0,14,54,262,75,4,71,0,t0615,2022-02-22
lubelskie,rycki,16,0,16,2.87,0.0,2.87,1,1,0,39,34,237,124,18,100,6,t0616,2022-02-22
lubelskie,świdnicki,39,6,45,5.44,0.84,6.27,0,0,0,67,95,355,181,46,135,0,t0617,2022-02-22
lubelskie,tomaszowski,20,1,21,2.43,0.12,2.55,0,0,0,25,37,235,157,23,132,2,t0618,2022-02-22
lubelskie,włodawski,27,5,32,7.07,1.31,8.38,0,0,0,18,40,193,129,34,95,0,t0619,2022-02-22
lubelskie,zamojski,28,4,32,2.65,0.38,3.02,0,0,0,40,60,370,172,34,134,4,t0620,2022-02-22
lubelskie,Biała Podlaska,30,5,35,5.25,0.87,6.12,0,0,0,25,62,269,177,43,133,1,t0661,2022-02-22
lubelskie,Chełm,55,6,61,8.93,0.97,9.9,0,0,0,54,72,249,180,65,114,1,t0662,2022-02-22
lubelskie,Lublin,290,38,328,8.54,1.12,9.66,4,0,4,296,478,1560,1352,361,983,8,t0663,2022-02-22
lubelskie,Zamość,26,5,31,4.11,0.79,4.9,0,0,0,33,51,145,143,35,108,0,t0664,2022-02-22
lubuskie,gorzowski,57,5,62,7.91,0.69,8.6,0,0,0,61,156,704,223,70,149,4,t0801,2022-02-22
lubuskie,krośnieński,24,9,33,4.39,1.65,6.03,0,0,0,63,79,489,130,35,93,2,t0802,2022-02-22
lubuskie,międzyrzecki,46,5,51,8.02,0.87,8.89,1,1,0,46,117,570,153,54,95,4,t0803,2022-02-22
lubuskie,nowosolski,35,5,40,4.07,0.58,4.65,1,0,1,59,90,511,242,42,199,1,t0804,2022-02-22
lubuskie,słubicki,43,3,46,9.17,0.64,9.81,0,0,0,63,102,500,173,50,119,4,t0805,2022-02-22
lubuskie,strzelecko-drezdenecki,39,3,42,7.98,0.61,8.6,0,0,0,55,67,415,156,45,108,3,t0806,2022-02-22
lubuskie,sulęciński,23,2,25,6.55,0.57,7.12,0,0,0,17,64,375,99,26,70,3,t0807,2022-02-22
lubuskie,świebodziński,69,13,82,12.39,2.33,14.73,1,1,0,81,100,862,208,87,113,8,t0808,2022-02-22
lubuskie,zielonogórski,49,4,53,6.48,0.53,7.01,0,0,0,55,73,567,200,57,141,2,t0809,2022-02-22
lubuskie,żagański,54,7,61,6.87,0.89,7.76,0,0,0,59,96,454,216,65,147,4,t0810,2022-02-22
lubuskie,żarski,46,6,52,4.8,0.63,5.43,0,0,0,75,119,617,255,55,194,6,t0811,2022-02-22
lubuskie,wschowski,27,2,29,6.96,0.52,7.48,0,0,0,24,49,233,261,31,223,7,t0812,2022-02-22
lubuskie,Gorzów Wielkopolski,102,17,119,8.27,1.38,9.65,0,0,0,104,199,945,418,144,269,5,t0861,2022-02-22
lubuskie,Zielona Góra,84,10,94,5.95,0.71,6.65,2,0,2,118,212,947,435,103,319,13,t0862,2022-02-22
łódzkie,bełchatowski,15,1,16,1.33,0.09,1.42,0,0,0,20,41,304,146,17,128,1,t1001,2022-02-22
łódzkie,kutnowski,52,5,57,5.41,0.52,5.93,0,0,0,24,126,458,218,68,147,3,t1002,2022-02-22
łódzkie,łaski,5,2,7,1.0,0.4,1.41,0,0,0,6,28,159,60,8,51,1,t1003,2022-02-22
łódzkie,łęczycki,24,2,26,4.84,0.4,5.25,2,0,2,22,47,242,113,30,76,7,t1004,2022-02-22
łódzkie,łowicki,25,9,34,3.21,1.16,4.37,0,0,0,44,64,410,184,37,145,2,t1005,2022-02-22
łódzkie,łódzki wschodni,27,2,29,3.73,0.28,4.01,0,0,0,23,94,301,156,31,120,5,t1006,2022-02-22
łódzkie,opoczyński,6,1,7,0.79,0.13,0.92,0,0,0,21,18,137,157,10,146,1,t1007,2022-02-22
łódzkie,pabianicki,59,9,68,4.95,0.75,5.7,0,0,0,68,105,527,306,70,233,3,t1008,2022-02-22
łódzkie,pajęczański,10,1,11,1.96,0.2,2.15,0,0,0,10,45,169,106,21,77,8,t1009,2022-02-22
łódzkie,piotrkowski,16,2,18,1.75,0.22,1.97,0,0,0,22,54,412,141,20,117,4,t1010,2022-02-22
łódzkie,poddębicki,9,2,11,2.19,0.49,2.68,0,0,0,12,35,223,93,13,77,3,t1011,2022-02-22
łódzkie,radomszczański,29,1,30,2.58,0.09,2.67,2,0,2,22,63,269,199,39,157,3,t1012,2022-02-22
łódzkie,rawski,11,1,12,2.27,0.21,2.47,2,0,2,10,21,373,92,16,75,1,t1013,2022-02-22
łódzkie,sieradzki,14,4,18,1.19,0.34,1.53,0,0,0,24,52,394,200,18,172,10,t1014,2022-02-22
łódzkie,skierniewicki,15,1,16,3.93,0.26,4.19,0,0,0,19,26,218,83,18,65,0,t1015,2022-02-22
łódzkie,tomaszowski,42,6,48,3.62,0.52,4.13,2,0,2,45,63,380,239,52,185,2,t1016,2022-02-22
łódzkie,wieluński,24,1,25,3.15,0.13,3.29,1,1,0,20,75,272,159,44,112,3,t1017,2022-02-22
łódzkie,wieruszowski,8,0,8,1.9,0.0,1.9,0,0,0,18,14,105,83,9,73,1,t1018,2022-02-22
łódzkie,zduńskowolski,5,1,6,0.75,0.15,0.91,0,0,0,26,33,141,104,6,97,1,t1019,2022-02-22
łódzkie,zgierski,86,9,95,5.18,0.54,5.72,9,1,8,62,157,757,462,104,350,8,t1020,2022-02-22
łódzkie,brzeziński,18,0,18,5.85,0.0,5.85,0,0,0,20,31,171,76,19,57,0,t1021,2022-02-22
łódzkie,Łódź,430,57,487,6.35,0.84,7.19,11,11,0,455,1050,3588,2280,549,1676,55,t1061,2022-02-22
łódzkie,Piotrków Trybunalski,23,0,23,3.16,0.0,3.16,0,0,0,28,56,225,141,28,108,5,t1062,2022-02-22
łódzkie,Skierniewice,33,6,39,6.88,1.25,8.14,0,0,0,41,49,197,126,44,82,0,t1063,2022-02-22
małopolskie,bocheński,21,2,23,1.96,0.19,2.15,0,0,0,33,81,300,183,30,152,1,t1201,2022-02-22
małopolskie,brzeski,5,2,7,0.54,0.21,0.75,0,0,0,22,31,221,127,7,117,3,t1202,2022-02-22
małopolskie,chrzanowski,15,3,18,1.21,0.24,1.45,2,2,0,49,90,496,126,18,107,1,t1203,2022-02-22
małopolskie,dąbrowski,8,0,8,1.35,0.0,1.35,0,0,0,14,27,135,52,11,41,0,t1204,2022-02-22
małopolskie,gorlicki,13,0,13,1.2,0.0,1.2,0,0,0,26,34,244,120,18,97,5,t1205,2022-02-22
małopolskie,krakowski,93,17,110,3.32,0.61,3.92,0,0,0,123,247,1424,617,118,492,7,t1206,2022-02-22
małopolskie,limanowski,12,0,12,0.91,0.0,0.91,0,0,0,19,26,211,171,15,156,0,t1207,2022-02-22
małopolskie,miechowski,19,2,21,3.9,0.41,4.31,0,0,0,20,26,154,69,21,46,2,t1208,2022-02-22
małopolskie,myślenicki,19,0,19,1.49,0.0,1.49,0,0,0,31,81,312,155,22,131,2,t1209,2022-02-22
małopolskie,nowosądecki,17,0,17,0.78,0.0,0.78,2,2,0,34,41,355,243,20,222,1,t1210,2022-02-22
małopolskie,nowotarski,13,0,13,0.68,0.0,0.68,6,0,6,31,21,165,190,14,175,1,t1211,2022-02-22
małopolskie,olkuski,45,5,50,4.06,0.45,4.51,2,0,2,63,71,522,240,57,181,2,t1212,2022-02-22
małopolskie,oświęcimski,34,4,38,2.22,0.26,2.48,0,0,0,60,71,515,217,40,175,2,t1213,2022-02-22
małopolskie,proszowicki,8,1,9,1.85,0.23,2.09,1,0,1,16,33,134,44,9,33,2,t1214,2022-02-22
małopolskie,suski,20,1,21,2.38,0.12,2.49,1,1,0,19,42,215,135,24,109,2,t1215,2022-02-22
małopolskie,tarnowski,44,8,52,2.18,0.4,2.58,0,0,0,66,97,614,275,57,216,2,t1216,2022-02-22
małopolskie,tatrzański,2,1,3,0.29,0.15,0.44,0,0,0,8,10,60,62,4,57,1,t1217,2022-02-22
małopolskie,wadowicki,38,3,41,2.38,0.19,2.56,0,0,0,33,77,531,207,45,160,2,t1218,2022-02-22
małopolskie,wielicki,56,1,57,4.31,0.08,4.39,1,1,0,45,106,615,299,57,236,6,t1219,2022-02-22
małopolskie,Kraków,411,35,446,5.26,0.45,5.71,2,1,1,382,792,3786,2122,482,1612,28,t1261,2022-02-22
małopolskie,Nowy Sącz,10,2,12,1.19,0.24,1.43,1,1,0,9,24,106,125,17,105,3,t1262,2022-02-22
małopolskie,Tarnów,25,4,29,2.31,0.37,2.68,0,0,0,41,82,276,206,32,169,5,t1263,2022-02-22
mazowieckie,białobrzeski,12,1,13,3.6,0.3,3.9,0,0,0,20,25,311,67,13,53,1,t1401,2022-02-22
mazowieckie,ciechanowski,29,1,30,3.25,0.11,3.36,0,0,0,59,80,352,230,37,191,2,t1402,2022-02-22
mazowieckie,garwoliński,32,2,34,2.94,0.18,3.12,0,0,0,41,54,498,258,36,221,1,t1403,2022-02-22
mazowieckie,gostyniński,19,1,20,4.24,0.22,4.47,0,0,0,24,29,173,85,23,62,0,t1404,2022-02-22
mazowieckie,grodziski,49,8,57,5.07,0.83,5.89,0,0,0,67,109,736,326,61,263,2,t1405,2022-02-22
mazowieckie,grójecki,57,6,63,5.81,0.61,6.42,1,0,1,60,108,1816,269,66,198,5,t1406,2022-02-22
mazowieckie,kozienicki,52,6,58,8.7,1.0,9.7,0,0,0,51,81,402,244,64,177,3,t1407,2022-02-22
mazowieckie,legionowski,75,14,89,6.29,1.17,7.46,0,0,0,70,155,744,336,95,236,5,t1408,2022-02-22
mazowieckie,lipski,12,3,15,3.56,0.89,4.45,1,0,1,18,37,130,66,15,51,0,t1409,2022-02-22
